회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)그래디언트,035080,2018/12,30421047,30421047,30421047,30421047,12237889,3440906300
(주)그래디언트,035080,2019/12,30421047,30421047,30421047,30421047,8719700,3412333826
(주)그리티,204020,2018/12,5456992,4411814,5456992,4411814,117056356,119259702
(주)그리티,204020,2019/12,10493849,5456992,10493849,5456992,120984485,123079831
(주)그린플러스,186230,2019/12,2411936,1740485,2411936,1740485,39502728,48831866
(주)글로벌스탠다드테크놀로지,083450,2011/12,3760000,3760000,3760000,3760000,40662578,41504144
(주)글로벌스탠다드테크놀로지,083450,2012/12,4209437,3760000,4209437,3760000,62774905,64812103
(주)글로벌스탠다드테크놀로지,083450,2013/12,4456627,4209437,4456627,4209437,78917554,80982977
(주)글로벌스탠다드테크놀로지,083450,2014/12,4658873,4456627,4658873,4456627,85992839,89122994
(주)글로벌스탠다드테크놀로지,083450,2015/12,4658873,4658873,4658873,4658873,80102292,84422579
(주)글로벌스탠다드테크놀로지,083450,2016/12,4658873,4658873,4658873,4658873,81859588,90819412
(주)글로벌스탠다드테크놀로지,083450,2017/12,4658873,4658873,4658873,4658873,154761834,162835484
(주)글로벌스탠다드테크놀로지,083450,2018/12,4658873,4658873,4658873,4658873,115619452,129850197
(주)글로벌스탠다드테크놀로지,083450,2019/12,4658873,4658873,4658873,4658873,150777009,168231754
(주)금비,008870,2011/09,5000000,5000000,5000000,5000000,90614774,182184368
(주)금비,008870,2012/09,5000000,5000000,5000000,5000000,83296660,176226095
(주)금비,008870,2013/09,5000000,5000000,5000000,5000000,82028937,175061513
(주)금비,008870,2014/09,5000000,5000000,5000000,5000000,80715556,177506459
(주)금비,008870,2015/09,5000000,5000000,5000000,5000000,93629076,189495056
(주)금비,008870,2016/09,5000000,5000000,5000000,5000000,100327539,200543667
(주)금비,008870,2017/09,5000000,5000000,5000000,5000000,80379261,185531452
(주)금비,008870,2018/09,5000000,5000000,5000000,5000000,90793198,196995589
(주)금비,008870,2019/09,5000000,5000000,5000000,5000000,91480486,201404468
(주)금양,001570,2011/12,19676654,19676654,19676654,19676654,100918699,109810009
(주)금양,001570,2012/12,19676654,19676654,19676654,19676654,108275608,122905331
(주)금양,001570,2013/12,19676654,19676654,19676654,19676654,132045280,156304448
(주)금양,001570,2014/12,19676654,19676654,19676654,19676654,137946044,158550531
(주)금양,001570,2015/12,19676654,19676654,19676654,19676654,152450369,158999533
(주)금양,001570,2016/12,19676654,19676654,19676654,19676654,161001876,168681746
(주)금양,001570,2017/12,21355056,19676654,21355056,19676654,150809075,180373683
(주)금양,001570,2018/12,21613270,21355056,21613270,21355056,151676398,205441375
(주)금양,001570,2019/12,22024068,21613270,22024068,21613270,135915020,172723864
(주)금호에이치티,214330,2015/12,4882500,2300000,4882500,2300000,181779820,203071984
(주)금호에이치티,214330,2016/12,4882500,4882500,4882500,4882500,189733826,208574892
(주)금호에이치티,214330,2017/12,4882500,4882500,4882500,4882500,165485490,179707629
(주)금호에이치티,214330,2018/12,7915510,4882500,7915510,4882500,189250383,209260006
(주)금호에이치티,214330,2019/12,11804291,7915510,11804291,7915510,221734443,251095062
(주)금화피에스시,036190,2011/12,3000000,3000000,,,82738193,
(주)금화피에스시,036190,2012/12,3000000,3000000,,,108224285,
(주)금화피에스시,036190,2013/12,3000000,3000000,3000000,3000000,156630832,166122419
(주)금화피에스시,036190,2014/12,3000000,3000000,3000000,3000000,166948026,189631759
(주)금화피에스시,036190,2015/12,3000000,3000000,3000000,3000000,196919865,235969690
(주)금화피에스시,036190,2016/12,3000000,3000000,3000000,3000000,201547339,235018376
(주)금화피에스시,036190,2017/12,3000000,3000000,3000000,3000000,174993150,205781841
(주)금화피에스시,036190,2018/12,3000000,3000000,3000000,3000000,202098199,233326733
(주)금화피에스시,036190,2019/12,3000000,3000000,3000000,3000000,179177462,209435314
(주)기가레인,049080,2013/12,7981607,5390076,7981607,5390075,94055571,94791934
(주)기가레인,049080,2014/12,8852211,7981607,8852211,7981607,95460665,95718992
(주)기가레인,049080,2015/12,8852211,8852211,8852211,8852211,61254807,61576391
(주)기가레인,049080,2016/12,8852211,8852211,8852211,8852211,70397030,75445071
(주)기가레인,049080,2017/12,24300460,8852211,24300460,8852211,89874499,100131227
(주)기가레인,049080,2018/12,25196325,24300460,25196325,24300460,114668638,124772205
(주)기가레인,049080,2019/12,26138060,25196325,26138060,25196325,63361399,72769411
(주)기산텔레콤,035460,2011/12,7168670,7168670,7168670,7168670,36332290,65679195
(주)기산텔레콤,035460,2012/12,7168670,7168670,7168670,7168670,49240507,74315907
(주)기산텔레콤,035460,2013/12,7168670,7168670,7168670,7168670,48367030,79463728
(주)기산텔레콤,035460,2014/12,7168670,7168670,7168670,7168670,41612762,74512326
(주)기산텔레콤,035460,2015/12,7195170,7168670,7195170,7168670,45712905,79710503
(주)기산텔레콤,035460,2016/12,7288670,7195170,7288670,7195170,24679656,59172319
(주)기산텔레콤,035460,2017/12,7288670,7288670,7288670,7288670,29568090,63467585
(주)기산텔레콤,035460,2018/12,7288670,7288670,7288670,7288670,24864346,56445716
(주)기산텔레콤,035460,2019/12,7288670,7288670,7288670,7288670,30545683,67054955
(주)까뮤이앤씨,013700,2011/12,22576140,22576140,,,90048208,
(주)까뮤이앤씨,013700,2012/12,22576140,22576140,,,90976586,
(주)까뮤이앤씨,013700,2013/12,22576140,22576140,,,83568532,
(주)까뮤이앤씨,013700,2014/12,22576140,22576140,,,123567918,
(주)까뮤이앤씨,013700,2015/12,22576140,22576140,,,132370311,
(주)까뮤이앤씨,013700,2016/12,22576140,22576140,,,139708060,
(주)까뮤이앤씨,013700,2017/12,22576140,22576140,,,172176860,
(주)까뮤이앤씨,013700,2018/12,22576140,22576140,,,116296828,
(주)까뮤이앤씨,013700,2019/12,22576140,22576140,,,283420655,
(주)까스텔바작,308100,2019/12,3298350,3000000,3298350,3000000,81068234,81358617
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,2378494,1046642,2378494,1046642,14881694,29901810
(주)나노,187790,2016/12,2922594,2378494,2922594,2378494,18480121,48175171
(주)나노,187790,2017/12,3926986,2922594,3926986,2922594,29944292,73089292
(주)나노,187790,2018/12,11925808,3926986,11925808,3926986,34238747,81942719
(주)나노,187790,2019/12,12898928,11925808,12898928,11925808,38421023,73694955
(주)나노브릭,286750,2019/12,4560103,3356657,4560103,3356657,7775408,7775408
(주)나노신소재,121600,2011/12,3616111,2668500,3616111,2668500,33480756,33480756
(주)나노신소재,121600,2012/12,3616111,3616111,3616111,3616111,23644347,23644347
(주)나노신소재,121600,2013/12,3616111,3616111,3616111,3616111,26827489,27009014
(주)나노신소재,121600,2014/12,3616111,3616111,3616111,3616111,27926752,27926752
(주)나노신소재,121600,2015/12,5424167,3616111,5424167,3616111,43140425,43140425
(주)나노신소재,121600,2016/12,5424167,5424167,5424167,5424167,41111800,41111800
(주)나노신소재,121600,2017/12,5424167,5424167,5424167,5424167,45568866,45568866
(주)나노신소재,121600,2018/12,5424167,5424167,5424167,5424167,52249960,52249960
(주)나노신소재,121600,2019/12,5424167,5424167,5424167,5424167,48892961,48892961
(주)나노엔텍,039860,2011/12,9728082,8824517,9728082,8824517,13088091,13153879
(주)나노엔텍,039860,2012/12,9728082,9728082,9728082,9728082,13561450,13435035
(주)나노엔텍,039860,2013/12,9879482,9728082,9879482,9728082,19071599,19084457
(주)나노엔텍,039860,2014/12,11285669,9879482,11285669,9879482,20255673,19498657
(주)나노엔텍,039860,2015/12,12169169,11285669,12169169,11285669,18652444,24839316
(주)나노엔텍,039860,2016/12,12219169,12169169,12219169,12169169,19928840,22205895
(주)나노엔텍,039860,2017/12,12234107,12219169,12234107,12219169,22133358,23809593
(주)나노엔텍,039860,2018/12,13146395,12234107,13146395,12234107,24871160,25796821
(주)나노엔텍,039860,2019/12,13266404,13146395,13266404,13146395,25099090,26255836
(주)나무가,190510,2015/12,1865960,1320931,1865960,1320931,330071994,403847036
(주)나무가,190510,2016/12,1889796,1865960,1889796,1865960,189575941,292613003
(주)나무가,190510,2017/12,1908139,1889796,1908139,1889796,169353908,257564977
(주)나무가,190510,2018/12,1912750,1908139,1912750,1908139,199656907,312824892
(주)나무가,190510,2019/12,1914832,1912750,1914832,1912750,275379664,362063863
(주)나스미디어,089600,2013/12,4303574,3819074,,,24754414,
(주)나스미디어,089600,2014/12,4303574,4303574,,,29855317,
(주)나스미디어,089600,2015/12,4303574,4303574,,,45490455,
(주)나스미디어,089600,2016/12,4557703,4303574,4557703,4303574,61749724,69943009
(주)나스미디어,089600,2017/12,4557703,4557703,4557703,4557703,84283178,120275391
(주)나스미디어,089600,2018/12,4557703,4557703,4557703,4557703,71877991,106607030
(주)나스미디어,089600,2019/12,4557703,4557703,4557703,4557703,78372579,117006838
(주)나이벡,138610,2011/12,1682281,851000,,,2702416,
(주)나이벡,138610,2012/12,1682281,1682281,,,3875799,
(주)나이벡,138610,2013/12,1682281,1682281,,,2271977,
(주)나이벡,138610,2014/12,2037057,1682281,,,4786118,
(주)나이벡,138610,2015/12,2609858,2037057,,,4173528,
(주)나이벡,138610,2016/12,2716788,2609858,,,4804232,
(주)나이벡,138610,2017/12,3005235,2716788,,,6302575,
(주)나이벡,138610,2018/12,3183979,3005235,,,5207877,
(주)나이벡,138610,2019/12,4951490,3183979,,,9287488,
(주)나이스디앤비,130580,2011/12,7700000,5740000,,,17447086,
(주)나이스디앤비,130580,2012/12,7700000,7700000,,,19285428,
(주)나이스디앤비,130580,2013/12,7700000,7700000,,,19592150,
(주)나이스디앤비,130580,2014/12,7700000,7700000,,,21139275,
(주)나이스디앤비,130580,2015/12,7700000,7700000,7700000,7700000,23685546,25675101
(주)나이스디앤비,130580,2016/12,7700000,7700000,7700000,7700000,24018056,33964917
(주)나이스디앤비,130580,2017/12,7700000,7700000,7700000,7700000,32327045,42282947
(주)나이스디앤비,130580,2018/12,7700000,7700000,7700000,7700000,42167015,52040929
(주)나이스디앤비,130580,2019/12,7700000,7700000,7700000,7700000,50280560,77330430
(주)나이스홀딩스,034310,2011/12,17293285,17293285,17293285,17293285,27906675,194810015
(주)나이스홀딩스,034310,2012/12,18941150,17293285,18941150,17293285,32479387,211902144
(주)나이스홀딩스,034310,2013/12,18941150,18941150,18941150,18941150,24585959,754166289
(주)나이스홀딩스,034310,2014/12,18941150,18941150,18941150,18941150,24855128,936827214
(주)나이스홀딩스,034310,2015/12,18941150,18941150,18941150,18941150,30358130,1090840202
(주)나이스홀딩스,034310,2016/12,18941150,18941150,18941150,18941150,33693212,1346411434
(주)나이스홀딩스,034310,2017/12,18941150,18941150,18941150,18941150,37458486,1450068987
(주)나이스홀딩스,034310,2018/12,18941150,18941150,18941150,18941150,40325277,1611892148
(주)나이스홀딩스,034310,2019/12,18941150,18941150,18941150,18941150,44669568,1877743691
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)남선알미늄,008350,2011/12,55243490,46744490,55243490,46744490,302410988,302410988
(주)남선알미늄,008350,2012/12,55243490,55243490,,,308547177,
(주)남선알미늄,008350,2013/12,55243490,55243490,,,353378515,
(주)남선알미늄,008350,2014/12,55243490,55243490,,,341293036,
(주)남선알미늄,008350,2015/12,55243490,55243490,,,350317585,
(주)남선알미늄,008350,2016/12,55243490,55243490,,,400734305,
(주)남선알미늄,008350,2017/12,55243490,55243490,,,400667879,
(주)남선알미늄,008350,2018/12,55243490,55243490,55243490,55243490,347834921,347834921
(주)남선알미늄,008350,2019/12,55243490,55243490,55243490,55243490,324782177,324782177
(주)남성,004270,2011/12,18106080,18106080,18106080,18106080,55212184,66156225
(주)남성,004270,2012/12,18106080,18106080,18106080,18106080,55616541,68020409
(주)남성,004270,2013/12,18106080,18106080,18106080,18106080,56628063,73072002
(주)남성,004270,2014/12,18106080,18106080,18106080,18106080,59274363,69059783
(주)남성,004270,2015/12,18106080,18106080,18106080,18106080,62237269,75864783
(주)남성,004270,2016/12,18106080,18106080,18106080,18106080,70870441,83724292
(주)남성,004270,2017/12,18106080,18106080,18106080,18106080,78335735,91991880
(주)남성,004270,2018/12,18106080,18106080,18106080,18106080,63605003,83251810
(주)남성,004270,2019/12,18106080,18106080,18106080,18106080,57819890,72953026
(주)내츄럴엔도텍,168330,2013/12,2635060,2167110,,,84281121,
(주)내츄럴엔도텍,168330,2014/12,9667116,2635060,,,124067457,
(주)내츄럴엔도텍,168330,2015/12,9738216,9667116,9738216,9667116,44506401,44506401
(주)내츄럴엔도텍,168330,2016/12,9738216,9738216,9738216,9738216,6556020,6556020
(주)내츄럴엔도텍,168330,2017/12,10115520,9738216,10115520,9738216,9238808,9238808
(주)내츄럴엔도텍,168330,2018/12,10332911,10115520,10332911,10115520,8892649,8928362
(주)내츄럴엔도텍,168330,2019/12,10332911,10332911,10332911,10332911,6615116,6580460
(주)네오리진,094860,2011/12,7276818,7276818,7276818,7276818,23311768,42947694
(주)네오리진,094860,2012/12,8295170,7276818,,,24667502,
(주)네오리진,094860,2013/12,12078918,8295170,,,41569623,
(주)네오리진,094860,2014/12,20087234,12078918,,,34582751,
(주)네오리진,094860,2015/12,4459291,20087234,,,12413198,
(주)네오리진,094860,2016/12,4459355,4459291,,,10654596,
(주)네오리진,094860,2017/12,4765306,4459355,4765306,4459355,9032026,9263380
(주)네오리진,094860,2018/12,4765306,4765306,,,9064462,
(주)네오리진,094860,2019/12,5064260,4765306,,,11270250,
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,3753639,2763151,3753639,2763151,25334754,27225588
(주)네오오토,212560,2015/12,2625000,1428000,,,115393747,
(주)네오오토,212560,2016/12,2625000,2625000,,,140544448,
(주)네오오토,212560,2017/12,3937482,2625000,,,128249343,
(주)네오오토,212560,2018/12,3937482,3937482,,,115243742,
(주)네오오토,212560,2019/12,3937482,3937482,,,118441501,
(주)네오위즈,095660,2011/12,10957504,10948119,10957504,10948119,592103340,667748340
(주)네오위즈,095660,2012/12,10957504,10957504,10957504,10957504,588447125,674589550
(주)네오위즈,095660,2013/12,10957504,10957504,10957504,10957504,371656266,442897817
(주)네오위즈,095660,2014/12,10957504,10957504,10957504,10957504,139550248,201029653
(주)네오위즈,095660,2015/12,10957504,10957504,10957504,10957504,125990929,190070606
(주)네오위즈,095660,2016/12,10957504,10957504,10957504,10957504,117653566,191038418
(주)네오위즈,095660,2017/12,10957504,10957504,10957504,10957504,106849588,174045348
(주)네오위즈,095660,2018/12,10957504,10957504,10957504,10957504,155574255,215490230
(주)네오위즈,095660,2019/12,10957504,10957504,10957504,10957504,202617148,254498033
(주)네오위즈홀딩스,042420,2011/12,4653433,4649428,4653433,4649428,13097599,727227250
(주)네오위즈홀딩스,042420,2012/12,4653433,4653433,4653433,4653433,19093083,742971136
(주)네오위즈홀딩스,042420,2013/12,4653433,4653433,4653433,4653433,3582577,512084970
(주)네오위즈홀딩스,042420,2014/12,4653433,4653433,4653433,4653433,1582089,262205577
(주)네오위즈홀딩스,042420,2015/12,4653433,4653433,4653433,4653433,634975,199471968
(주)네오위즈홀딩스,042420,2016/12,4653433,4653433,4653433,4653433,543311,201698095
(주)네오위즈홀딩스,042420,2017/12,4653433,4653433,4653433,4653433,551698,184864190
(주)네오위즈홀딩스,042420,2018/12,4653433,4653433,4653433,4653433,693917,228327081
(주)네오위즈홀딩스,042420,2019/12,4653433,4653433,4653433,4653433,1860715,253948130
(주)네오크레마,311390,2019/12,3628000,134750,3628000,134750,18448423,19776649
(주)네오티스,085910,2011/12,4668318,4668318,,,29184036,
(주)네오티스,085910,2012/12,4668318,4668318,,,34980811,
(주)네오티스,085910,2013/12,4668318,4668318,4668318,4668318,36283655,36116964
(주)네오티스,085910,2014/12,4967790,4668318,4967790,4668318,37658799,37658799
(주)네오티스,085910,2015/12,5219347,4967790,5219347,4967790,35730680,35730680
(주)네오티스,085910,2016/12,5506839,5219347,5506839,5219347,40161938,40161938
(주)네오티스,085910,2017/12,5506839,5506839,5506839,5506839,43473210,43473210
(주)네오티스,085910,2018/12,5506839,5506839,5506839,5506839,45195339,45195339
(주)네오티스,085910,2019/12,5506839,5506839,5506839,5506839,42566577,42409365
