회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(비교)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),당기순이익(손실)(비교)(IFRS연결)(천원)
(주)까뮤이앤씨,013700,2019/12,13494869,13494869,,
(주)까스텔바작,308100,2019/12,7090294,7090294,6869624,6869624
(주)나노,187790,2014/12,,,,
(주)나노,187790,2015/12,-10306565,-10306565,-8990586,-8990586
(주)나노,187790,2016/12,-18008880,-18008880,-24388859,-24388859
(주)나노,187790,2017/12,-2829878,-2829878,89291,89291
(주)나노,187790,2018/12,-5616504,-5616504,-467314,-467314
(주)나노,187790,2019/12,475680,475680,-298564,-298564
(주)나노브릭,286750,2019/12,-763049,-763049,-780552,
(주)나노신소재,121600,2011/12,4707958,4707958,4687969,4687969
(주)나노신소재,121600,2012/12,-1346877,-1348044,-1446732,-1447899
(주)나노신소재,121600,2013/12,1129993,1129993,1166791,1166791
(주)나노신소재,121600,2014/12,3733441,3733441,3793548,3793548
(주)나노신소재,121600,2015/12,7723716,7723716,7655911,7655911
(주)나노신소재,121600,2016/12,5955088,5955088,5940058,5940058
(주)나노신소재,121600,2017/12,6795716,6795716,6827889,6827889
(주)나노신소재,121600,2018/12,7577945,7577945,7671621,7671621
(주)나노신소재,121600,2019/12,5848754,5848754,5801286,5801286
(주)나노엔텍,039860,2011/12,-11866915,-11866915,-12202620,-12202620
(주)나노엔텍,039860,2012/12,-6417553,-6417553,-5883367,-5883367
(주)나노엔텍,039860,2013/12,332876,332876,-1236713,-1236713
(주)나노엔텍,039860,2014/12,-1173219,-1173219,-2464001,-2464001
(주)나노엔텍,039860,2015/12,-4272310,-4272310,-7471283,-7471283
(주)나노엔텍,039860,2016/12,-17339841,-17339841,-14798956,-14798956
(주)나노엔텍,039860,2017/12,-799389,-799389,-2072184,-2072184
(주)나노엔텍,039860,2018/12,3683640,3683640,3308228,3308228
(주)나노엔텍,039860,2019/12,6191104,6191104,5749945,5749945
(주)나무가,190510,2015/12,7763897,7763897,8484512,8484512
(주)나무가,190510,2016/12,-3614485,-3614485,-4188413,-4188413
(주)나무가,190510,2017/12,-43568385,-43568385,-40918809,-40918809
(주)나무가,190510,2018/12,10339276,10339276,3585210,3585210
(주)나무가,190510,2019/12,3214583,3214583,-585939,-585939
(주)나스미디어,089600,2013/12,5614730,5614730,,
(주)나스미디어,089600,2014/12,7956451,7956451,,
(주)나스미디어,089600,2015/12,9916024,9916024,,9916024
(주)나스미디어,089600,2016/12,11499887,11499887,11972406,11972406
(주)나스미디어,089600,2017/12,20237979,20237979,26676052,26676052
(주)나스미디어,089600,2018/12,15458417,15458417,20596334,20596334
(주)나스미디어,089600,2019/12,18656401,18656401,22484088,22484088
(주)나이벡,138610,2011/12,-1834811,-1834811,,
(주)나이벡,138610,2012/12,-1407065,-1407065,,
(주)나이벡,138610,2013/12,-3849754,-3849754,,
(주)나이벡,138610,2014/12,-3620685,-3620685,,
(주)나이벡,138610,2015/12,-2425875,-2425875,,
(주)나이벡,138610,2016/12,-3027189,-3027189,,
(주)나이벡,138610,2017/12,-2567612,-2567612,,
(주)나이벡,138610,2018/12,-4146156,-4146156,,
(주)나이벡,138610,2019/12,-2726636,-2726636,,
(주)나이스디앤비,130580,2011/12,2483308,2483308,,
(주)나이스디앤비,130580,2012/12,3024750,3024750,,
(주)나이스디앤비,130580,2013/12,3012799,3012799,,
(주)나이스디앤비,130580,2014/12,3625754,3625754,,3625754
(주)나이스디앤비,130580,2015/12,4269809,4269809,4366625,4366625
(주)나이스디앤비,130580,2016/12,4342227,4342227,5728563,5728563
(주)나이스디앤비,130580,2017/12,4960968,4960968,6414092,6414092
(주)나이스디앤비,130580,2018/12,7840104,7840104,9299592,9299592
(주)나이스디앤비,130580,2019/12,9097679,9097679,11280367,11280367
(주)나이스홀딩스,034310,2011/12,6505010,6505010,33822237,33822237
(주)나이스홀딩스,034310,2012/12,17518136,17518136,44822114,55333552
(주)나이스홀딩스,034310,2013/12,8548366,8548366,63730747,63730747
(주)나이스홀딩스,034310,2014/12,8735163,8735163,53713407,53713407
(주)나이스홀딩스,034310,2015/12,6822102,6822102,62915097,62915097
(주)나이스홀딩스,034310,2016/12,18359912,18359912,90779251,90779251
(주)나이스홀딩스,034310,2017/12,5118791,5118791,92750994,92750994
(주)나이스홀딩스,034310,2018/12,-16465295,-16465295,99301937,99301937
(주)나이스홀딩스,034310,2019/12,5118265,5118265,77665757,77665757
(주)나인테크,267320,2017/12,,,,
(주)나인테크,267320,2018/12,,,,
(주)나인테크,267320,2019/12,,,,
(주)남선알미늄,008350,2011/12,-2024012,24748177,24748177,
(주)남선알미늄,008350,2012/12,-16536943,-16536943,,
(주)남선알미늄,008350,2013/12,9655705,9655705,,
(주)남선알미늄,008350,2014/12,17604236,17604236,,
(주)남선알미늄,008350,2015/12,14881686,14881686,,
(주)남선알미늄,008350,2016/12,20399638,20399638,,
(주)남선알미늄,008350,2017/12,21742400,21742400,,21742400
(주)남선알미늄,008350,2018/12,25376157,25376157,25220519,25220519
(주)남선알미늄,008350,2019/12,8338512,8338512,14479409,14479409
(주)남성,004270,2011/12,2680768,2680768,-1822084,-1822084
(주)남성,004270,2012/12,1286317,1286317,-6862343,-6862343
(주)남성,004270,2013/12,1381106,1381106,-732650,-732650
(주)남성,004270,2014/12,-700522,-700522,-3975359,-3975359
(주)남성,004270,2015/12,1848869,-434757,-520743,-520743
(주)남성,004270,2016/12,1360255,1360255,1327730,1327730
(주)남성,004270,2017/12,1354923,1354923,1356665,1356665
(주)남성,004270,2018/12,-3506408,-3506408,-3576375,-3576375
(주)남성,004270,2019/12,-2135357,-2135357,-2196177,-2196177
(주)내츄럴엔도텍,168330,2013/12,19279883,19279883,,
(주)내츄럴엔도텍,168330,2014/12,20760517,20760517,,20760517
(주)내츄럴엔도텍,168330,2015/12,-16896629,-16896629,-15644528,-15644528
(주)내츄럴엔도텍,168330,2016/12,-12887062,-12887062,-13177152,-13177152
(주)내츄럴엔도텍,168330,2017/12,-9645005,-9645005,-8860824,-8860824
(주)내츄럴엔도텍,168330,2018/12,-16506112,-16506112,-23238141,-23238141
(주)내츄럴엔도텍,168330,2019/12,-15322638,-15322638,-16008383,-16008383
(주)네오리진,094860,2011/12,667150,649924,649924,
(주)네오리진,094860,2012/12,-2791896,-2791896,,
(주)네오리진,094860,2013/12,-12396768,-12396768,,
(주)네오리진,094860,2014/12,-18212371,-18212371,,
(주)네오리진,094860,2015/12,-3377781,-3377781,,
(주)네오리진,094860,2016/12,674598,674598,,674598
(주)네오리진,094860,2017/12,218915,166207,166207,
(주)네오리진,094860,2018/12,-3781297,-3781297,,
(주)네오리진,094860,2019/12,-2726564,-2726564,,
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,-1740980,-1740980,-1569501,-1569501
(주)네오오토,212560,2015/12,7651072,7651072,,
(주)네오오토,212560,2016/12,7883058,7883058,,
(주)네오오토,212560,2017/12,4135626,4135626,,
(주)네오오토,212560,2018/12,5798405,5798405,,
(주)네오오토,212560,2019/12,2497866,2497866,,
(주)네오위즈,095660,2011/12,79218344,79218344,72509057,72509057
(주)네오위즈,095660,2012/12,3779378,3779378,5785127,5666608
(주)네오위즈,095660,2013/12,52818309,52818309,46864398,46864398
(주)네오위즈,095660,2014/12,1272651,1272651,-8177160,-8177160
(주)네오위즈,095660,2015/12,-3653848,-3653848,-21852100,-21852100
(주)네오위즈,095660,2016/12,3632162,3632162,9853329,9853329
(주)네오위즈,095660,2017/12,-25872555,-25872555,-2143713,-2143713
(주)네오위즈,095660,2018/12,-4753411,-4753411,33524295,33524295
(주)네오위즈,095660,2019/12,6495544,6495544,27623322,27623322
(주)네오위즈홀딩스,042420,2011/12,25370700,25370700,76477186,76477186
(주)네오위즈홀딩스,042420,2012/12,23060658,23060658,13920271,13723632
(주)네오위즈홀딩스,042420,2013/12,-2832876,-2832876,59898207,59898207
(주)네오위즈홀딩스,042420,2014/12,6541508,6541508,57500868,57500868
(주)네오위즈홀딩스,042420,2015/12,64723380,64723380,49969692,49969692
(주)네오위즈홀딩스,042420,2016/12,-6839712,-6839712,-8386452,-8386452
(주)네오위즈홀딩스,042420,2017/12,-10240089,-10240089,-6798711,-6798711
(주)네오위즈홀딩스,042420,2018/12,-4969594,-4969594,43566139,43566139
(주)네오위즈홀딩스,042420,2019/12,5768056,5768056,40857864,40857864
(주)네오크레마,311390,2019/12,1258938,1258938,1025691,1025691
(주)네오티스,085910,2011/12,3975553,3975553,,
(주)네오티스,085910,2012/12,4313757,4903936,,4313757
(주)네오티스,085910,2013/12,2230587,2230587,2426104,2426104
(주)네오티스,085910,2014/12,2581243,2581243,3063380,3063380
(주)네오티스,085910,2015/12,-4379435,-4379435,-3593014,-3593014
(주)네오티스,085910,2016/12,-1560928,-1560928,-1601111,-1601111
(주)네오티스,085910,2017/12,-7269754,-7269754,-7249334,-7249334
(주)네오티스,085910,2018/12,3000159,3000159,3178419,3178419
(주)네오티스,085910,2019/12,1372323,1372323,1456670,1456670
(주)네오팜,092730,2011/12,904242,904242,,
(주)네오팜,092730,2012/12,647763,647763,,
(주)네오팜,092730,2013/12,1895050,1895050,,
(주)네오팜,092730,2014/12,2568482,2568482,,
(주)네오팜,092730,2015/12,3407145,3407145,,3407145
(주)네오팜,092730,2016/12,8190762,8190762,7742494,7742494
(주)네오팜,092730,2017/12,12152804,12152804,11559211,11559211
(주)네오팜,092730,2018/12,15804253,15804253,15369685,15369685
(주)네오팜,092730,2019/12,18153826,18153826,19245382,19245382
(주)네오펙트,290660,2018/12,-9665824,-9665824,-9634328,-9634328
(주)네오펙트,290660,2019/12,-17139135,-17139135,-15875139,-15875139
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,5755091,5755091,,
(주)네이블커뮤니케이션즈,153460,2013/12,1181896,1181896,,1181896
(주)네이블커뮤니케이션즈,153460,2014/12,512899,487174,487174,
(주)네이블커뮤니케이션즈,153460,2015/12,393860,393860,,
(주)네이블커뮤니케이션즈,153460,2016/12,150592,150592,,
(주)네이블커뮤니케이션즈,153460,2017/12,-6335770,-6335770,,
(주)네이블커뮤니케이션즈,153460,2018/12,-2345577,-2345577,,
(주)네이블커뮤니케이션즈,153460,2019/12,-372930,-372930,,
(주)네이처셀,007390,2011/12,-1623029,-1623029,,
(주)네이처셀,007390,2012/12,-1898931,-1898931,,
(주)네이처셀,007390,2013/12,-3508978,-3508978,,
(주)네이처셀,007390,2014/12,1895130,1895130,,
(주)네이처셀,007390,2015/12,-1335361,-1335361,,
(주)네이처셀,007390,2016/12,-3223414,-4680833,,
(주)네이처셀,007390,2017/12,-460739,-460739,,
(주)네이처셀,007390,2018/12,2234809,2234809,,
(주)네이처셀,007390,2019/12,902009,902009,,
(주)네패스,033640,2011/12,15313134,15313134,-2295720,-2295720
(주)네패스,033640,2012/12,19308651,19308651,11958578,14083310
(주)네패스,033640,2013/12,-18712505,-18712505,-45807816,-45807816
(주)네패스,033640,2014/12,-35342960,-35342960,-11628273,-11628273
(주)네패스,033640,2015/12,8781335,8781335,-16324419,-16324419
(주)네패스,033640,2016/12,6876296,6876296,17966353,17966353
(주)네패스,033640,2017/12,6296840,6296840,3941829,3941829
(주)네패스,033640,2018/12,21916076,21916076,22949184,22949184
(주)네패스,033640,2019/12,22314275,22314275,31091671,31091671
(주)넥센,005720,2011/12,9964307,9964307,39245536,39245536
(주)넥센,005720,2012/12,15215163,15215163,74432025,74432025
(주)넥센,005720,2013/12,17335573,17335573,69078325,69078325
(주)넥센,005720,2014/12,24869201,24869201,78942509,78942509
(주)넥센,005720,2015/12,19983341,19983341,77791797,77791797
(주)넥센,005720,2016/12,24424330,24424330,99387101,99387101
(주)넥센,005720,2017/12,37984229,37984229,81842411,81842411
(주)넥센,005720,2018/12,31162898,31162898,88542209,88542209
(주)넥센,005720,2019/12,11175516,11175516,113665525,130011021
(주)넥스턴바이오사이언스,089140,2011/12,3078865,3078865,,
(주)넥스턴바이오사이언스,089140,2012/12,2432506,2432506,,
(주)넥스턴바이오사이언스,089140,2013/12,2843876,2843876,,
(주)넥스턴바이오사이언스,089140,2014/12,3200426,3200426,,
(주)넥스턴바이오사이언스,089140,2015/12,1360343,1360343,,
(주)넥스턴바이오사이언스,089140,2016/12,17172998,17172998,,
(주)넥스턴바이오사이언스,089140,2017/12,6779440,6779440,,
(주)넥스턴바이오사이언스,089140,2018/12,5548998,5548998,,
(주)넥스턴바이오사이언스,089140,2019/12,5757745,5757745,,
(주)넥스트아이,137940,2011/12,4436962,4436962,,4436962
(주)넥스트아이,137940,2012/12,4973794,4973794,4846342,4846342
(주)넥스트아이,137940,2013/12,4206747,4206747,4256862,4256862
(주)넥스트아이,137940,2014/12,3692020,3692020,3488533,3488533
(주)넥스트아이,137940,2015/12,2269930,2269930,3027494,3027494
(주)넥스트아이,137940,2016/12,1070111,1070111,3542939,3542939
(주)넥스트아이,137940,2017/12,-2569261,-2569261,-2700789,-2700789
(주)넥스트아이,137940,2018/12,-14184474,-14184474,-6984417,-6984417
(주)넥스트아이,137940,2019/12,-8985430,-8985430,-3034500,-3034500
(주)넥스트엔터테인먼트월드,160550,2014/12,4239621,4239621,3053001,3053001
(주)넥스트엔터테인먼트월드,160550,2015/12,4591969,4591969,917304,917304
(주)넥스트엔터테인먼트월드,160550,2016/12,2515577,2515577,3565697,3565697
(주)넥스트엔터테인먼트월드,160550,2017/12,-4091348,-4091348,-7461325,-7461325
(주)넥스트엔터테인먼트월드,160550,2018/12,-10409333,-10409333,-14763933,-14763933
(주)넥스트엔터테인먼트월드,160550,2019/12,-5267791,-5267791,-11086371,-11086371
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,-3074434,-3074434,,
(주)넥슨게임즈,225570,2018/12,-12575177,-12575177,,
(주)넥슨게임즈,225570,2019/12,-17072539,-17072539,,
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,-2146368,-2146368,-3993819,-3993819
(주)넵튠,217270,2017/12,38706591,38706591,32090781,32090781
(주)넵튠,217270,2018/12,-31935240,-31935240,-36924774,-36924774
(주)넵튠,217270,2019/12,-22287179,-22287179,-20788823,-20788823
(주)노랑풍선,104620,2019/12,-1660509,-1660509,-1655833,-1655833
(주)노루페인트,090350,2011/12,4962284,4956169,8855546,9018962
(주)노루페인트,090350,2012/12,4036807,4036807,4594714,4594714
(주)노루페인트,090350,2013/12,9642871,9642871,11801316,11801316
(주)노루페인트,090350,2014/12,12562677,12562677,15348682,15348682
(주)노루페인트,090350,2015/12,15892098,15892098,32736913,32736913
(주)노루페인트,090350,2016/12,26154809,26154809,9500106,9500106
(주)노루페인트,090350,2017/12,20214700,20214700,29444479,29444479
(주)노루페인트,090350,2018/12,14431267,14431267,12742107,12742107
(주)노루페인트,090350,2019/12,15600123,15600123,18899753,18899753
(주)노루홀딩스,000320,2011/12,4834014,4834014,16898358,16898358
(주)노루홀딩스,000320,2012/12,14310884,14310884,18920682,
(주)노루홀딩스,000320,2013/12,19472343,19472343,35979220,35979220
(주)노루홀딩스,000320,2014/12,14922978,14922978,37093086,37093086
(주)노루홀딩스,000320,2015/12,10109745,10109745,88213849,88213849
(주)노루홀딩스,000320,2016/12,69700225,69700225,20862481,20862481
(주)노루홀딩스,000320,2017/12,13031523,13031523,61978338,61978338
(주)노루홀딩스,000320,2018/12,5080181,5080181,2664076,2664076
(주)노루홀딩스,000320,2019/12,3506339,3506339,19914490,19914490
(주)노바렉스,194700,2018/12,10479899,10479899,9151951,9151951
(주)노바렉스,194700,2019/12,14933775,14933775,14506483,14506483
(주)노바텍,285490,2018/12,6735210,6735210,6867267,6867267
(주)노바텍,285490,2019/12,5445767,5445767,5493009,5493009
(주)노블엠앤비,106520,2012/12,9129624,9129624,7906235,7906235
(주)노블엠앤비,106520,2013/12,15474487,15474487,17180083,17180083
(주)노블엠앤비,106520,2014/12,-6355661,-6355661,-4693738,-4693738
(주)노블엠앤비,106520,2015/12,-11029188,-11029188,-12191197,-12191197
(주)노블엠앤비,106520,2016/12,-53658104,-53658104,-48675871,-48675871
(주)노블엠앤비,106520,2017/12,-28548691,-28548691,-26087212,-26087212
(주)노블엠앤비,106520,2018/12,-42255446,-42858997,-41279668,-42557596
(주)노블엠앤비,106520,2019/12,-11980056,-11980056,-13979836,-13979836
(주)노터스,278650,2019/12,3744943,3744943,4553784,4553784
(주)녹십자,006280,2011/12,54075048,54075048,57600774,57600774
(주)녹십자,006280,2012/12,54533187,54533187,55611788,
(주)녹십자,006280,2013/12,68451075,68451075,72027708,72027708
(주)녹십자,006280,2014/12,60660754,60660754,86789123,86789123
(주)녹십자,006280,2015/12,110601286,110601286,95687082,95687082
(주)녹십자,006280,2016/12,62902751,62902751,65152451,65152451
(주)녹십자,006280,2017/12,54766059,54766059,56711043,56711043
(주)녹십자,006280,2018/12,47932741,47932741,34249900,34249900
(주)녹십자,006280,2019/12,11840904,11840904,-11287400,-11287400
(주)녹십자엠에스,142280,2014/12,3716912,3716912,,3716912
(주)녹십자엠에스,142280,2015/12,695175,695175,603258,603258
(주)녹십자엠에스,142280,2016/12,-2046520,-2046520,-2559573,-2559573
(주)녹십자엠에스,142280,2017/12,-2850890,-2133154,-2344279,-1626543
(주)녹십자엠에스,142280,2018/12,-10571067,-10571067,-11228629,-11228629
(주)녹십자엠에스,142280,2019/12,-16674516,-16674516,-16350335,-16350335
(주)녹십자웰빙,234690,2019/12,5699385,5699385,,
(주)녹십자홀딩스,005250,2011/12,16025365,16025365,57069439,57069439
(주)녹십자홀딩스,005250,2012/12,37284191,37284191,90112725,
(주)녹십자홀딩스,005250,2013/12,16195004,16195004,80790983,80790983
(주)녹십자홀딩스,005250,2014/12,19640775,19640775,101469183,101469183
(주)녹십자홀딩스,005250,2015/12,17801560,17801560,112848610,112848610
(주)녹십자홀딩스,005250,2016/12,26794034,26794034,74263537,74263537
(주)녹십자홀딩스,005250,2017/12,20576338,20576338,70728142,70728142
(주)녹십자홀딩스,005250,2018/12,19510510,19510510,19378934,19378934
