회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원)
코나아이(주),052400,2013/12,154340258,160999463,66316058,71166728
코나아이(주),052400,2014/12,194187318,207000248,70042298,75864472
코나아이(주),052400,2015/12,197868660,211643610,73390976,76849510
코나아이(주),052400,2016/12,154045796,171254735,44179054,47995493
코나아이(주),052400,2017/12,116317698,135030346,31356314,37786030
코나아이(주),052400,2018/12,96740283,109024854,29380200,30983867
코나아이(주),052400,2019/12,243305560,251447382,18628626,18847437
코드네이처(주),078940,2011/12,15690169,16162506,1777865,1777865
코드네이처(주),078940,2012/12,4652421,4770690,782741,782741
코드네이처(주),078940,2013/12,2810456,2969843,86042,86042
코드네이처(주),078940,2014/12,3479755,3535962,0,0
코드네이처(주),078940,2015/12,6044547,6045073,0,0
코드네이처(주),078940,2016/12,7360449,15617139,0,601882
코드네이처(주),078940,2017/12,2426360,8465632,0,160851
코드네이처(주),078940,2018/12,11442343,10609492,398000,654953
코드네이처(주),078940,2019/12,19034405,22600976,551095,650998
코리아에프티(주),123410,2011/12,,,,
코리아에프티(주),123410,2012/12,58270619,101802174,10101266,28270155
코리아에프티(주),123410,2013/12,56125699,106656580,11301670,27391964
코리아에프티(주),123410,2014/12,67119598,116448412,15494465,32881608
코리아에프티(주),123410,2015/12,78354790,129483630,18296811,42832975
코리아에프티(주),123410,2016/12,84486357,137831404,16659322,44807740
코리아에프티(주),123410,2017/12,94627800,137309392,18534187,42190720
코리아에프티(주),123410,2018/12,94333586,163133906,19403123,49318906
코리아에프티(주),123410,2019/12,106175872,151739020,21015656,51848803
코스맥스(주),192820,2014/12,111859310,177985680,31740881,57690048
코스맥스(주),192820,2015/12,156024763,256000407,48589293,84012343
코스맥스(주),192820,2016/12,276073987,396245699,74246911,125140950
코스맥스(주),192820,2017/12,282477661,500342580,79091568,184657933
코스맥스(주),192820,2018/12,302071372,595770004,94207017,209397804
코스맥스(주),192820,2019/12,334407169,618284150,73150737,208921489
코스맥스비티아이(주),044820,2011/12,78490343,100758492,16505027,36184567
코스맥스비티아이(주),044820,2012/12,95459178,120218462,22314073,42314306
코스맥스비티아이(주),044820,2013/12,82160051,159164754,24287892,53512070
코스맥스비티아이(주),044820,2014/12,7101785,65383588,0,18877201
코스맥스비티아이(주),044820,2015/12,14567075,109569741,0,18240831
코스맥스비티아이(주),044820,2016/12,17691888,133589039,0,26291734
코스맥스비티아이(주),044820,2017/12,29291413,142505353,1601934,40442118
코스맥스비티아이(주),044820,2018/12,48925071,206841395,2524685,59867037
코스맥스비티아이(주),044820,2019/12,82282402,235348000,5556309,77770872
코스맥스엔비티(주),222040,2015/12,55816922,61743026,6593874,7467804
코스맥스엔비티(주),222040,2016/12,75610912,81226883,10601424,16493005
코스맥스엔비티(주),222040,2017/12,66355951,68338349,9150484,25649246
코스맥스엔비티(주),222040,2018/12,107271683,118264460,14724506,35101881
코스맥스엔비티(주),222040,2019/12,127019130,115384474,19040230,45829272
코스모신소재(주),005070,2011/12,52614218,,23914343,
코스모신소재(주),005070,2012/12,45525263,,25123455,
코스모신소재(주),005070,2013/12,61612121,,28709881,
코스모신소재(주),005070,2014/12,56585017,,24679897,
코스모신소재(주),005070,2015/12,77071567,,13488099,
코스모신소재(주),005070,2016/12,91106829,,23976915,
코스모신소재(주),005070,2017/12,54028715,,30874693,
코스모신소재(주),005070,2018/12,75313571,,34499029,
코스모신소재(주),005070,2019/12,100979914,,24185945,
코스모화학(주),005420,2011/12,120177241,,56366601,
코스모화학(주),005420,2012/12,128419114,,69858366,
코스모화학(주),005420,2013/12,121514943,179153189,55703161,84413042
코스모화학(주),005420,2014/12,110068347,165256332,42765413,67445310
코스모화학(주),005420,2015/12,129264581,204949271,21692691,35180790
코스모화학(주),005420,2016/12,36464668,125681253,5751880,29728795
코스모화학(주),005420,2017/12,38448890,103710281,22062763,59095634
코스모화학(주),005420,2018/12,35997520,125413496,15696272,61886197
코스모화학(주),005420,2019/12,41623790,151752694,13592383,45385943
코아스템(주),166480,2015/12,43346562,52196610,448234,457671
코아스템(주),166480,2016/12,40710135,57972060,596931,606585
코아스템(주),166480,2017/12,36945582,52265057,378115,393912
코아스템(주),166480,2018/12,31953269,49733769,494654,512593
코아스템(주),166480,2019/12,26421613,44815604,399220,415980
코오롱글로벌(주),003070,2011/12,1921797211,2126806011,242983582,298936835
코오롱글로벌(주),003070,2012/12,1882829524,2057797216,171553049,208818810
코오롱글로벌(주),003070,2013/12,1306005973,1456250828,137853410,148207853
코오롱글로벌(주),003070,2014/12,1092563205,1244871803,154224530,156396381
코오롱글로벌(주),003070,2015/12,965640875,969946124,118438161,118475680
코오롱글로벌(주),003070,2016/12,993752906,1000326735,178204733,180971510
코오롱글로벌(주),003070,2017/12,1118801546,1139103653,198000721,206193548
코오롱글로벌(주),003070,2018/12,934076315,948459990,128943133,131519714
코오롱글로벌(주),003070,2019/12,978497923,993943531,171812685,171925757
코오롱생명과학(주),102940,2011/12,97241204,,27868369,
코오롱생명과학(주),102940,2012/12,77360600,,35830023,
코오롱생명과학(주),102940,2013/12,86848312,,43285478,
코오롱생명과학(주),102940,2014/12,68856857,,42591551,
코오롱생명과학(주),102940,2015/12,82379228,,36251497,
코오롱생명과학(주),102940,2016/12,196816283,,34733862,
코오롱생명과학(주),102940,2017/12,150975687,,46531505,
코오롱생명과학(주),102940,2018/12,105716540,,37427098,
코오롱생명과학(주),102940,2019/12,95289916,,36063861,
코오롱인더스트리(주),120110,2011/12,1437412191,2238491553,605994033,823473346
코오롱인더스트리(주),120110,2012/12,1398243508,2019430839,609940905,815973505
코오롱인더스트리(주),120110,2013/12,1306539626,1938212872,620133559,858016020
코오롱인더스트리(주),120110,2014/12,1263577571,1938107632,606661626,846842825
코오롱인더스트리(주),120110,2015/12,1204135323,1944717832,598776515,852745068
코오롱인더스트리(주),120110,2016/12,1259167305,2067576346,537941473,794842408
코오롱인더스트리(주),120110,2017/12,1265969124,2094598959,573329693,799155545
코오롱인더스트리(주),120110,2018/12,1301097945,1955216349,622291607,875782136
코오롱인더스트리(주),120110,2019/12,1341111081,2079125528,666607823,877647303
코오롱티슈진(주),950160,2017/12,189349822,,833728,
코오롱티슈진(주),950160,2018/12,156538039,,777469,
코오롱티슈진(주),950160,2019/12,112794308,,533368,
코오롱플라스틱(주),138490,2011/12,78643950,79728627,43466857,43466857
코오롱플라스틱(주),138490,2012/12,84128575,84649171,51432763,51570846
코오롱플라스틱(주),138490,2013/12,97118608,97529058,59503729,59838769
코오롱플라스틱(주),138490,2014/12,90032310,90848553,54577334,55263294
코오롱플라스틱(주),138490,2015/12,86707121,87870101,52495956,53408475
코오롱플라스틱(주),138490,2016/12,105591811,107473006,45247106,46379188
코오롱플라스틱(주),138490,2017/12,126438216,129610668,53118379,54516624
코오롱플라스틱(주),138490,2018/12,117261476,120771009,60999463,61869446
코오롱플라스틱(주),138490,2019/12,116895279,118528416,64355170,64933325
코웨이(주),021240,2011/12,511499151,572595639,72981132,103704352
코웨이(주),021240,2012/12,691276656,779164518,41346542,71687168
코웨이(주),021240,2013/12,642474602,691414547,40873681,65766152
코웨이(주),021240,2014/12,573108161,596810516,41774856,61909650
코웨이(주),021240,2015/12,658055502,653318018,48218482,69820809
코웨이(주),021240,2016/12,777532092,733134076,46454675,70194665
코웨이(주),021240,2017/12,774275232,791471167,44581756,74861006
코웨이(주),021240,2018/12,897525211,843718066,54212839,102919052
코웨이(주),021240,2019/12,907437958,766943433,60625805,112845478
코웰패션(주),033290,2011/12,20279866,98591223,5274149,24732346
코웰패션(주),033290,2012/12,22112901,94638790,4461289,19575497
코웰패션(주),033290,2013/12,22511474,25728811,3755627,6155944
코웰패션(주),033290,2014/12,21181164,24651463,4075242,6114271
코웰패션(주),033290,2015/12,69982611,79303197,28338839,40232656
코웰패션(주),033290,2016/12,80681140,109103863,17662260,42985749
코웰패션(주),033290,2017/12,76688001,119384883,10160375,45597509
코웰패션(주),033290,2018/12,100883900,161530089,21172948,68692183
코웰패션(주),033290,2019/12,116022479,200664740,17469519,87622966
코위버(주),056360,2011/12,30919732,31051782,10865839,10885076
코위버(주),056360,2012/12,24200127,24198270,10177441,10251873
코위버(주),056360,2013/12,37393695,37222402,11826847,11858207
코위버(주),056360,2014/12,39223251,39282813,11957526,11964625
코위버(주),056360,2015/12,52391406,52446561,8533473,8541229
코위버(주),056360,2016/12,66444337,66501423,15902577,15910417
코위버(주),056360,2017/12,56235281,56802533,12496020,12514672
코위버(주),056360,2018/12,58690302,59181450,15910207,15941546
코위버(주),056360,2019/12,85351808,86165641,24720028,24748194
콜마비앤에이치(주),200130,2014/12,,,,
콜마비앤에이치(주),200130,2015/12,75542260,76051049,20642003,20653493
콜마비앤에이치(주),200130,2016/12,92456956,94349841,17037806,17043112
콜마비앤에이치(주),200130,2017/12,112701105,157197836,25737701,34644427
콜마비앤에이치(주),200130,2018/12,96477599,151778217,32329271,38463749
콜마비앤에이치(주),200130,2019/12,144141770,207420158,41543849,48569279
쿠쿠홀딩스(주),192400,2014/12,287592630,297694023,48820369,55115713
쿠쿠홀딩스(주),192400,2015/12,316799121,320504577,47244803,55876998
쿠쿠홀딩스(주),192400,2016/12,335511466,337063655,54648549,69861921
쿠쿠홀딩스(주),192400,2017/12,52738405,173538803,0,33506766
쿠쿠홀딩스(주),192400,2018/12,41534126,247422138,0,44051388
쿠쿠홀딩스(주),192400,2019/12,45367758,266983193,0,44416755
쿠쿠홈시스(주),284740,2018/12,190887945,205103363,25800275,42219372
쿠쿠홈시스(주),284740,2019/12,221728397,249338082,26757979,45789107
큐렉소(주),060280,2011/12,54655925,76983689,3806604,6763570
큐렉소(주),060280,2012/12,18349749,41409698,6899546,9633161
큐렉소(주),060280,2013/12,21099864,30286383,5020065,9700586
큐렉소(주),060280,2014/12,17566042,29980552,7337219,13061775
큐렉소(주),060280,2015/12,18621319,41248781,5497443,13272064
큐렉소(주),060280,2016/12,16639312,,6364957,
큐렉소(주),060280,2017/12,19594457,,5410454,
큐렉소(주),060280,2018/12,39603310,,16767170,
큐렉소(주),060280,2019/12,35923548,,19453779,
크로바하이텍(주),043590,2011/12,34860006,36996736,12154304,14115143
크로바하이텍(주),043590,2012/12,30421649,30285764,7026180,9059814
크로바하이텍(주),043590,2013/12,32568563,32598816,7205276,9568530
크로바하이텍(주),043590,2014/12,33879868,33416088,7869966,10053512
크로바하이텍(주),043590,2015/12,34867801,34100345,7408366,8909708
크로바하이텍(주),043590,2016/12,33881237,34745758,8696663,10296521
크로바하이텍(주),043590,2017/12,27648745,29088452,8414835,10147151
크로바하이텍(주),043590,2018/12,19597059,22119560,3535966,4422291
크로바하이텍(주),043590,2019/12,10209468,12354303,4157878,4647606
크루셜텍(주),114120,2011/12,144785981,155747966,65767140,72066255
크루셜텍(주),114120,2012/12,117988394,154828657,44449219,72326102
크루셜텍(주),114120,2013/12,77816312,179972976,31896433,87889744
크루셜텍(주),114120,2014/12,89732069,157565825,19335864,68814863
크루셜텍(주),114120,2015/12,211844255,170995301,94858163,97809559
크루셜텍(주),114120,2016/12,170998173,173051380,40440686,90195170
크루셜텍(주),114120,2017/12,151343921,152930641,22761019,68656505
크루셜텍(주),114120,2018/12,160168401,92661477,7375076,55426109
크루셜텍(주),114120,2019/12,46114282,53538269,5529367,33405366
크리스탈지노믹스(주),083790,2011/12,30253164,30427151,0,0
크리스탈지노믹스(주),083790,2012/12,25329929,25539234,0,0
크리스탈지노믹스(주),083790,2013/12,12073830,12296650,0,0
크리스탈지노믹스(주),083790,2014/12,31876007,32129953,107338,107338
크리스탈지노믹스(주),083790,2015/12,31401721,37828386,469883,1269987
크리스탈지노믹스(주),083790,2016/12,35101934,39693678,316800,3994490
크리스탈지노믹스(주),083790,2017/12,34318653,34493003,517419,517419
크리스탈지노믹스(주),083790,2018/12,166604954,166757824,449046,449046
크리스탈지노믹스(주),083790,2019/12,105440025,238210422,1306699,40207040
키네마스터(주),139670,2011/12,17429478,,0,
키네마스터(주),139670,2012/12,19662792,,0,
키네마스터(주),139670,2013/12,25300322,,0,
키네마스터(주),139670,2014/12,27966690,28163813,0,0
키네마스터(주),139670,2015/12,25590246,25703598,0,0
키네마스터(주),139670,2016/12,18974912,19123378,0,0
키네마스터(주),139670,2017/12,14578489,14741048,0,0
키네마스터(주),139670,2018/12,11695812,12357569,0,0
키네마스터(주),139670,2019/12,9761346,12303416,0,0
태경산업(주),015890,2011/12,83934274,204501531,26745537,47043211
태경산업(주),015890,2012/12,60713637,180684266,36355928,61778541
태경산업(주),015890,2013/12,61828677,187145308,32679249,57894761
태경산업(주),015890,2014/12,65890607,183348231,40076621,61646022
태경산업(주),015890,2015/12,45308950,156735653,25843663,56130047
태경산업(주),015890,2016/12,41876915,183681093,15373683,50444597
태경산업(주),015890,2017/12,45349977,176161579,13331399,48084845
태경산업(주),015890,2018/12,57743615,199189158,18989202,67605609
태경산업(주),015890,2019/12,64654620,234091199,18646724,61247051
태경케미컬(주),006890,2011/12,33939568,35241834,1652357,1989505
태경케미컬(주),006890,2012/12,34079904,35640916,1879918,2196606
태경케미컬(주),006890,2013/12,36445545,38434335,1457679,1756686
태경케미컬(주),006890,2014/12,31581388,33109230,1373300,1597055
태경케미컬(주),006890,2015/12,18917742,19350543,2332403,2509340
태경케미컬(주),006890,2016/12,19827863,20939976,2978727,3174528
태경케미컬(주),006890,2017/12,17535883,18755224,2008964,2156241
태경케미컬(주),006890,2018/12,19185310,19696288,2556408,2709785
태경케미컬(주),006890,2019/12,23825033,51061346,1545490,1773025
태광산업(주),003240,2011/12,1044058203,1322695777,239108170,259559397
태광산업(주),003240,2012/12,999129785,1389593386,191175311,212780613
태광산업(주),003240,2013/12,1147648796,1471623764,209795357,232068894
태광산업(주),003240,2014/12,937591654,1280790494,177031723,199211900
태광산업(주),003240,2015/12,960786274,1280132331,147306831,172090016
태광산업(주),003240,2016/12,1049726201,1374955883,137289912,156166904
태광산업(주),003240,2017/12,1249494976,1661379108,153124223,178788303
태광산업(주),003240,2018/12,1557735005,2072441401,170399980,198826285
태광산업(주),003240,2019/12,1590129073,1945845490,157676446,179174956
태림포장(주),011280,2011/12,101150538,,17879080,
태림포장(주),011280,2012/12,88279703,,14813855,
태림포장(주),011280,2013/12,87252843,,14365066,
태림포장(주),011280,2014/12,79153421,,12874956,
태림포장(주),011280,2015/12,93542144,109867145,10423917,14125630
태림포장(주),011280,2016/12,219214825,213128421,20274197,24538115
태림포장(주),011280,2017/12,140466184,150608017,25502086,30380095
태림포장(주),011280,2018/12,140157015,151972972,21515266,26323769
태림포장(주),011280,2019/12,114603505,125997584,19773822,25720140
태양금속공업(주),004100,2011/12,163229471,179702352,52552368,73946691
태양금속공업(주),004100,2012/12,166078364,225663599,54442318,88475262
태양금속공업(주),004100,2013/12,152379471,189944663,47074768,79690348
태양금속공업(주),004100,2014/12,155998422,193694475,43077704,83477776
태양금속공업(주),004100,2015/12,156244551,192582145,31833926,71705767
태양금속공업(주),004100,2016/12,116952597,194291345,22191889,65473880
태양금속공업(주),004100,2017/12,134791524,193156229,25125824,60073484
태양금속공업(주),004100,2018/12,131384800,200979231,29576414,77581747
태양금속공업(주),004100,2019/12,120258752,189563750,27963845,81610463
태원물산(주),001420,2011/12,30214528,,1126668,
태원물산(주),001420,2012/12,27892839,,1559755,
태원물산(주),001420,2013/12,24859927,,1381497,
태원물산(주),001420,2014/12,22876882,,1416759,
태원물산(주),001420,2015/12,24176565,,1910031,
태원물산(주),001420,2016/12,25529033,,1686964,
태원물산(주),001420,2017/12,22723485,,1361042,
태원물산(주),001420,2018/12,21595415,,1164749,
태원물산(주),001420,2019/12,22005489,,1147115,
태평양물산(주),007980,2011/12,129988831,151120214,84540899,103433737
태평양물산(주),007980,2012/12,219481949,281877975,158652855,193387386
태평양물산(주),007980,2013/12,255133791,343524067,176107620,228897450
태평양물산(주),007980,2014/12,277918708,359344793,208052951,263230558
태평양물산(주),007980,2015/12,272732465,355852980,185173230,240116977
태평양물산(주),007980,2016/12,226734622,290933088,97260616,154268946
태평양물산(주),007980,2017/12,192904948,279709658,77525026,142830657
태평양물산(주),007980,2018/12,199980149,294657961,71975499,162777944
태평양물산(주),007980,2019/12,170070932,312224940,104944294,200930010
테고사이언스(주),191420,2014/12,17634808,,326288,
테고사이언스(주),191420,2015/12,14339490,,390837,
테고사이언스(주),191420,2016/12,30707011,31462106,729148,729148
테고사이언스(주),191420,2017/12,23937865,24438198,700825,891208
테고사이언스(주),191420,2018/12,25010402,25180559,515546,693790
테고사이언스(주),191420,2019/12,26236549,26404754,1097942,1149809
테라사이언스(주),073640,2011/12,48592508,54000174,19534607,23816280
테라사이언스(주),073640,2012/12,47796888,50081786,19977402,24552512
테라사이언스(주),073640,2013/12,45417380,49430167,23413612,31640749
테라사이언스(주),073640,2014/12,39522364,45065546,19134583,29585426
테라사이언스(주),073640,2015/12,16549960,17075818,4931261,7610428
테라사이언스(주),073640,2016/12,13340115,,4032579,
테라사이언스(주),073640,2017/12,28765011,29119750,5212788,5212788
테라사이언스(주),073640,2018/12,26704773,26650411,4169582,4169582
테라사이언스(주),073640,2019/12,10859041,11493754,2391180,2391180
텔코웨어(주),078000,2011/12,74618268,74899529,1610658,1610658
텔코웨어(주),078000,2012/12,71782208,71782348,1072417,1072417
텔코웨어(주),078000,2013/12,81610308,81610451,161690,161690
텔코웨어(주),078000,2014/12,71710428,71710583,0,0
텔코웨어(주),078000,2015/12,78747954,78748125,479193,479193
텔코웨어(주),078000,2016/12,76239513,76239695,0,0
텔코웨어(주),078000,2017/12,83938274,83938441,0,0
텔코웨어(주),078000,2018/12,90832450,90832630,0,0
텔코웨어(주),078000,2019/12,70534862,70535048,0,0
티와이엠(주),002900,2011/12,193082489,191849321,67009584,87312494
티와이엠(주),002900,2012/12,209919238,205806316,65445970,85320203
티와이엠(주),002900,2013/12,210451016,209873904,58760617,73844999
티와이엠(주),002900,2014/12,226009068,225952516,64073252,79497095
티와이엠(주),002900,2015/12,224894978,222031282,55423420,78306501
티와이엠(주),002900,2016/12,218684908,216424957,56456411,77604753
티와이엠(주),002900,2017/12,189190510,326461493,64839020,145265834
티와이엠(주),002900,2018/12,195509457,361576996,83693429,170073144
티와이엠(주),002900,2019/12,216233745,394280837,79363264,195317315
티제이미디어(주),032540,2011/12,36397406,42618695,7756239,10755850
티제이미디어(주),032540,2012/12,36766272,43308738,10518622,12893659
티제이미디어(주),032540,2013/12,35557971,39265241,13401756,15501763
티제이미디어(주),032540,2014/12,34151152,37601230,12813495,14250879
티제이미디어(주),032540,2015/12,38553858,42339828,13929375,14961383
티제이미디어(주),032540,2016/12,40404428,44305515,21622900,22788397
티제이미디어(주),032540,2017/12,37396030,40204925,19325167,20357037
티제이미디어(주),032540,2018/12,32595234,35319988,11497196,12156001
티제이미디어(주),032540,2019/12,29413340,33374673,11932293,12686275
티케이지애강(주),022220,2011/12,62175093,64972012,28594760,28788809
티케이지애강(주),022220,2012/12,53508490,53516811,24252114,24252114
티케이지애강(주),022220,2013/12,54683868,54999450,20606444,20837773
티케이지애강(주),022220,2014/12,36938707,37099840,14460688,14584081
티케이지애강(주),022220,2015/12,34209190,34216899,11835767,11835767
티케이지애강(주),022220,2016/12,29643535,29638668,8172390,8172390
티케이지애강(주),022220,2017/12,34217725,34217725,7980898,7980898
티케이지애강(주),022220,2018/12,39946332,39946332,5616410,5616410
티케이지애강(주),022220,2019/12,52368989,52368989,4770877,4770877
티케이지휴켐스(주),069260,2011/12,308046762,331910630,27090570,27090570
티케이지휴켐스(주),069260,2012/12,345074666,379462567,30708670,33054608
티케이지휴켐스(주),069260,2013/12,362007490,402379039,29149841,32396786
티케이지휴켐스(주),069260,2014/12,282353873,318618688,27303006,28467529
티케이지휴켐스(주),069260,2015/12,323147447,368934116,26122356,31974127
티케이지휴켐스(주),069260,2016/12,277112620,319280225,24139439,27194000
티케이지휴켐스(주),069260,2017/12,473354795,505731798,30893026,30893026
티케이지휴켐스(주),069260,2018/12,480574297,529637193,30835764,30835764
티케이지휴켐스(주),069260,2019/12,394302988,426835642,28418511,28418511
팅크웨어(주),084730,2011/12,99041534,,22997680,
팅크웨어(주),084730,2012/12,113418581,,30719412,
팅크웨어(주),084730,2013/12,131164572,131732964,37703809,37703809
팅크웨어(주),084730,2014/12,122346279,121444571,32577503,32577503
팅크웨어(주),084730,2015/12,117970662,114428530,42768508,44393358
팅크웨어(주),084730,2016/12,118145896,119344920,42296133,45363829
팅크웨어(주),084730,2017/12,116075426,116155502,42676187,45486743
팅크웨어(주),084730,2018/12,109974539,110749730,33045518,35486749
팅크웨어(주),084730,2019/12,113157702,118477611,41427219,44030009
파나케이아(주),058530,2011/12,23234390,23292583,5138984,5147179
파나케이아(주),058530,2012/12,18038675,18875368,5308062,5316828
파나케이아(주),058530,2013/12,17572227,19123497,5347437,5559606
파나케이아(주),058530,2014/12,17796783,19198900,5061831,5370636
파나케이아(주),058530,2015/12,26408756,26522702,14747529,14759510
파나케이아(주),058530,2016/12,42513319,60559309,19803097,25739547
파나케이아(주),058530,2017/12,63144968,82988555,14436227,19780314
파나케이아(주),058530,2018/12,44413796,49115430,8671795,8974594
파나케이아(주),058530,2019/12,41021105,34099315,3387190,3399866
파미셀(주),005690,2011/12,14950556,15028762,2029263,2423833
파미셀(주),005690,2012/12,23552544,33499615,709174,5025523
파미셀(주),005690,2013/12,12231766,13919475,4572707,4613684
파미셀(주),005690,2014/12,32204088,,2588110,
파미셀(주),005690,2015/12,25769128,,2791821,
파미셀(주),005690,2016/12,30528713,,3901372,
파미셀(주),005690,2017/12,25850467,,5439528,
파미셀(주),005690,2018/12,32533270,,5375625,
파미셀(주),005690,2019/12,34652511,,8226393,
팜젠사이언스(주),004720,2011/12,31532105,31550494,6006400,6023500
팜젠사이언스(주),004720,2012/12,32261405,32447305,5640042,5711509
팜젠사이언스(주),004720,2013/12,30508337,30679777,7680779,7792223
팜젠사이언스(주),004720,2014/12,33677971,33794965,9916018,9990126
팜젠사이언스(주),004720,2015/12,38003501,38196176,8641336,8721027
팜젠사이언스(주),004720,2016/12,52938250,53087056,12769839,12834783
팜젠사이언스(주),004720,2017/12,54949787,55321867,11917273,11934373
팜젠사이언스(주),004720,2018/12,80572999,80954729,11902358,12001862
팜젠사이언스(주),004720,2019/12,50310102,50615111,13780169,13780169
패션플랫폼(주),225590,2015/12,,,,
패션플랫폼(주),225590,2016/12,,,,
패션플랫폼(주),225590,2017/12,,,,
패션플랫폼(주),225590,2018/12,32687634,,16091402,
패션플랫폼(주),225590,2019/12,39292878,,16086566,
팬오션(주),028670,2011/12,1419959000,1701788000,61095000,73419000
팬오션(주),028670,2012/12,1147107000,1286290000,77064000,80971000
팬오션(주),028670,2013/12,620135000,762164000,81891000,83660000
팬오션(주),028670,2014/12,855625000,971667000,59042000,59093000
팬오션(주),028670,2015/12,536397000,626182000,40037000,40040000
팬오션(주),028670,2016/12,500167000,573324000,47793000,47794000
팬오션(주),028670,2017/12,514559000,613206000,50255000,50255000
팬오션(주),028670,2018/12,608323000,692157000,61045000,61050000
팬오션(주),028670,2019/12,598779000,679531000,65317000,65322000
퍼스텍(주),010820,2011/12,35557342,38256881,15762092,16344476
퍼스텍(주),010820,2012/12,52184919,55260457,20783871,21836293
퍼스텍(주),010820,2013/12,63688451,67268291,22371414,22426207
퍼스텍(주),010820,2014/12,103602549,108842993,36260364,36620521
퍼스텍(주),010820,2015/12,96615026,104704163,40438406,42334008
퍼스텍(주),010820,2016/12,90811685,99678822,38872321,41868868
퍼스텍(주),010820,2017/12,84178097,91192280,31629537,33079824
퍼스텍(주),010820,2018/12,72345641,,19270433,
퍼스텍(주),010820,2019/12,95573022,,21759813,
펌텍코리아(주),251970,2019/12,124740936,171658109,5049281,6674590
페이퍼코리아(주),001020,2011/12,116057563,119649103,34904866,34918389
페이퍼코리아(주),001020,2012/12,110803471,129034789,29996009,43678262
페이퍼코리아(주),001020,2013/12,112366574,129516903,28660662,42414991
페이퍼코리아(주),001020,2014/12,148186280,168339596,88083225,102234782
페이퍼코리아(주),001020,2015/12,129683478,215714298,60867727,111841799
페이퍼코리아(주),001020,2016/12,120005911,210154564,26719632,92613826
페이퍼코리아(주),001020,2017/12,244451493,390380180,177881340,215114703
페이퍼코리아(주),001020,2018/12,238192246,337697980,187215876,259186239
페이퍼코리아(주),001020,2019/12,193649405,372899056,138833157,289856977
평화산업(주),090080,2011/12,55674543,56614731,5335612,5335612
평화산업(주),090080,2012/12,59335508,60463614,4814328,4907690
평화산업(주),090080,2013/12,58115597,57727437,5487326,5696895
평화산업(주),090080,2014/12,66820162,66584312,9984162,11698568
평화산업(주),090080,2015/12,69960094,68938784,10020480,12168692
평화산업(주),090080,2016/12,66428782,63818026,13078061,15108351
평화산업(주),090080,2017/12,65914112,63328668,13226661,14563322
평화산업(주),090080,2018/12,94559487,93361179,24083871,25978161
평화산업(주),090080,2019/12,102665464,103943293,26360810,28199181
평화홀딩스(주),010770,2011/12,87971769,295049678,0,43088633
평화홀딩스(주),010770,2012/12,73943513,264597506,0,41008848
평화홀딩스(주),010770,2013/12,65471811,264672190,0,42521768
평화홀딩스(주),010770,2014/12,56202066,167308099,0,43153695
평화홀딩스(주),010770,2015/12,54424800,182272411,0,46292666
평화홀딩스(주),010770,2016/12,54081971,171163722,0,43158202
평화홀딩스(주),010770,2017/12,39951052,170621153,0,46377306
평화홀딩스(주),010770,2018/12,62292565,196958781,0,69560632
평화홀딩스(주),010770,2019/12,33608679,204655593,0,63649042
포스코스틸리온(주),058430,2011/12,257885459,,115207939,
포스코스틸리온(주),058430,2012/12,217561003,,88780284,
포스코스틸리온(주),058430,2013/12,204061432,207364635,68584366,68584366
포스코스틸리온(주),058430,2014/12,200737436,203658830,68973181,70835818
포스코스틸리온(주),058430,2015/12,208880117,215080846,69331284,73292752
포스코스틸리온(주),058430,2016/12,220567822,231237284,88643061,93625998
포스코스틸리온(주),058430,2017/12,235640784,244983597,95526974,101717904
포스코스틸리온(주),058430,2018/12,243533462,251894807,92275053,99258183
포스코스틸리온(주),058430,2019/12,282641476,307750186,118824308,135596239
포스코홀딩스(주),005490,2011/12,13924795314,33556910427,7144708692,12283643560
포스코홀딩스(주),005490,2012/12,12609470892,31566116095,5403660260,10584645685
포스코홀딩스(주),005490,2013/12,11953479014,31666211066,4538656598,9798380584
포스코홀딩스(주),005490,2014/12,11623129859,32627381902,4383568157,10471329728
포스코홀딩스(주),005490,2015/12,11427638423,29180888772,3427010713,8225205235
포스코홀딩스(주),005490,2016/12,11732675843,29303834312,3995290986,9051721166
포스코홀딩스(주),005490,2017/12,14840421236,31127418057,4543532624,9950954686
포스코홀딩스(주),005490,2018/12,16796400047,33651002030,5288008733,11499928316
포스코홀딩스(주),005490,2019/12,18216066010,34842373722,4988529839,10920319762
풍국주정공업(주),023900,2011/12,21331092,30371567,8465286,8672681
풍국주정공업(주),023900,2012/12,19698236,32286934,7026622,7313733
풍국주정공업(주),023900,2013/12,24454150,39319357,6232498,6465675
풍국주정공업(주),023900,2014/12,27397522,43050080,6720101,6917335
풍국주정공업(주),023900,2015/12,33584082,47391780,4063710,4281742
풍국주정공업(주),023900,2016/12,40298403,54761528,3540805,3963039
풍국주정공업(주),023900,2017/12,57452231,72904392,4185129,4633315
풍국주정공업(주),023900,2018/12,51651272,66115656,5218111,5574818
풍국주정공업(주),023900,2019/12,50822224,64882462,6960192,8747709
피씨엘(주),241820,2017/12,12804370,,5488,
피씨엘(주),241820,2018/12,5342370,,12197,
피씨엘(주),241820,2019/12,10231344,,60730,
피앤씨테크(주),237750,2016/12,48123851,,3638454,
