회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
(주)남선알미늄,8350,Dec-18,9581679,9426030
(주)남선알미늄,8350,Dec-19,11592894,11578883
(주)남성,4270,Dec-10,3442488,1877882
(주)남성,4270,Dec-11,4351801,-328193
(주)남성,4270,Dec-12,3883950,-35941
(주)남성,4270,Dec-13,3152255,2046577
(주)남성,4270,Dec-14,3517751,1582754
(주)남성,4270,Dec-15,3677217,2786303
(주)남성,4270,Dec-16,4118636,4559142
(주)남성,4270,Dec-17,5822850,7210225
(주)남성,4270,Dec-18,2972765,976778
(주)남성,4270,Dec-19,2402814,461284
(주)내츄럴엔도텍,168330,Dec-13,24103694,0
(주)내츄럴엔도텍,168330,Dec-14,25886541,0
(주)내츄럴엔도텍,168330,Dec-15,-10595159,-10890671
(주)내츄럴엔도텍,168330,Dec-16,-9347254,-9391307
(주)내츄럴엔도텍,168330,Dec-17,-5337960,-5391216
(주)내츄럴엔도텍,168330,Dec-18,-9689426,-13587338
(주)내츄럴엔도텍,168330,Dec-19,-8440259,-11129701
(주)네오리진,94860,Dec-10,-2988043,-4696467
(주)네오리진,94860,Dec-11,1286540,1434105
(주)네오리진,94860,Dec-12,1513894,0
(주)네오리진,94860,Dec-13,-1799032,0
(주)네오리진,94860,Dec-14,-5817300,0
(주)네오리진,94860,Dec-15,-2807608,0
(주)네오리진,94860,Dec-16,810732,0
(주)네오리진,94860,Dec-17,221865,168664
(주)네오리진,94860,Dec-18,-771579,0
(주)네오리진,94860,Dec-19,258267,0
(주)네오셈,253590,Dec-18,0,0
(주)네오셈,253590,Dec-19,-3351213,-3334110
(주)네오오토,212560,Dec-15,9232820,0
(주)네오오토,212560,Dec-16,10052253,0
(주)네오오토,212560,Dec-17,1606020,0
(주)네오오토,212560,Dec-18,2422365,0
(주)네오오토,212560,Dec-19,795116,0
(주)네오위즈,95660,Dec-10,32509576,26892566
(주)네오위즈,95660,Dec-11,110682166,106795298
(주)네오위즈,95660,Dec-12,128101857,110533910
(주)네오위즈,95660,Dec-13,99212727,95810930
(주)네오위즈,95660,Dec-14,39155728,29526267
(주)네오위즈,95660,Dec-15,27179876,15802494
(주)네오위즈,95660,Dec-16,21203983,23471441
(주)네오위즈,95660,Dec-17,10186878,10872808
(주)네오위즈,95660,Dec-18,11081403,22555607
(주)네오위즈,95660,Dec-19,16643538,32567478
(주)네오위즈홀딩스,42420,Dec-10,23509364,38725132
(주)네오위즈홀딩스,42420,Dec-11,30166464,116011172
(주)네오위즈홀딩스,42420,Dec-12,9342666,108650699
(주)네오위즈홀딩스,42420,Dec-13,143874,101248218
(주)네오위즈홀딩스,42420,Dec-14,574570,39319220
(주)네오위즈홀딩스,42420,Dec-15,-385386,14452646
(주)네오위즈홀딩스,42420,Dec-16,-303937,22359829
(주)네오위즈홀딩스,42420,Dec-17,-260154,10628249
(주)네오위즈홀딩스,42420,Dec-18,-485441,21139486
(주)네오위즈홀딩스,42420,Dec-19,180113,29418403
(주)네오크레마,311390,Dec-19,776937,665101
(주)네오티스,85910,Dec-10,2802579,408883
(주)네오티스,85910,Dec-11,5732674,0
(주)네오티스,85910,Dec-12,3904166,0
(주)네오티스,85910,Dec-13,2988587,3432123
(주)네오티스,85910,Dec-14,3130358,3995727
(주)네오티스,85910,Dec-15,1584014,2007867
(주)네오티스,85910,Dec-16,2035569,2530772
(주)네오티스,85910,Dec-17,2393446,3266173
(주)네오티스,85910,Dec-18,3513245,4693122
(주)네오티스,85910,Dec-19,2645699,3357377
(주)네오팜,92730,Dec-10,841413,0
(주)네오팜,92730,Dec-11,1199197,0
(주)네오팜,92730,Dec-12,209147,0
(주)네오팜,92730,Dec-13,2147648,0
(주)네오팜,92730,Dec-14,5002662,0
(주)네오팜,92730,Dec-15,6258403,0
(주)네오팜,92730,Dec-16,10034988,9552937
(주)네오팜,92730,Dec-17,14632436,14037876
(주)네오팜,92730,Dec-18,19588203,19161762
(주)네오팜,92730,Dec-19,23347953,22960501
(주)네오펙트,290660,Dec-18,-2052684,-5238860
(주)네오펙트,290660,Dec-19,-5148945,-13648971
(주)네온테크,306620,Dec-18,0,0
(주)네온테크,306620,Dec-19,0,0
(주)네이블커뮤니케이션즈,153460,Dec-12,5101595,0
(주)네이블커뮤니케이션즈,153460,Dec-13,38630,0
(주)네이블커뮤니케이션즈,153460,Dec-14,554440,132220
(주)네이블커뮤니케이션즈,153460,Dec-15,254293,0
(주)네이블커뮤니케이션즈,153460,Dec-16,194621,0
(주)네이블커뮤니케이션즈,153460,Dec-17,-6481007,0
(주)네이블커뮤니케이션즈,153460,Dec-18,-2389050,0
(주)네이블커뮤니케이션즈,153460,Dec-19,-484726,0
(주)네이처셀,7390,Dec-10,717071,0
(주)네이처셀,7390,Dec-11,-859208,0
(주)네이처셀,7390,Dec-12,-457256,0
(주)네이처셀,7390,Dec-13,1138944,0
(주)네이처셀,7390,Dec-14,-1304263,0
(주)네이처셀,7390,Dec-15,-1163640,0
(주)네이처셀,7390,Dec-16,-3629988,0
(주)네이처셀,7390,Dec-17,-525611,0
(주)네이처셀,7390,Dec-18,1227180,0
(주)네이처셀,7390,Dec-19,1760569,0
(주)네패스,33640,Dec-10,26164220,29063855
(주)네패스,33640,Dec-11,22141041,19031712
(주)네패스,33640,Dec-12,35756719,41458626
(주)네패스,33640,Dec-13,17527839,-920159
(주)네패스,33640,Dec-14,6129928,6851010
(주)네패스,33640,Dec-15,21327558,3876809
(주)네패스,33640,Dec-16,13604990,8242290
(주)네패스,33640,Dec-17,24167855,19305347
(주)네패스,33640,Dec-18,22900497,22028888
(주)네패스,33640,Dec-19,42721595,61591419
(주)넥센,5720,Dec-10,17238110,21213920
(주)넥센,5720,Dec-11,13098286,15934948
(주)넥센,5720,Dec-12,15436714,24640937
(주)넥센,5720,Dec-13,23238144,84320910
(주)넥센,5720,Dec-14,24285494,88240249
(주)넥센,5720,Dec-15,24278632,85770458
(주)넥센,5720,Dec-16,26529563,109069008
(주)넥센,5720,Dec-17,20061912,73407303
(주)넥센,5720,Dec-18,19010232,143585322
(주)넥센,5720,Dec-19,17660496,225120255
(주)넥스턴바이오사이언스,89140,Dec-10,3062964,0
(주)넥스턴바이오사이언스,89140,Dec-11,4029768,0
(주)넥스턴바이오사이언스,89140,Dec-12,3358160,0
(주)넥스턴바이오사이언스,89140,Dec-13,3465175,0
(주)넥스턴바이오사이언스,89140,Dec-14,4053989,0
(주)넥스턴바이오사이언스,89140,Dec-15,1606617,0
(주)넥스턴바이오사이언스,89140,Dec-16,19292470,0
(주)넥스턴바이오사이언스,89140,Dec-17,10076522,0
(주)넥스턴바이오사이언스,89140,Dec-18,4102995,0
(주)넥스턴바이오사이언스,89140,Dec-19,2997382,0
(주)넥스트아이,137940,Dec-11,5082560,0
(주)넥스트아이,137940,Dec-12,7106313,6881417
(주)넥스트아이,137940,Dec-13,5299518,5310652
(주)넥스트아이,137940,Dec-14,3954680,3774181
(주)넥스트아이,137940,Dec-15,1909488,2741035
(주)넥스트아이,137940,Dec-16,660358,3696038
(주)넥스트아이,137940,Dec-17,-1018815,1290427
(주)넥스트아이,137940,Dec-18,1787402,8381537
(주)넥스트아이,137940,Dec-19,-4134866,3690399
(주)넥스트엔터테인먼트월드,160550,Dec-14,5526384,6063351
(주)넥스트엔터테인먼트월드,160550,Dec-15,-617585,-2526524
(주)넥스트엔터테인먼트월드,160550,Dec-16,7857686,6642150
(주)넥스트엔터테인먼트월드,160550,Dec-17,-5300959,-5157021
(주)넥스트엔터테인먼트월드,160550,Dec-18,-8928790,-10606138
(주)넥스트엔터테인먼트월드,160550,Dec-19,-2310155,-8149288
(주)넥슨게임즈,225570,Dec-15,0,0
(주)넥슨게임즈,225570,Dec-16,0,0
(주)넥슨게임즈,225570,Dec-17,-3731660,0
(주)넥슨게임즈,225570,Dec-18,-10770463,0
(주)넥슨게임즈,225570,Dec-19,-17109995,0
(주)넵튠,217270,Dec-15,0,0
(주)넵튠,217270,Dec-16,-1041649,-3118452
(주)넵튠,217270,Dec-17,-1928487,-8615886
(주)넵튠,217270,Dec-18,-4538944,-18370835
(주)넵튠,217270,Dec-19,1179688,-10119370
(주)노랑풍선,104620,Dec-19,-1815708,-2058522
(주)노루페인트,90350,Dec-10,9641569,11183995
(주)노루페인트,90350,Dec-11,13011839,14821354
(주)노루페인트,90350,Dec-12,14499704,17351744
(주)노루페인트,90350,Dec-13,17074685,21002598
(주)노루페인트,90350,Dec-14,22300400,26986413
(주)노루페인트,90350,Dec-15,24798414,30678401
(주)노루페인트,90350,Dec-16,23318834,31193285
(주)노루페인트,90350,Dec-17,23356917,27753419
(주)노루페인트,90350,Dec-18,17757071,22666974
(주)노루페인트,90350,Dec-19,23797424,29162610
(주)노루홀딩스,320,Dec-10,6400598,9125471
(주)노루홀딩스,320,Dec-11,7933687,15269331
(주)노루홀딩스,320,Dec-12,7558736,17078759
(주)노루홀딩스,320,Dec-13,22490958,22821706
(주)노루홀딩스,320,Dec-14,17612002,33741697
(주)노루홀딩스,320,Dec-15,12483584,27230574
(주)노루홀딩스,320,Dec-16,65786841,22703393
(주)노루홀딩스,320,Dec-17,26234833,17260449
(주)노루홀딩스,320,Dec-18,16669026,10236607
(주)노루홀딩스,320,Dec-19,14623548,25013197
(주)노바렉스,194700,Dec-18,12406850,11334721
(주)노바렉스,194700,Dec-19,17190631,16305801
(주)노바텍,285490,Dec-18,6648162,6672041
(주)노바텍,285490,Dec-19,4407343,5524953
(주)노블엠앤비,106520,Dec-12,12239759,10884359
(주)노블엠앤비,106520,Dec-13,22658976,22475678
(주)노블엠앤비,106520,Dec-14,1904475,2005394
(주)노블엠앤비,106520,Dec-15,-12578232,-13208370
(주)노블엠앤비,106520,Dec-16,-16273999,-22834860
(주)노블엠앤비,106520,Dec-17,-13467464,-16187768
(주)노블엠앤비,106520,Dec-18,-12729650,-17705185
(주)노블엠앤비,106520,Dec-19,4923948,-1591637
(주)노터스,278650,Dec-19,5672003,6732641
(주)녹십자,6280,Dec-10,153037298,152337235
(주)녹십자,6280,Dec-11,82232270,88336682
(주)녹십자,6280,Dec-12,66269051,74355682
(주)녹십자,6280,Dec-13,70623235,78808461
(주)녹십자,6280,Dec-14,86810095,96965896
(주)녹십자,6280,Dec-15,84905265,91680271
(주)녹십자,6280,Dec-16,69391798,78451577
(주)녹십자,6280,Dec-17,78818223,90297778
(주)녹십자,6280,Dec-18,46310812,50150708
(주)녹십자,6280,Dec-19,41861116,40254540
(주)녹십자엠에스,142280,Dec-14,4449466,0
(주)녹십자엠에스,142280,Dec-15,1627463,1411213
(주)녹십자엠에스,142280,Dec-16,-945341,-1938985
(주)녹십자엠에스,142280,Dec-17,543209,133529
(주)녹십자엠에스,142280,Dec-18,-4871936,-5918852
(주)녹십자엠에스,142280,Dec-19,-4100733,-4443105
(주)녹십자웰빙,234690,Dec-19,7624195,0
(주)녹십자홀딩스,5250,Dec-10,21829193,170580696
(주)녹십자홀딩스,5250,Dec-11,14023511,99800853
(주)녹십자홀딩스,5250,Dec-12,16738221,88978262
(주)녹십자홀딩스,5250,Dec-13,16808172,94901863
(주)녹십자홀딩스,5250,Dec-14,18181150,115192883
(주)녹십자홀딩스,5250,Dec-15,19051295,107609076
(주)녹십자홀딩스,5250,Dec-16,30781807,99255537
(주)녹십자홀딩스,5250,Dec-17,30964356,111971957
(주)녹십자홀딩스,5250,Dec-18,35422080,49332045
(주)녹십자홀딩스,5250,Dec-19,27494439,30379583
(주)녹원씨엔아이,65560,Dec-10,445652,491135
(주)녹원씨엔아이,65560,Dec-11,1001300,1426236
(주)녹원씨엔아이,65560,Dec-12,-4427965,-1640686
(주)녹원씨엔아이,65560,Dec-13,-3168905,-3576057
(주)녹원씨엔아이,65560,Dec-14,-3342419,-4468416
(주)녹원씨엔아이,65560,Dec-15,798852,455438
(주)녹원씨엔아이,65560,Dec-16,-2315575,-2345735
(주)녹원씨엔아이,65560,Dec-17,-2862132,7589053
(주)녹원씨엔아이,65560,Dec-18,11558461,16597964
(주)녹원씨엔아이,65560,Dec-19,8335754,8699313
(주)농심,4370,Dec-10,155272540,163112631
(주)농심,4370,Dec-11,110123857,115843798
(주)농심,4370,Dec-12,101754495,96891950
(주)농심,4370,Dec-13,92102849,92602717
(주)농심,4370,Dec-14,70932796,73543113
(주)농심,4370,Dec-15,105300063,118287933
(주)농심,4370,Dec-16,69096840,89702884
(주)농심,4370,Dec-17,76061852,96383976
(주)농심,4370,Dec-18,66943481,88559996
(주)농심,4370,Dec-19,49347259,78816049
(주)농심홀딩스,72710,Dec-10,12715545,73682873
(주)농심홀딩스,72710,Dec-11,16326271,51759938
(주)농심홀딩스,72710,Dec-12,16648302,18607688
(주)농심홀딩스,72710,Dec-13,16425872,52689304
(주)농심홀딩스,72710,Dec-14,16286805,31698775
(주)농심홀딩스,72710,Dec-15,13018750,55682329
(주)농심홀딩스,72710,Dec-16,14983971,86852708
(주)농심홀딩스,72710,Dec-17,14461228,47059612
(주)농심홀딩스,72710,Dec-18,13829065,41106517
(주)농심홀딩스,72710,Dec-19,13756873,41256827
(주)누리플랜,69140,Dec-10,3673728,3566583
(주)누리플랜,69140,Dec-11,4246136,3759735
(주)누리플랜,69140,Dec-12,-1701147,-1799507
(주)누리플랜,69140,Dec-13,-3799158,-3799158
(주)누리플랜,69140,Dec-14,-7435493,0
(주)누리플랜,69140,Dec-15,1227663,0
(주)누리플랜,69140,Dec-16,725987,0
(주)누리플랜,69140,Dec-17,482504,482432
(주)누리플랜,69140,Dec-18,-2161215,-2318449
(주)누리플랜,69140,Dec-19,-1809542,-2268368
(주)누리플렉스,40160,Dec-10,-3336642,-772335
(주)누리플렉스,40160,Dec-11,306530,1231600
(주)누리플렉스,40160,Dec-12,-4370574,-3097686
(주)누리플렉스,40160,Dec-13,2299615,2090744
(주)누리플렉스,40160,Dec-14,3050775,1266110
(주)누리플렉스,40160,Dec-15,10402842,8767965
(주)누리플렉스,40160,Dec-16,8834738,7862133
(주)누리플렉스,40160,Dec-17,3095623,2076427
(주)누리플렉스,40160,Dec-18,17061920,17333068
(주)누리플렉스,40160,Dec-19,11634023,11613034
(주)누보,332290,Dec-19,0,0
(주)뉴로스,126870,Dec-12,6221643,5525442
(주)뉴로스,126870,Dec-13,4160115,4797347
(주)뉴로스,126870,Dec-14,-948267,-55367
(주)뉴로스,126870,Dec-15,1177783,543551
(주)뉴로스,126870,Dec-16,2492597,1641486
(주)뉴로스,126870,Dec-17,2175724,2272883
(주)뉴로스,126870,Dec-18,-435182,878736
(주)뉴로스,126870,Dec-19,-4598081,-4788021
(주)뉴보텍,60260,Dec-10,-1691047,0
(주)뉴보텍,60260,Dec-11,-2542485,0
(주)뉴보텍,60260,Dec-12,509613,0
(주)뉴보텍,60260,Dec-13,401941,0
(주)뉴보텍,60260,Dec-14,-215510,0
(주)뉴보텍,60260,Dec-15,1494618,0
(주)뉴보텍,60260,Dec-16,1249331,0
(주)뉴보텍,60260,Dec-17,-1061019,0
(주)뉴보텍,60260,Dec-18,214133,0
(주)뉴보텍,60260,Dec-19,1102452,0
(주)뉴인텍,12340,Dec-10,2557280,1979725
(주)뉴인텍,12340,Dec-11,1708494,1618962
(주)뉴인텍,12340,Dec-12,-3159446,-5878916
(주)뉴인텍,12340,Dec-13,-1801654,-1795969
(주)뉴인텍,12340,Dec-14,-3009737,-4401129
(주)뉴인텍,12340,Dec-15,718019,-804023
(주)뉴인텍,12340,Dec-16,-3160115,-9271971
(주)뉴인텍,12340,Dec-17,-1509935,-1621778
(주)뉴인텍,12340,Dec-18,-1954203,-2987869
(주)뉴인텍,12340,Dec-19,1032559,272960
(주)뉴트리,270870,Dec-18,10164540,9893473
(주)뉴트리,270870,Dec-19,13158809,11951750
(주)뉴파워프라즈마,144960,Dec-16,12769068,12554727
(주)뉴파워프라즈마,144960,Dec-17,22726017,22765945
(주)뉴파워프라즈마,144960,Dec-18,12511396,11806532
(주)뉴파워프라즈마,144960,Dec-19,4619659,3652654
(주)뉴프렉스,85670,Dec-10,1153364,743373
(주)뉴프렉스,85670,Dec-11,1745382,1060358
(주)뉴프렉스,85670,Dec-12,5139443,4140607
(주)뉴프렉스,85670,Dec-13,1399518,1391335
(주)뉴프렉스,85670,Dec-14,3361442,3819170
(주)뉴프렉스,85670,Dec-15,-1818019,-1198001
(주)뉴프렉스,85670,Dec-16,956795,891381
(주)뉴프렉스,85670,Dec-17,6367211,7066663
(주)뉴프렉스,85670,Dec-18,10536677,10551258
(주)뉴프렉스,85670,Dec-19,-8868173,-9956858
(주)다나와,119860,Dec-11,3832986,3688181
(주)다나와,119860,Dec-12,5676485,5181949
(주)다나와,119860,Dec-13,6070382,5464241
(주)다나와,119860,Dec-14,6157260,5185894
(주)다나와,119860,Dec-15,5612300,5713587
(주)다나와,119860,Dec-16,8135615,8534449
(주)다나와,119860,Dec-17,14472662,15244767
(주)다나와,119860,Dec-18,21664886,20166523
(주)다나와,119860,Dec-19,26066426,28520423
(주)다날,64260,Dec-10,6766134,-19024947
(주)다날,64260,Dec-11,7512663,-1829977
(주)다날,64260,Dec-12,8365916,-2069506
(주)다날,64260,Dec-13,10058290,4545416
(주)다날,64260,Dec-14,8809510,4089071
(주)다날,64260,Dec-15,9573456,888330
(주)다날,64260,Dec-16,16421052,5228036
(주)다날,64260,Dec-17,23834961,17262767
(주)다날,64260,Dec-18,21847128,8799572
(주)다날,64260,Dec-19,24536564,10888164
(주)다보링크,340360,Dec-19,0,0
(주)다산네트웍스,39560,Dec-10,21817257,22912068
(주)다산네트웍스,39560,Dec-11,1235208,-2843155
(주)다산네트웍스,39560,Dec-12,7074439,3711295
(주)다산네트웍스,39560,Dec-13,5950335,5741802
(주)다산네트웍스,39560,Dec-14,2390376,2374152
(주)다산네트웍스,39560,Dec-15,179417,397019
(주)다산네트웍스,39560,Dec-16,-410855,-13332213
(주)다산네트웍스,39560,Dec-17,595513,30815
(주)다산네트웍스,39560,Dec-18,1465893,10205189
(주)다산네트웍스,39560,Dec-19,6576046,-194076
(주)다우기술,23590,Dec-10,65272650,172694687
(주)다우기술,23590,Dec-11,36029701,178736236
(주)다우기술,23590,Dec-12,21568896,102751561
(주)다우기술,23590,Dec-13,21362927,81203508
(주)다우기술,23590,Dec-14,20457537,120242100
(주)다우기술,23590,Dec-15,19172485,260528899
(주)다우기술,23590,Dec-16,22006452,253412926
(주)다우기술,23590,Dec-17,20671804,331503633
(주)다우기술,23590,Dec-18,33274549,323946012
(주)다우기술,23590,Dec-19,40013006,507538853
(주)다우데이타,32190,Dec-10,4250826,175027240
(주)다우데이타,32190,Dec-11,3839872,179927955
(주)다우데이타,32190,Dec-12,1659490,101144647
(주)다우데이타,32190,Dec-13,3891937,96602962
(주)다우데이타,32190,Dec-14,9500055,137404693
(주)다우데이타,32190,Dec-15,8144691,274338679
(주)다우데이타,32190,Dec-16,2178314,264165612
(주)다우데이타,32190,Dec-17,6083164,353592373
(주)다우데이타,32190,Dec-18,9039406,361633241
(주)다우데이타,32190,Dec-19,9763993,558977520
(주)다원시스,68240,Dec-10,6785556,0
(주)다원시스,68240,Dec-11,5272376,0
(주)다원시스,68240,Dec-12,7174769,0
(주)다원시스,68240,Dec-13,7214801,0
(주)다원시스,68240,Dec-14,6790337,7000008
(주)다원시스,68240,Dec-15,8274042,7939117
(주)다원시스,68240,Dec-16,9718641,9238031
(주)다원시스,68240,Dec-17,13320052,8829227
(주)다원시스,68240,Dec-18,13710305,8692099
(주)다원시스,68240,Dec-19,13749752,8255509
(주)다이나믹디자인,145210,Dec-15,14207733,12100998
(주)다이나믹디자인,145210,Dec-16,7412180,5480570
(주)다이나믹디자인,145210,Dec-17,-531485,-4220826
(주)다이나믹디자인,145210,Dec-18,-11996371,-27003102
(주)다이나믹디자인,145210,Dec-19,-3455636,-10507464
(주)대교,19680,Dec-10,76597966,73617648
(주)대교,19680,Dec-11,79347515,68878674
(주)대교,19680,Dec-12,40273418,31654977
(주)대교,19680,Dec-13,43117656,31706545
(주)대교,19680,Dec-14,38210941,30685187
(주)대교,19680,Dec-15,46011201,43044537
(주)대교,19680,Dec-16,45531200,42846851
(주)대교,19680,Dec-17,47096527,45484919
(주)대교,19680,Dec-18,26215073,25606557
(주)대교,19680,Dec-19,29083275,29395530
(주)대구백화점,6370,Mar-10,23282638,25255515
(주)대구백화점,6370,Mar-11,31300282,0
(주)대구백화점,6370,Mar-12,19129590,0
(주)대구백화점,6370,Mar-13,6951509,0
(주)대구백화점,6370,Mar-14,4139223,4350970
(주)대구백화점,6370,Mar-15,101777,1283843
(주)대구백화점,6370,Mar-16,-1199532,652883
(주)대구백화점,6370,Mar-17,-8605850,-8427823
(주)대구백화점,6370,Dec-18,-14496883,-18417446
(주)대구백화점,6370,Dec-19,-15782976,-14239578
(주)대덕,8060,Dec-10,50519132,53933237
(주)대덕,8060,Dec-11,53974615,56845727
(주)대덕,8060,Dec-12,58583438,56362234
(주)대덕,8060,Dec-13,1617176,1000231
(주)대덕,8060,Dec-14,24224475,0
(주)대덕,8060,Dec-15,26807441,0
(주)대덕,8060,Dec-16,28761952,0
(주)대덕,8060,Dec-17,30578170,0
(주)대덕,8060,Dec-18,34916645,34804636
(주)대덕,8060,Dec-19,51828246,46436524
(주)대동,490,Dec-10,10337545,10210577
(주)대동,490,Dec-11,8261448,14613218
(주)대동,490,Dec-12,2177745,652028
(주)대동,490,Dec-13,3771866,5935336
(주)대동,490,Dec-14,6243087,6463561
(주)대동,490,Dec-15,-948425,5433244
(주)대동,490,Dec-16,-19726431,-12977718
(주)대동,490,Dec-17,7907623,17177383
(주)대동,490,Dec-18,-750144,5219510
(주)대동,490,Dec-19,17928942,24519413
(주)대동스틸,48470,Dec-10,3139666,0
