회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원)
(주)광주신세계,037710,2019/12,752423111,,255366762,,103160925,,661189861,
(주)구영테크,053270,2011/12,94940916,149471330,26073978,79063199,40821654,58842369,27962532,36633264
(주)구영테크,053270,2012/12,109440531,161163024,31959958,83304389,48964877,66346373,29302171,36686891
(주)구영테크,053270,2013/12,97549406,149230187,32040532,82458455,36391962,53694228,30762180,39023837
(주)구영테크,053270,2014/12,101546298,155857242,31369668,85581135,40628726,57115595,42200180,52212920
(주)구영테크,053270,2015/12,102761141,161330950,33224421,90370617,41055597,58836903,44066560,56401223
(주)구영테크,053270,2016/12,108895002,166748490,37856179,97159369,39434041,54139890,46429602,57780291
(주)구영테크,053270,2017/12,139584386,187009683,56419110,108247080,52077454,64140319,47102417,55811041
(주)구영테크,053270,2018/12,146492374,202572970,71615647,131119419,43158029,60744298,57861349,68827896
(주)구영테크,053270,2019/12,141034767,206569873,71525354,123266501,37519675,70165074,58668784,71704257
(주)국동,005320,2011/12,42291817,68162305,71685,26139127,22715717,39415062,2694312,5829570
(주)국동,005320,2012/12,35813125,65808287,62414,23884364,17991148,39351863,2775119,9422729
(주)국동,005320,2013/12,40194919,73040609,102132,22012275,24414342,48642552,5947778,15412210
(주)국동,005320,2014/12,53392996,89271398,125789,25733379,36105772,60454108,14336568,28639367
(주)국동,005320,2015/12,66242141,93758552,124678,27576036,34533151,63906154,22395455,31226110
(주)국동,005320,2016/12,86116813,124126720,122290,38648210,51330735,83256355,40069999,51725723
(주)국동,005320,2017/12,75154254,106307080,126345,34391285,39587109,66343830,38638770,42630725
(주)국동,005320,2018/12,80727956,123134702,134369,34742472,46980024,83767312,41762492,48475045
(주)국동,005320,2019/12,96856085,133723726,130910,33086550,54839302,89543258,54349558,65481226
(주)국보,001140,2011/12,97415381,98869465,37844785,37874882,39894724,41337436,33874415,34466553
(주)국보,001140,2012/12,93953021,98494841,38507895,38720706,36506928,39130945,31655538,33793391
(주)국보,001140,2013/12,94915572,98315386,42150058,42306021,35691910,37418409,27678685,29768264
(주)국보,001140,2014/12,87597909,91005502,41186594,41286099,30298511,31669967,20984752,22620239
(주)국보,001140,2015/12,80158667,83085438,40409826,40424444,25758664,26759792,17113465,18409444
(주)국보,001140,2016/12,77487791,81308887,39652037,39656965,24610414,26046898,13200649,15275562
(주)국보,001140,2017/12,69819240,73270170,39364721,39367793,17793062,18529522,16039171,17848563
(주)국보,001140,2018/12,45599283,48188113,16527335,16528936,11593846,11759027,11578143,13412206
(주)국보,001140,2019/12,57467353,115356448,7137358,11466461,17297097,70457619,12278837,28604010
(주)국보디자인,066620,2011/12,79203327,80200900,1453461,1463106,57200948,59455203,48472432,48143562
(주)국보디자인,066620,2012/12,92873298,92877548,2230621,2235492,72788158,74341481,58283419,57564527
(주)국보디자인,066620,2013/12,121964092,127902185,2190348,2192604,95233392,102871707,64945696,65598063
(주)국보디자인,066620,2014/12,125685773,132011877,2596263,2596797,99218627,106963249,70452085,74350888
(주)국보디자인,066620,2015/12,129037954,141089858,6908270,6944107,96703601,107093318,75467148,83307386
(주)국보디자인,066620,2016/12,150830570,158452485,7420242,7447948,118586463,128985094,80282408,86928845
(주)국보디자인,066620,2017/12,158317679,164381715,7245407,7534909,127549210,135628503,94380512,99283826
(주)국보디자인,066620,2018/12,161750972,175036784,7072221,7133198,127871195,142346121,103598968,108600438
(주)국보디자인,066620,2019/12,197762410,222514980,8367291,8402801,169956490,194818591,112076012,123363884
(주)국순당,043650,2011/12,193849294,199135153,77006392,84687109,77580053,82405755,174045265,178114387
(주)국순당,043650,2012/12,203489729,209729554,74415222,82475314,81287902,87400525,186305726,191625826
(주)국순당,043650,2013/12,203199593,218115221,71314218,79653462,84404848,100545624,185985822,194567775
(주)국순당,043650,2014/12,205782935,217479839,63633133,72019399,86268346,99291581,186838479,196810690
(주)국순당,043650,2015/12,203528460,216587928,60756894,69161477,82905503,97221146,186118215,198167277
(주)국순당,043650,2016/12,200077411,213004831,56088957,64894851,71906088,85261001,183188543,194018641
(주)국순당,043650,2017/12,208832133,242199755,49398687,58039640,75544356,86651908,191745752,221539252
(주)국순당,043650,2018/12,221229658,238619493,58144452,66740222,62941465,72906719,203499644,215679919
(주)국순당,043650,2019/12,210006510,252484287,45386881,78685882,60930981,78834555,196923842,204958649
(주)국영지앤엠,006050,2011/12,61022765,,31308145,,25252313,,32733005,
(주)국영지앤엠,006050,2012/12,60197670,,32061920,,21149484,,45960267,
(주)국영지앤엠,006050,2013/12,63108054,,31747733,,25059260,,46345349,
(주)국영지앤엠,006050,2014/12,58995756,,32414094,,22615829,,47240880,
(주)국영지앤엠,006050,2015/12,63713392,,31600586,,27918404,,48972537,
(주)국영지앤엠,006050,2016/12,65670915,,31778265,,29575531,,50558041,
(주)국영지앤엠,006050,2017/12,66101002,,31770240,,29995395,,52611544,
(주)국영지앤엠,006050,2018/12,60335138,,30512052,,25138635,,51748308,
(주)국영지앤엠,006050,2019/12,68657302,,31059486,,32068324,,52826451,
(주)국전약품,307750,2018/12,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,
(주)그래디언트,035080,2011/12,521750143,777653618,1053189,43073285,24034151,278334197,334573662,328872047
(주)그래디언트,035080,2012/12,482181596,739985481,544723,51883877,14309378,240486033,411656935,396658401
(주)그래디언트,035080,2013/12,473264178,1598503940,331316,59554095,1714561,979087606,402332194,751939530
(주)그래디언트,035080,2014/12,455860309,1920350951,452405,58029509,3742011,1142871354,420045194,900343355
(주)그래디언트,035080,2015/12,475792856,2106702049,381565,56944366,949479,1337838696,431479123,903808796
(주)그래디언트,035080,2016/12,404583242,2073537018,340527,57343683,395047,1415600914,389295611,840330799
(주)그래디언트,035080,2017/12,344022749,1804533355,396437,58978788,3201309,1229878565,328719925,742316982
(주)그래디언트,035080,2018/12,339457297,1809664488,246356,66689968,2674301,1261972833,325218418,714481098
(주)그래디언트,035080,2019/12,336145750,1780051911,2819233,134794282,208003,1206801338,320088192,669586510
(주)그리티,204020,2018/12,86557287,95755030,564992,871796,75670982,89112620,74051025,74460588
(주)그리티,204020,2019/12,86803901,92151596,2197445,2969620,68611692,82603832,74833748,74181103
(주)그린플러스,186230,2019/12,56587945,72321985,17300012,32154120,28574671,38480019,36772875,37391337
(주)글로벌스탠다드테크놀로지,083450,2011/12,49714791,52575255,12023834,14216552,31754029,33914648,26355250,27594673
(주)글로벌스탠다드테크놀로지,083450,2012/12,49050552,53824618,15426808,17288952,27371107,31615500,33379017,36008304
(주)글로벌스탠다드테크놀로지,083450,2013/12,57053266,62626777,15695611,19295210,34350069,37636405,39169886,42629997
(주)글로벌스탠다드테크놀로지,083450,2014/12,63317853,69972237,15819399,19325095,38669764,42966221,45624394,50846053
(주)글로벌스탠다드테크놀로지,083450,2015/12,60770711,69691968,19974231,23552630,30726947,35391249,49667680,56675666
(주)글로벌스탠다드테크놀로지,083450,2016/12,78440684,89405841,22575187,26226965,46676903,53825575,53103831,60779819
(주)글로벌스탠다드테크놀로지,083450,2017/12,88966307,102400669,28387085,34287696,46766708,57916418,67278478,78275559
(주)글로벌스탠다드테크놀로지,083450,2018/12,87524011,105027408,31327306,38601941,41265448,54651818,72640818,85807825
(주)글로벌스탠다드테크놀로지,083450,2019/12,120984040,136751562,29774088,38458654,78199372,88978443,90403163,103310701
(주)금비,008870,2011/09,134828296,215118770,33684268,120536685,31090507,65598563,76631712,127461261
(주)금비,008870,2012/09,131454531,215481348,33385290,120094550,27896984,69601347,76286738,127569592
(주)금비,008870,2013/09,131903805,209837389,35596598,123102243,25680687,62071037,75961191,127930275
(주)금비,008870,2014/09,138058582,220865299,44581238,127524447,23356269,69421539,73951486,130427078
(주)금비,008870,2015/09,142267212,231838031,42769718,124166757,30922809,77826715,75497346,138920965
(주)금비,008870,2016/09,155344926,250604972,49550563,128792424,36295583,92313829,80284267,146679335
(주)금비,008870,2017/09,148196313,247008401,47186559,125836181,30234670,90869613,80937315,150022915
(주)금비,008870,2018/09,149863024,252892158,47371569,126619168,32217235,97025499,83535809,156252159
(주)금비,008870,2019/09,151412728,260180107,46877531,128141669,34312672,105632362,84602682,163543704
(주)금양,001570,2011/12,124086392,130817841,23407730,42139919,50168793,73356949,43024251,45175687
(주)금양,001570,2012/12,127197484,127557393,23401226,42998812,46841743,69850864,45261596,45542580
(주)금양,001570,2013/12,142485295,147115126,23186038,42071460,60939478,90828722,45422689,45554255
(주)금양,001570,2014/12,145135554,160244911,23087543,37202354,57627190,111767170,46481587,44489985
(주)금양,001570,2015/12,157467543,165405931,24649981,37772375,63905239,116881516,46703110,57953744
(주)금양,001570,2016/12,174953809,178901902,25256350,50960603,61611949,92604838,22239137,34480745
(주)금양,001570,2017/12,167120998,196084032,25514623,49447446,58591469,130477254,31251974,57595446
(주)금양,001570,2018/12,155507052,204777156,25664622,48579379,48188432,129420730,49187838,79456336
(주)금양,001570,2019/12,171931897,224222540,30964168,56212957,61997758,130285368,35004819,68287064
(주)금호에이치티,214330,2015/12,109367040,123875646,25050361,35130436,80694020,86522457,82117294,81388280
(주)금호에이치티,214330,2016/12,151786975,156606980,52902194,61937855,92744392,90849794,92714230,86282030
(주)금호에이치티,214330,2017/12,146407321,150164495,48127082,55754669,89724027,88316450,97560824,90754420
(주)금호에이치티,214330,2018/12,230268876,238380056,45118854,52872799,138884192,155547300,131065067,124851870
(주)금호에이치티,214330,2019/12,314666069,322078193,46469308,55766044,183830342,204929138,180769966,172630689
(주)금화피에스시,036190,2011/12,94174014,,12869680,,65271945,,76345247,
(주)금화피에스시,036190,2012/12,105483370,,14031715,,73807483,,92305175,
(주)금화피에스시,036190,2013/12,135180701,142932108,14635060,15533041,78244379,89606593,113200802,117616926
(주)금화피에스시,036190,2014/12,146360964,158057524,16432016,19289309,76794467,92403274,126877795,133525938
(주)금화피에스시,036190,2015/12,175086217,189001800,19034614,24594245,103478978,121277555,142256701,149051009
(주)금화피에스시,036190,2016/12,197557790,215036137,18821165,26614096,126330610,144728651,159990222,168709929
(주)금화피에스시,036190,2017/12,216252318,231639148,17661564,25379886,141168180,158082025,176303850,184227358
(주)금화피에스시,036190,2018/12,242310750,262516457,17430031,25554351,157919642,178015924,211366403,220727038
(주)금화피에스시,036190,2019/12,255149491,281692946,17526996,23969775,152061849,184009183,227742546,239409631
(주)기가레인,049080,2013/12,122926340,122523850,49153274,50711755,52867551,52670777,62596675,62386212
(주)기가레인,049080,2014/12,133237615,131923500,66100886,66351475,42277551,42916021,77078658,75572002
(주)기가레인,049080,2015/12,148551434,151757532,69704999,72467615,42133622,45758661,65461853,65744609
(주)기가레인,049080,2016/12,152639799,155732003,69374823,72641336,43016521,46144283,57063120,57597489
(주)기가레인,049080,2017/12,179756049,181628353,64041329,66976190,69139156,72343064,89023884,88669121
(주)기가레인,049080,2018/12,176296022,179113947,54575467,57511394,93687799,97225166,66878280,68560115
(주)기가레인,049080,2019/12,115539385,117798198,41844081,47049665,60124344,60133834,27887641,28064616
(주)기산텔레콤,035460,2011/12,59416681,86259438,453066,13715434,36475109,55476277,32479105,33888631
(주)기산텔레콤,035460,2012/12,46588431,73234520,526507,2510457,25695937,55620433,33918079,31516647
(주)기산텔레콤,035460,2013/12,57254925,78811114,589781,2038242,36537435,63696575,36087855,36517480
(주)기산텔레콤,035460,2014/12,54284156,78052777,504291,2260344,35605455,64834230,36429569,38506780
(주)기산텔레콤,035460,2015/12,53901387,76012528,419075,2004855,37184206,64461290,38723216,42259485
(주)기산텔레콤,035460,2016/12,47117435,74209973,349040,2276642,31145919,62942880,37420205,39870843
(주)기산텔레콤,035460,2017/12,44554117,70137339,364498,2125925,29268094,58352347,35438291,34992274
(주)기산텔레콤,035460,2018/12,34219394,56180491,218698,1812418,23094786,46536756,29246000,31640999
(주)기산텔레콤,035460,2019/12,40025881,66789756,5931892,9337828,22585911,49053647,31379895,34690964
(주)까뮤이앤씨,013700,2011/12,248885092,,53932952,,76964607,,46083061,
(주)까뮤이앤씨,013700,2012/12,203481478,,31501983,,119571783,,40763024,
(주)까뮤이앤씨,013700,2013/12,167635146,,34891163,,109233863,,33715699,
(주)까뮤이앤씨,013700,2014/12,129647729,,35096062,,34559227,,35697347,
(주)까뮤이앤씨,013700,2015/12,129465385,,43493965,,62979800,,45786128,
(주)까뮤이앤씨,013700,2016/12,142978398,,48765560,,45642684,,51113063,
(주)까뮤이앤씨,013700,2017/12,139937930,,49926590,,41210840,,59106121,
(주)까뮤이앤씨,013700,2018/12,142240175,,50029469,,42850829,,59562903,
(주)까뮤이앤씨,013700,2019/12,168876167,,49968394,,74633980,,70932062,
(주)까스텔바작,308100,2019/12,88614189,89005071,2236614,2533416,66187581,66201004,77312548,76678226
(주)나노,187790,2014/12,,,,,,,,
(주)나노,187790,2015/12,72593232,99495652,23465720,43868580,28103516,49781287,31847169,42659926
(주)나노,187790,2016/12,57351009,83440884,20917884,46777390,18258906,34297077,27068246,34319308
(주)나노,187790,2017/12,59149648,91574665,17957123,45960776,23979304,42822418,37017160,44902238
(주)나노,187790,2018/12,66624058,108261295,16137295,49638038,21311661,51117840,44484099,59465317
(주)나노,187790,2019/12,73016346,116141232,15094766,48390227,26750864,49148522,47992724,62021912
(주)나노브릭,286750,2019/12,24551526,24551526,12077543,12077543,11714243,11714243,14149812,14149812
(주)나노신소재,121600,2011/12,73039188,73056413,22301461,22355631,46740712,47025271,58178847,58193875
(주)나노신소재,121600,2012/12,68451247,68351781,21489947,21530653,41944586,42125797,56696577,56592559
(주)나노신소재,121600,2013/12,67590589,67523690,19568592,19604281,42581256,42799213,57932739,57860945
(주)나노신소재,121600,2014/12,71672677,71678554,18518625,18544568,48606260,48906282,61576959,61578369
(주)나노신소재,121600,2015/12,82685704,83449448,19395347,19412017,59895568,60962500,73932499,73885201
(주)나노신소재,121600,2016/12,84288643,84239207,18608147,18618771,62232029,62485580,77643425,77589079
(주)나노신소재,121600,2017/12,89013566,88963512,19909961,19968760,61474512,61681313,82967807,82913399
(주)나노신소재,121600,2018/12,98056917,98480424,20910762,20957813,70100637,70792401,88802531,88855048
(주)나노신소재,121600,2019/12,101777474,101893569,20294157,20329606,72468307,74512856,93774861,93787590
(주)나노엔텍,039860,2011/12,50081334,49649382,9849587,9849587,35042662,36625845,29212068,28748071
(주)나노엔텍,039860,2012/12,44443980,44437103,13068081,13068081,25393293,26183933,22983479,22976602
(주)나노엔텍,039860,2013/12,46319139,44803627,12620815,12620815,23655125,25013045,25096460,23577971
(주)나노엔텍,039860,2014/12,46185844,43261142,11931694,11931694,24713988,23133792,38430723,35502372
(주)나노엔텍,039860,2015/12,58551326,52687009,12824716,14781567,26760417,25151814,49032474,38408344
(주)나노엔텍,039860,2016/12,47792785,45707894,15445575,15445575,24010804,21923466,27669734,25576796
(주)나노엔텍,039860,2017/12,45400592,42369896,14107995,14107995,25666940,22636243,26788106,23731000
