회사명,거래소코드,회계년도,매출총이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)금호에이치티,214330,2019/12,11928478,221734443,14572106,251095062
(주)금화피에스시,036190,2010/12,17779906,97654825,,
(주)금화피에스시,036190,2011/12,20416264,82738193,,
(주)금화피에스시,036190,2012/12,25978379,108224285,,
(주)금화피에스시,036190,2013/12,32425767,156630832,35285742,166122419
(주)금화피에스시,036190,2014/12,29684727,166948026,33886030,189631759
(주)금화피에스시,036190,2015/12,33632144,196919865,39656136,235969690
(주)금화피에스시,036190,2016/12,35655228,201547339,40305184,235018376
(주)금화피에스시,036190,2017/12,39501159,174993150,42705911,205781841
(주)금화피에스시,036190,2018/12,47044288,202098199,51229159,233326733
(주)금화피에스시,036190,2019/12,37581062,179177462,43641920,209435314
(주)기가레인,049080,2013/12,18843523,94055571,20207981,94791934
(주)기가레인,049080,2014/12,18189273,95460665,17776554,95718992
(주)기가레인,049080,2015/12,-11446103,61254807,-10693018,61576391
(주)기가레인,049080,2016/12,-2105359,70397030,947207,75445071
(주)기가레인,049080,2017/12,14723978,89874499,17415459,100131227
(주)기가레인,049080,2018/12,17334928,114668638,18729440,124772205
(주)기가레인,049080,2019/12,-12826321,63361399,-12686205,72769411
(주)기산텔레콤,035460,2010/12,15546944,63580595,21217341,103705410
(주)기산텔레콤,035460,2011/12,4330450,36332290,7140783,65679195
(주)기산텔레콤,035460,2012/12,11685920,49240507,13283652,74315907
(주)기산텔레콤,035460,2013/12,10359277,48367030,17214555,79463728
(주)기산텔레콤,035460,2014/12,9466963,41612762,15255931,74512326
(주)기산텔레콤,035460,2015/12,8389767,45712905,13504763,79710503
(주)기산텔레콤,035460,2016/12,5270325,24679656,9753927,59172319
(주)기산텔레콤,035460,2017/12,6108227,29568090,9096743,63467585
(주)기산텔레콤,035460,2018/12,3836774,24864346,9143906,56445716
(주)기산텔레콤,035460,2019/12,7729742,30545683,14386165,67054955
(주)까뮤이앤씨,013700,2010/12,23939874,219370206,,
(주)까뮤이앤씨,013700,2011/12,-18208899,90048208,,
(주)까뮤이앤씨,013700,2012/12,6479000,90976586,,
(주)까뮤이앤씨,013700,2013/12,3526050,83568532,,
(주)까뮤이앤씨,013700,2014/12,8175047,123567918,,
(주)까뮤이앤씨,013700,2015/12,10847543,132370311,,
(주)까뮤이앤씨,013700,2016/12,11171907,139708060,,
(주)까뮤이앤씨,013700,2017/12,18852324,172176860,,
(주)까뮤이앤씨,013700,2018/12,11792894,116296828,,
(주)까뮤이앤씨,013700,2019/12,28262006,283420655,,
(주)까스텔바작,308100,2019/12,49866629,81068234,50119823,81358617
(주)나노,187790,2014/12,,,,
(주)나노,187790,2015/12,-2668908,14881694,18427,29901810
(주)나노,187790,2016/12,-3187642,18480121,-1861899,48175171
(주)나노,187790,2017/12,5346822,29944292,10367650,73089292
(주)나노,187790,2018/12,5042813,34238747,10935122,81942719
(주)나노,187790,2019/12,5019307,38421023,7210209,73694955
(주)나노브릭,286750,2019/12,1900565,7775408,1900565,7775408
(주)나노신소재,121600,2011/12,14687511,33480756,14675087,33480756
(주)나노신소재,121600,2012/12,7231585,23644347,7214742,23644347
(주)나노신소재,121600,2013/12,9665604,26827489,9719938,27009014
(주)나노신소재,121600,2014/12,12368370,27926752,12368370,27926752
(주)나노신소재,121600,2015/12,19808000,43140425,19808000,43140425
(주)나노신소재,121600,2016/12,17845934,41111800,17845934,41111800
(주)나노신소재,121600,2017/12,20698602,45568866,20698602,45568866
(주)나노신소재,121600,2018/12,22546866,52249960,22546866,52249960
(주)나노신소재,121600,2019/12,19317638,48892961,19317638,48892961
(주)나노엔텍,039860,2010/12,2713125,15096265,2771777,15154917
(주)나노엔텍,039860,2011/12,665216,13088091,742514,13153879
(주)나노엔텍,039860,2012/12,1144702,13561450,1147655,13435035
(주)나노엔텍,039860,2013/12,4912563,19071599,5177043,19084457
(주)나노엔텍,039860,2014/12,5412073,20255673,5458727,19498657
(주)나노엔텍,039860,2015/12,3535347,18652444,6082370,24839316
(주)나노엔텍,039860,2016/12,2830694,19928840,4790193,22205895
(주)나노엔텍,039860,2017/12,9433917,22133358,10384553,23809593
(주)나노엔텍,039860,2018/12,10010593,24871160,11199135,25796821
(주)나노엔텍,039860,2019/12,11071988,25099090,12706623,26255836
(주)나무가,190510,2015/12,37336198,330071994,49213443,403847036
(주)나무가,190510,2016/12,9978453,189575941,16803736,292613003
(주)나무가,190510,2017/12,3936731,169353908,-12296465,257564977
(주)나무가,190510,2018/12,10935557,199656907,18546348,312824892
(주)나무가,190510,2019/12,17702308,275379664,20330066,362063863
(주)나스미디어,089600,2013/12,24754414,24754414,,
(주)나스미디어,089600,2014/12,29855317,29855317,,
(주)나스미디어,089600,2015/12,45490455,45490455,,
(주)나스미디어,089600,2016/12,61749724,61749724,69943009,69943009
(주)나스미디어,089600,2017/12,84283178,84283178,120275391,120275391
(주)나스미디어,089600,2018/12,71877991,71877991,106607030,106607030
(주)나스미디어,089600,2019/12,78372579,78372579,117006838,117006838
(주)나이벡,138610,2011/12,334996,2702416,,
(주)나이벡,138610,2012/12,1019112,3875799,,
(주)나이벡,138610,2013/12,-297400,2271977,,
(주)나이벡,138610,2014/12,916009,4786118,,
(주)나이벡,138610,2015/12,932503,4173528,,
(주)나이벡,138610,2016/12,799779,4804232,,
(주)나이벡,138610,2017/12,1955990,6302575,,
(주)나이벡,138610,2018/12,462065,5207877,,
(주)나이벡,138610,2019/12,3978264,9287488,,
(주)나이스디앤비,130580,2011/12,17447086,17447086,,
(주)나이스디앤비,130580,2012/12,19285428,19285428,,
(주)나이스디앤비,130580,2013/12,19592150,19592150,,
(주)나이스디앤비,130580,2014/12,21139275,21139275,,
(주)나이스디앤비,130580,2015/12,23685546,23685546,25675101,25675101
(주)나이스디앤비,130580,2016/12,24018056,24018056,33964917,33964917
(주)나이스디앤비,130580,2017/12,32327045,32327045,42282947,42282947
(주)나이스디앤비,130580,2018/12,42167015,42167015,52040929,52040929
(주)나이스디앤비,130580,2019/12,50280560,50280560,77330430,77330430
(주)나이스홀딩스,034310,2010/12,14073529,14073529,101591581,101591581
(주)나이스홀딩스,034310,2011/12,27906675,27906675,194810015,194810015
(주)나이스홀딩스,034310,2012/12,32479387,32479387,211902144,211902144
(주)나이스홀딩스,034310,2013/12,24585959,24585959,754166289,754166289
(주)나이스홀딩스,034310,2014/12,24855128,24855128,936827214,936827214
(주)나이스홀딩스,034310,2015/12,30358130,30358130,1090840202,1090840202
(주)나이스홀딩스,034310,2016/12,33693212,33693212,1346411434,1346411434
(주)나이스홀딩스,034310,2017/12,37458486,37458486,1450068987,1450068987
(주)나이스홀딩스,034310,2018/12,40325277,40325277,1389921788,1611892148
(주)나이스홀딩스,034310,2019/12,44669568,44669568,1877743691,1877743691
(주)나인테크,267320,2017/12,,,,
(주)나인테크,267320,2018/12,,,,
(주)나인테크,267320,2019/12,,,,
(주)남선알미늄,008350,2010/12,27156279,270881073,27156279,270881073
(주)남선알미늄,008350,2011/12,26276996,302410988,26276996,302410988
(주)남선알미늄,008350,2012/12,24191799,308547177,,
(주)남선알미늄,008350,2013/12,40944649,353378515,,
(주)남선알미늄,008350,2014/12,38881533,341293036,,
(주)남선알미늄,008350,2015/12,43966699,350317585,,
(주)남선알미늄,008350,2016/12,47035851,400734305,,
(주)남선알미늄,008350,2017/12,44272518,400667879,,
(주)남선알미늄,008350,2018/12,34873630,347834921,34873630,347834921
(주)남선알미늄,008350,2019/12,34886289,324782177,34886289,324782177
(주)남성,004270,2010/12,8141645,65504679,16652492,77176415
(주)남성,004270,2011/12,7645598,55212184,14626900,66156225
(주)남성,004270,2012/12,8413961,55616541,16579554,68020409
(주)남성,004270,2013/12,7720613,56628063,17643400,73072002
(주)남성,004270,2014/12,7407290,59274363,17469933,69059783
(주)남성,004270,2015/12,8064716,62237269,19268513,75864783
(주)남성,004270,2016/12,9077650,70870441,22154713,83724292
(주)남성,004270,2017/12,10760002,78335735,24910879,91991880
(주)남성,004270,2018/12,7812003,63605003,19062877,83251810
(주)남성,004270,2019/12,7201687,57819890,18895801,72953026
(주)내츄럴엔도텍,168330,2013/12,59824613,84281121,,
(주)내츄럴엔도텍,168330,2014/12,84494904,124067457,,
(주)내츄럴엔도텍,168330,2015/12,30600539,44506401,30600539,44506401
(주)내츄럴엔도텍,168330,2016/12,2306457,6556020,2306457,6556020
(주)내츄럴엔도텍,168330,2017/12,3328804,9238808,3328804,9238808
(주)내츄럴엔도텍,168330,2018/12,-1129030,8892649,-3104027,8928362
(주)내츄럴엔도텍,168330,2019/12,-1740587,6615116,-3374920,6580460
(주)네오리진,094860,2010/12,5162739,21018076,4932325,26146044
(주)네오리진,094860,2011/12,6229329,23311768,7293351,42947694
(주)네오리진,094860,2012/12,7014660,24667502,,
(주)네오리진,094860,2013/12,10197724,41569623,,
(주)네오리진,094860,2014/12,6153902,34582751,,
(주)네오리진,094860,2015/12,5018774,12413198,,
(주)네오리진,094860,2016/12,5357460,10654596,,
(주)네오리진,094860,2017/12,5003119,9032026,5149229,9263380
(주)네오리진,094860,2018/12,3941046,9064462,,
(주)네오리진,094860,2019/12,4710567,11270250,,
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,11655812,25334754,13268064,27225588
(주)네오오토,212560,2015/12,14690671,115393747,,
(주)네오오토,212560,2016/12,16211331,140544448,,
(주)네오오토,212560,2017/12,8548059,128249343,,
(주)네오오토,212560,2018/12,9977809,115243742,,
(주)네오오토,212560,2019/12,9122313,118441501,,
(주)네오위즈,095660,2010/12,169351335,423171796,169552480,430549822
(주)네오위즈,095660,2011/12,223865334,592103340,262913134,667748340
(주)네오위즈,095660,2012/12,213125269,588447125,247915000,674589550
(주)네오위즈,095660,2013/12,170844404,371656266,195803254,442897817
(주)네오위즈,095660,2014/12,81359697,139550248,103815746,201029653
(주)네오위즈,095660,2015/12,77625497,125990929,101069008,190070606
(주)네오위즈,095660,2016/12,68347047,117653566,100645592,191038418
(주)네오위즈,095660,2017/12,58766568,106849588,82107618,174045348
(주)네오위즈,095660,2018/12,75067361,155574255,111173383,215490230
(주)네오위즈,095660,2019/12,103641763,202617148,140204201,254498033
(주)네오위즈홀딩스,042420,2010/12,10487603,10487603,198646812,505659785
(주)네오위즈홀딩스,042420,2011/12,13097599,13097599,282025778,727227250
(주)네오위즈홀딩스,042420,2012/12,19093083,19093083,260260080,742971136
(주)네오위즈홀딩스,042420,2013/12,3582577,3582577,222393664,512084970
(주)네오위즈홀딩스,042420,2014/12,1582089,1582089,126755403,262205577
(주)네오위즈홀딩스,042420,2015/12,634975,634975,104601262,199471968
(주)네오위즈홀딩스,042420,2016/12,543311,543311,104914687,201698095
(주)네오위즈홀딩스,042420,2017/12,551698,551698,86406446,184864190
(주)네오위즈홀딩스,042420,2018/12,693917,693917,116151289,228327081
(주)네오위즈홀딩스,042420,2019/12,1860715,1860715,139718916,253948130
(주)네오크레마,311390,2019/12,4131474,18448423,4553719,19776649
(주)네오티스,085910,2010/12,5902680,23432025,7041273,38920125
(주)네오티스,085910,2011/12,6917317,29184036,,
(주)네오티스,085910,2012/12,8352046,34980811,,
(주)네오티스,085910,2013/12,7751518,36283655,8486570,36116964
(주)네오티스,085910,2014/12,7793846,37658799,9156316,37658799
(주)네오티스,085910,2015/12,6271660,35730680,7006310,35730680
(주)네오티스,085910,2016/12,7599415,40161938,8498636,40161938
(주)네오티스,085910,2017/12,7827451,43473210,9190406,43473210
(주)네오티스,085910,2018/12,8495951,45195339,10057097,45195339
(주)네오티스,085910,2019/12,7759604,42566577,8906531,42409365
(주)네오팜,092730,2010/12,11389999,14661158,,
(주)네오팜,092730,2011/12,12504115,16944305,,
(주)네오팜,092730,2012/12,14195146,18774372,,
(주)네오팜,092730,2013/12,15063324,20137821,,
(주)네오팜,092730,2014/12,18750213,25602822,,
(주)네오팜,092730,2015/12,26569431,35964570,,
(주)네오팜,092730,2016/12,31837263,42257057,31876641,42368623
(주)네오팜,092730,2017/12,40127548,53553213,40143131,53633507
(주)네오팜,092730,2018/12,48169055,66336414,48335853,66274582
(주)네오팜,092730,2019/12,59772831,83586492,60104229,83240333
(주)네오펙트,290660,2018/12,3005185,4556630,4176308,5653093
(주)네오펙트,290660,2019/12,2526369,5240117,3226611,12311251
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,16218092,28494249,,
(주)네이블커뮤니케이션즈,153460,2013/12,12512622,21933881,,
(주)네이블커뮤니케이션즈,153460,2014/12,11965990,23815420,11847470,23696900
(주)네이블커뮤니케이션즈,153460,2015/12,10904803,22857730,,
(주)네이블커뮤니케이션즈,153460,2016/12,11031464,21590435,,
(주)네이블커뮤니케이션즈,153460,2017/12,5335576,13473262,,
(주)네이블커뮤니케이션즈,153460,2018/12,7023844,15833273,,
(주)네이블커뮤니케이션즈,153460,2019/12,6773084,12360704,,
(주)네이처셀,007390,2010/12,2859408,29562875,,
(주)네이처셀,007390,2011/12,1487740,22793853,,
(주)네이처셀,007390,2012/12,2689757,27205250,,
(주)네이처셀,007390,2013/12,3524838,29208214,,
(주)네이처셀,007390,2014/12,1396124,25355151,,
(주)네이처셀,007390,2015/12,3194449,30553552,,
(주)네이처셀,007390,2016/12,3933704,26787767,,
(주)네이처셀,007390,2017/12,7621763,27215252,,
(주)네이처셀,007390,2018/12,10983438,26715298,,
(주)네이처셀,007390,2019/12,12901852,23072026,,
(주)네패스,033640,2010/12,44731133,238536131,53157663,272781707
(주)네패스,033640,2011/12,42969755,215792824,46854146,276089822
(주)네패스,033640,2012/12,67675718,257273977,77558365,290541326
(주)네패스,033640,2013/12,48870052,229529877,40457523,364128942
(주)네패스,033640,2014/12,34593842,191486707,45967266,328792875
(주)네패스,033640,2015/12,52506005,219352855,53524665,279220555
(주)네패스,033640,2016/12,43301872,223644590,47122869,254535006
(주)네패스,033640,2017/12,59829727,261721389,62103923,285034101
(주)네패스,033640,2018/12,63169687,267505341,63216144,273317888
(주)네패스,033640,2019/12,87512138,343577304,113722650,356317076
(주)넥센,005720,2010/12,34071831,247916979,42894709,249092509
(주)넥센,005720,2011/12,29820730,239883610,40258153,281033576
(주)넥센,005720,2012/12,37269825,218800500,52802014,285150563
(주)넥센,005720,2013/12,46099517,223755894,115811567,379858452
(주)넥센,005720,2014/12,49219601,214828028,120574743,354340603
(주)넥센,005720,2015/12,48613780,193901062,118294379,306141351
(주)넥센,005720,2016/12,51772902,192727587,142309722,321408358
(주)넥센,005720,2017/12,46476080,212026557,108411537,314030027
(주)넥센,005720,2018/12,45863624,341728815,361664141,1360025189
(주)넥센,005720,2019/12,45485419,352221398,669593816,2291341654
(주)넥스턴바이오사이언스,089140,2010/12,5979628,25112117,,
(주)넥스턴바이오사이언스,089140,2011/12,7177333,27402406,,
(주)넥스턴바이오사이언스,089140,2012/12,6217775,21342061,,
(주)넥스턴바이오사이언스,089140,2013/12,6525432,22017749,,
(주)넥스턴바이오사이언스,089140,2014/12,7152366,20512028,,
(주)넥스턴바이오사이언스,089140,2015/12,4989938,16181653,,
(주)넥스턴바이오사이언스,089140,2016/12,24635728,74373034,,
(주)넥스턴바이오사이언스,089140,2017/12,13555055,43707618,,
(주)넥스턴바이오사이언스,089140,2018/12,8605190,26649697,,
(주)넥스턴바이오사이언스,089140,2019/12,7591855,32446754,,
(주)넥스트아이,137940,2011/12,7518021,17766393,,
(주)넥스트아이,137940,2012/12,10545764,23002665,10875472,25700825
(주)넥스트아이,137940,2013/12,9729266,23926935,10274056,27906402
(주)넥스트아이,137940,2014/12,9134726,26827608,9407647,29162012
(주)넥스트아이,137940,2015/12,7473163,23004561,8690648,26565766
(주)넥스트아이,137940,2016/12,5953565,22779239,10923194,39439948
(주)넥스트아이,137940,2017/12,7125328,26394171,19003323,59482937
(주)넥스트아이,137940,2018/12,5759672,26390218,31097154,87218818
(주)넥스트아이,137940,2019/12,1609285,24578616,23930680,87989318
(주)넥스트엔터테인먼트월드,160550,2014/12,11067137,54388887,14528646,61981056
(주)넥스트엔터테인먼트월드,160550,2015/12,6242435,76567592,8747222,82586150
(주)넥스트엔터테인먼트월드,160550,2016/12,17857176,103941613,25803313,125723993
(주)넥스트엔터테인먼트월드,160550,2017/12,7028602,57004350,20951270,94538544
