회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원)
(주)구영테크,053270,2015/12,3529661,6145428,0,0,-1796488,-3139780
(주)구영테크,053270,2016/12,4114290,4337719,0,0,-1417460,-2724850
(주)구영테크,053270,2017/12,3025353,5691336,0,0,-1230180,-2447014
(주)구영테크,053270,2018/12,1638585,5378869,0,0,-2269597,-3692234
(주)구영테크,053270,2019/12,2513647,5239175,0,0,-2218549,-3953248
(주)구영테크,053270,2020/12,2377110,2938642,0,0,-1822903,-2752915
(주)국동,005320,2010/12,2928312,1842673,1778793,2652750,-1277742,-2635901
(주)국동,005320,2011/12,-5805369,1137580,1482025,2293961,-1484891,-2172060
(주)국동,005320,2012/12,1814279,6792926,1225398,0,-1212984,-1212984
(주)국동,005320,2013/12,3421258,5522012,934555,1517869,-913446,-1499875
(주)국동,005320,2014/12,5708078,10149086,972350,1914792,-998132,-1994007
(주)국동,005320,2015/12,6875576,8655834,1625871,2122786,-936974,-1579578
(주)국동,005320,2016/12,7880757,10563534,1636555,2011605,-1272784,-2003547
(주)국동,005320,2017/12,-2404926,-5856432,1902924,2571982,-600853,-1387779
(주)국동,005320,2018/12,1682592,5762204,1668502,2276187,-587763,-1311527
(주)국동,005320,2019/12,-9536815,-4249136,1430229,2389226,-572856,-2389226
(주)국동,005320,2020/12,29930195,26588643,3668728,4336091,-3258121,-3275709
(주)국보,001140,2010/12,2634133,2590773,2066203,2092579,-2074881,-2101110
(주)국보,001140,2011/12,1856012,1737608,2303552,2307255,-2293031,-2298953
(주)국보,001140,2012/12,1079411,1365801,2126880,2139837,-2137647,-2149018
(주)국보,001140,2013/12,653034,731017,2018014,2038874,-2081712,-2102574
(주)국보,001140,2014/12,-1997880,-2409123,1812423,1832984,-1817297,-1837214
(주)국보,001140,2015/12,-2191281,-2462368,1556365,1587300,-1545833,-1576769
(주)국보,001140,2016/12,-507392,204105,1429902,1467033,-1430309,-1467371
(주)국보,001140,2017/12,-3408921,-3934059,1445089,1478737,-1378283,-1411931
(주)국보,001140,2018/12,-4639062,-5293766,1262563,1313254,-1289062,-1339482
(주)국보,001140,2019/12,-1521920,-968491,2067363,2772991,-891156,-1545637
(주)국보,001140,2020/12,-7534112,-10803222,2251168,3666819,-726245,-2450080
(주)국보디자인,066620,2010/12,4251760,7073689,8999,94256,-8999,-94256
(주)국보디자인,066620,2011/12,8488848,8573206,35995,35995,-35995,-35995
(주)국보디자인,066620,2012/12,10775504,10501258,5242,282896,-5242,-5242
(주)국보디자인,066620,2013/12,10440161,11767773,7642,7642,-7642,-160172
(주)국보디자인,066620,2014/12,9850658,13346472,6962,6962,-6962,0
(주)국보디자인,066620,2015/12,6839950,12789435,6850,6850,-6850,-1065547
(주)국보디자인,066620,2016/12,13350340,10516456,1370,1370,-1370,-211121
(주)국보디자인,066620,2017/12,23990595,23215727,6551,6551,-6551,-6551
(주)국보디자인,066620,2018/12,16747379,16463397,0,710,0,-710
(주)국보디자인,066620,2019/12,10506065,11557298,15556,19514,-15556,-170884
(주)국보디자인,066620,2020/12,21477616,25743067,10215,12770,-10215,-12770
(주)국순당,043650,2010/12,15496377,14517859,0,55482,0,-55482
(주)국순당,043650,2011/12,5668811,5344491,0,31961,0,-31961
(주)국순당,043650,2012/12,6794416,5650758,0,32722,0,-32722
(주)국순당,043650,2013/12,1187809,1441447,0,156475,0,-156475
(주)국순당,043650,2014/12,881757,1082245,0,118046,0,-127699
(주)국순당,043650,2015/12,-8305751,-8197632,0,24482,0,-24482
(주)국순당,043650,2016/12,-5456865,-6487771,0,19825,0,-19825
(주)국순당,043650,2017/12,-3584872,-4263332,0,347165,0,-19974
(주)국순당,043650,2018/12,-2751939,-2994444,0,381389,0,-29037
(주)국순당,043650,2019/12,-5440912,-5966921,0,474275,-65660,-11400
(주)국순당,043650,2020/12,5089339,4581979,0,434,0,-327
(주)국영지앤엠,006050,2010/12,9811529,,86209,,-87092,
(주)국영지앤엠,006050,2011/12,-2947683,,17257,,-201984,
(주)국영지앤엠,006050,2012/12,-1490604,,326280,,-291004,
(주)국영지앤엠,006050,2013/12,1332568,,567496,,-201351,
(주)국영지앤엠,006050,2014/12,1587301,,309643,,-333330,
(주)국영지앤엠,006050,2015/12,-1039280,,65838,,-68251,
(주)국영지앤엠,006050,2016/12,248835,,73083,,-87950,
(주)국영지앤엠,006050,2017/12,1410362,,80260,,-80726,
(주)국영지앤엠,006050,2018/12,-920018,,50253,,-52337,
(주)국영지앤엠,006050,2019/12,991045,,62923,,-36102,
(주)국영지앤엠,006050,2020/12,-2061462,,111112,,-108718,
(주)국전약품,307750,2018/12,,,,,,
(주)국전약품,307750,2019/12,,,,,,
(주)국전약품,307750,2020/12,5790480,,575932,,-558291,
(주)그래디언트,035080,2010/12,-3295420,-15191497,0,418318,0,-474087
(주)그래디언트,035080,2011/12,-7828136,-17906695,211126,114812,-31068,-583113
(주)그래디언트,035080,2012/12,-707626,14020875,5739961,10192172,-5880248,-10253339
(주)그래디언트,035080,2013/12,309117,47742962,1873070,6369409,-1877798,-6209124
(주)그래디언트,035080,2014/12,161037,51009616,456214,3496078,-484189,-3890903
(주)그래디언트,035080,2015/12,5841995,65149099,170454,2479657,-167760,-2980934
(주)그래디언트,035080,2016/12,10733856,49505493,476013,3801339,-480636,-2244422
(주)그래디언트,035080,2017/12,6033339,29816493,230679,2236223,-230293,-1732488
(주)그래디언트,035080,2018/12,5963182,19963614,217322,2365245,-212710,-2337146
(주)그래디언트,035080,2019/12,3788374,45164129,341898,4459859,-293431,-3455529
(주)그래디언트,035080,2020/12,-1869302,-11151028,310194,3472306,-147167,-2099945
(주)그리티,204020,2018/12,9289658,8045203,36879,274868,-3313,-241893
(주)그리티,204020,2019/12,4418702,2913982,308360,588632,-98718,-382324
(주)그리티,204020,2020/12,2591787,2147779,161206,311072,-85874,-234934
(주)그린플러스,186230,2019/12,3430717,5077238,724906,1673740,-619732,-1348183
(주)그린플러스,186230,2020/12,5419705,5935588,772907,1530585,-459572,-871640
(주)글로벌스탠다드테크놀로지,083450,2010/12,6941576,8092918,22199,75176,-22199,-108999
(주)글로벌스탠다드테크놀로지,083450,2011/12,2897104,4242807,52215,83067,-52215,-83111
(주)글로벌스탠다드테크놀로지,083450,2012/12,6164717,8120683,0,0,-295212,-319062
(주)글로벌스탠다드테크놀로지,083450,2013/12,6148795,7530078,26615,26615,-115378,-163137
(주)글로벌스탠다드테크놀로지,083450,2014/12,6371366,8599178,6522,6522,-83041,-137381
(주)글로벌스탠다드테크놀로지,083450,2015/12,3684905,6011588,67365,99731,-62201,-79770
(주)글로벌스탠다드테크놀로지,083450,2016/12,2388293,4877910,34801,77128,-36495,-76813
(주)글로벌스탠다드테크놀로지,083450,2017/12,19126708,22260787,53313,104819,-52787,-104484
(주)글로벌스탠다드테크놀로지,083450,2018/12,7914174,10405764,31827,87752,-31786,-88145
(주)글로벌스탠다드테크놀로지,083450,2019/12,22053993,21908352,41906,179031,-41810,-180654
(주)글로벌스탠다드테크놀로지,083450,2020/12,17111235,18150174,23388,127598,-24098,-182585
(주)금비,008870,2010/09,1132056,,0,,0,
(주)금비,008870,2011/09,2521986,8132783,2142235,2172545,-2119535,-2139087
(주)금비,008870,2012/09,579562,6098145,2095213,2258672,-2097531,-2271748
(주)금비,008870,2013/09,654359,6079123,1763163,2005358,-1789215,-2012843
(주)금비,008870,2014/09,-1616408,5532591,1680587,1951322,-1681029,-1951764
(주)금비,008870,2015/09,7842088,15280448,1554837,1758230,-1559556,-1797108
(주)금비,008870,2016/09,7204631,19991978,1253149,1452261,-1283050,-1483399
(주)금비,008870,2017/09,903946,11676424,1082611,1288060,-1086656,-1293202
(주)금비,008870,2018/09,2911534,12705519,1055638,1270204,-1055306,-1267643
(주)금비,008870,2019/09,1416310,12430195,1025826,1294144,-1020923,-1286788
(주)금비,008870,2020/09,-2480052,6636992,933359,2465852,-711877,-2113328
(주)금양,001570,2010/12,3967653,3026841,2845672,2937241,-2803808,-2944612
(주)금양,001570,2011/12,6136009,6952664,3370277,3474172,-3373998,-3477893
(주)금양,001570,2012/12,6409859,6614054,3747965,3945628,-3483857,-3872479
(주)금양,001570,2013/12,5188276,5644293,3359897,3499004,-3412683,-3551790
(주)금양,001570,2014/12,7001768,5163631,2896460,3403006,-2885048,-3391594
(주)금양,001570,2015/12,8205515,6855670,2749012,2723529,-2754400,-2728917
(주)금양,001570,2016/12,8874219,12127454,3366034,3724376,-3351383,-3709725
(주)금양,001570,2017/12,5934740,13140970,3397977,3683095,-3444340,-3729459
(주)금양,001570,2018/12,6516687,13526326,3512412,3633805,-3473635,-3595028
(주)금양,001570,2019/12,5271746,9211215,3544202,3646078,-3580423,-3682299
(주)금양,001570,2020/12,3963612,6006943,5557953,5710657,-3098272,-3250976
(주)금호에이치티,214330,2015/12,20514465,20339189,668221,990738,-669378,-1128294
(주)금호에이치티,214330,2016/12,16480586,14295443,883232,1235244,-874881,-1427603
(주)금호에이치티,214330,2017/12,11007981,8924225,917659,1147411,-925042,-1340732
(주)금호에이치티,214330,2018/12,7513991,10493446,2552627,2868262,-1010108,-1479888
(주)금호에이치티,214330,2019/12,4530371,4059148,11305383,11721134,-2155354,-2794131
(주)금호에이치티,214330,2020/12,-4472261,-4710924,9310337,9730585,-3461370,-4117101
(주)금화피에스시,036190,2010/12,14380865,,0,,-11134,
(주)금화피에스시,036190,2011/12,16448550,,0,,0,
(주)금화피에스시,036190,2012/12,20453131,,0,,0,
(주)금화피에스시,036190,2013/12,25744446,27103680,0,0,0,0
(주)금화피에스시,036190,2014/12,23011531,23448696,0,0,-15494,-16457
(주)금화피에스시,036190,2015/12,26233196,27682715,0,0,0,0
(주)금화피에스시,036190,2016/12,28240507,29816098,0,0,0,-55896
(주)금화피에스시,036190,2017/12,33131391,33863833,0,0,0,-62772
(주)금화피에스시,036190,2018/12,39495034,41384787,0,0,0,-95873
(주)금화피에스시,036190,2019/12,30433094,34327291,0,0,0,-118628
(주)금화피에스시,036190,2020/12,24209918,26993690,0,0,-3615,-87289
(주)기가레인,049080,2013/12,12814521,12948738,2265353,2265353,-1637179,-1721213
(주)기가레인,049080,2014/12,10512950,9101817,1198208,1198208,-1208637,-1266387
(주)기가레인,049080,2015/12,-18745702,-18852731,1361044,1367603,-1227604,-1233502
(주)기가레인,049080,2016/12,-9647595,-9108288,947714,967089,-1159348,-1177847
(주)기가레인,049080,2017/12,4705145,5232144,0,0,-1194084,-1300971
(주)기가레인,049080,2018/12,-1892191,-2497484,3522776,3528219,-2231260,-2232101
(주)기가레인,049080,2019/12,-26726549,-29598747,0,3660524,-1685195,-1672406
(주)기가레인,049080,2020/12,-13301307,-14446302,0,0,-1379099,-1353302
(주)기산텔레콤,035460,2010/12,3947701,5255733,3323,29482,-1021262,-2809883
(주)기산텔레콤,035460,2011/12,-7302126,-10359858,60158,463392,-928164,-2320929
(주)기산텔레콤,035460,2012/12,3866590,1714513,0,0,-1115594,-2258781
(주)기산텔레콤,035460,2013/12,2083934,5120351,0,0,-339996,-1025268
(주)기산텔레콤,035460,2014/12,234218,1747320,6,691393,-217431,-802476
(주)기산텔레콤,035460,2015/12,150840,1595421,0,585504,-175721,-591379
(주)기산텔레콤,035460,2016/12,-1972410,-2914471,92773,0,-94405,0
(주)기산텔레콤,035460,2017/12,-848554,-3230591,54999,0,0,-618467
(주)기산텔레콤,035460,2018/12,-2790221,-2927420,50596,0,-49909,-644906
(주)기산텔레콤,035460,2019/12,2565963,3995820,0,0,-112021,-567048
(주)기산텔레콤,035460,2020/12,-1163778,423128,55075,525953,-40622,-378311
(주)까뮤이앤씨,013700,2010/12,9518350,,0,,-7590298,
(주)까뮤이앤씨,013700,2011/12,-132765820,,0,,-9412649,
(주)까뮤이앤씨,013700,2012/12,3874241,,8373097,,-8241584,
(주)까뮤이앤씨,013700,2013/12,-1085474,,7901824,,-7881728,
(주)까뮤이앤씨,013700,2014/12,2849967,,7114673,,-7202525,
(주)까뮤이앤씨,013700,2015/12,4029706,,2446761,,-2476755,
(주)까뮤이앤씨,013700,2016/12,4443394,,2308983,,-2319438,
(주)까뮤이앤씨,013700,2017/12,10091338,,2082754,,-2069190,
(주)까뮤이앤씨,013700,2018/12,4050404,,1769205,,-1702279,
(주)까뮤이앤씨,013700,2019/12,14845481,,2527919,,-2566140,
(주)까뮤이앤씨,013700,2020/12,2818116,,2219253,,-2238210,
(주)까스텔바작,308100,2019/12,9287318,9018785,31189,41969,0,0
(주)까스텔바작,308100,2020/12,7967138,7534658,229859,244065,0,-37187
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,-7239111,-8471990,1882604,2088951,-1329858,-1543896
(주)나노,187790,2016/12,-9411058,-14162416,2152166,2587615,-1024977,-1555972
(주)나노,187790,2017/12,1526011,1661616,1018886,1724742,-1021640,-1335573
(주)나노,187790,2018/12,783196,2193238,1111822,1809068,-707430,-1395476
(주)나노,187790,2019/12,1381812,-869772,1153732,1619670,-421088,-879420
(주)나노,187790,2020/12,360809,-1732662,735609,1445640,-306001,-1016032
(주)나노브릭,286750,2019/12,-1512607,-1512607,447474,444399,-254991,-254991
(주)나노브릭,286750,2020/12,67221,,168495,,-160280,
(주)나노신소재,121600,2011/12,4510950,4489990,463366,463366,-355337,-355337
(주)나노신소재,121600,2012/12,-599483,-699837,301688,301688,-211990,-211990
(주)나노신소재,121600,2013/12,1360266,1396876,323234,323234,-328674,-328674
(주)나노신소재,121600,2014/12,3639250,3699232,149230,149230,-152287,-152287
(주)나노신소재,121600,2015/12,9164440,9096516,104880,104880,-109023,-109023
(주)나노신소재,121600,2016/12,6310057,6294911,51434,51434,-22823,-22823
(주)나노신소재,121600,2017/12,8506727,8531076,74432,74432,-39763,-39763
(주)나노신소재,121600,2018/12,8659691,8749523,68372,68372,-69034,-69034
(주)나노신소재,121600,2019/12,5191475,5143898,108619,108619,-126772,-126772
(주)나노신소재,121600,2020/12,1567186,1463818,144797,144797,-99954,-99954
(주)나노엔텍,039860,2010/12,-1788703,-4832068,0,0,-1234251,-636770
(주)나노엔텍,039860,2011/12,-7866305,-11116954,0,0,-785272,-851305
(주)나노엔텍,039860,2012/12,-4560857,-5328956,0,0,-257242,-257242
(주)나노엔텍,039860,2013/12,1088129,-473071,0,0,-178403,-178403
(주)나노엔텍,039860,2014/12,259650,-2591623,0,0,-342494,-342494
(주)나노엔텍,039860,2015/12,-3336702,-7211152,0,0,-102705,-222359
(주)나노엔텍,039860,2016/12,-8642286,-9685305,0,0,-254500,-254500
(주)나노엔텍,039860,2017/12,2944761,1672406,0,0,-99790,-99790
(주)나노엔텍,039860,2018/12,3236124,2825936,0,0,-8438,-8438
(주)나노엔텍,039860,2019/12,3583987,3051217,17179,22777,-17074,-17074
(주)나노엔텍,039860,2020/12,3450882,3403054,2424,11239,0,0
(주)나무가,190510,2015/12,22632879,25666181,1582509,2648792,-1219637,-1847574
(주)나무가,190510,2016/12,-1785463,-669505,580154,1792743,-600088,-1834440
(주)나무가,190510,2017/12,-22688891,-31479937,198856,1690517,-212873,-1704533
(주)나무가,190510,2018/12,8215658,1857186,123349,1833047,-125071,-1828375
(주)나무가,190510,2019/12,2906028,2666025,1169654,2543466,-460058,-1825850
(주)나무가,190510,2020/12,2015876,-2262218,1423935,1731100,-612160,-1157794
(주)나스미디어,089600,2013/12,6058109,,0,,0,
(주)나스미디어,089600,2014/12,8601869,,0,,0,
(주)나스미디어,089600,2015/12,11693294,,0,,0,
(주)나스미디어,089600,2016/12,14615304,15433276,0,89944,0,-90655
(주)나스미디어,089600,2017/12,25654209,34298134,0,232681,0,-233325
(주)나스미디어,089600,2018/12,19351123,24946232,0,76352,0,-77001
(주)나스미디어,089600,2019/12,23389051,30558603,273496,851345,-273496,-851345
(주)나스미디어,089600,2020/12,27301482,26967943,115817,191107,-115817,-191107
(주)나이벡,138610,2011/12,-1955772,,500495,,-335805,
(주)나이벡,138610,2012/12,-805135,,300090,,-284490,
(주)나이벡,138610,2013/12,-2637399,,520824,,-302857,
(주)나이벡,138610,2014/12,-3024927,,548640,,-256783,
(주)나이벡,138610,2015/12,-1583717,,463811,,-305263,
(주)나이벡,138610,2016/12,-2499774,,712936,,-211848,
(주)나이벡,138610,2017/12,-1128739,,623620,,-149424,
(주)나이벡,138610,2018/12,-3402362,,733694,,-736202,
(주)나이벡,138610,2019/12,-960252,,431560,,-431927,
(주)나이벡,138610,2020/12,-3011681,,198413,,-200169,
(주)나이스디앤비,130580,2011/12,2855233,,0,,0,
(주)나이스디앤비,130580,2012/12,3200317,,0,,0,
(주)나이스디앤비,130580,2013/12,3312852,,0,,0,
(주)나이스디앤비,130580,2014/12,4103059,,0,,0,
(주)나이스디앤비,130580,2015/12,4929356,4943229,0,0,0,0
(주)나이스디앤비,130580,2016/12,4752171,6465327,0,0,0,0
(주)나이스디앤비,130580,2017/12,6644056,8454239,0,0,0,0
(주)나이스디앤비,130580,2018/12,8817160,10423254,0,0,0,0
(주)나이스디앤비,130580,2019/12,10084114,12798062,15178,39565,-15178,-39565
(주)나이스디앤비,130580,2020/12,11861568,14088152,24979,38545,-24979,-38545
(주)나이스홀딩스,034310,2010/12,5004288,16105437,2679162,2780951,-2752857,-2829220
(주)나이스홀딩스,034310,2011/12,8388023,46386311,1909899,1955107,-2194130,-2671273
(주)나이스홀딩스,034310,2012/12,13242409,44716912,629116,1046952,-707314,-1427660
(주)나이스홀딩스,034310,2013/12,6707279,73230416,0,2804366,-114112,-3566590
(주)나이스홀딩스,034310,2014/12,5482042,71783757,526050,4303458,-600835,-3775669
(주)나이스홀딩스,034310,2015/12,8149951,91245321,1305136,6141567,-1200072,-5752846
(주)나이스홀딩스,034310,2016/12,15308860,126926939,1224362,7406330,-1297435,-8253450
(주)나이스홀딩스,034310,2017/12,18273165,122598327,1266146,7902846,-1232502,-8876163
(주)나이스홀딩스,034310,2018/12,22616230,128330972,1486757,13338275,-1501224,-17571390
(주)나이스홀딩스,034310,2019/12,27467348,154235020,1912961,20045292,-1799319,-21422200
(주)나이스홀딩스,034310,2020/12,19195664,153148432,2911569,18837768,-2427568,-12331418
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)나인테크,267320,2020/12,3293451,,471216,,-421107,
(주)남선알미늄,008350,2010/12,5634302,5717290,5164753,5164753,-4975168,-4975168
(주)남선알미늄,008350,2011/12,4913867,4920524,5804511,5804511,-5985573,-5985573
(주)남선알미늄,008350,2012/12,-3928790,,5370643,,-5196163,
(주)남선알미늄,008350,2013/12,13600289,,4301146,,-4180650,
(주)남선알미늄,008350,2014/12,13927458,,2971148,,-2885015,
(주)남선알미늄,008350,2015/12,17100780,,2152344,,-2110384,
(주)남선알미늄,008350,2016/12,24179476,,1942753,,-1877898,
(주)남선알미늄,008350,2017/12,20750090,,2334975,,-2374148,
(주)남선알미늄,008350,2018/12,9581679,9426031,1814527,1814527,-1721320,-1721320
(주)남선알미늄,008350,2019/12,11592894,11578883,1351223,1465739,-1420677,-1567469
(주)남선알미늄,008350,2020/12,-1420763,-1515276,753045,753045,-802479,-802479
(주)남성,004270,2010/12,3442488,1877883,3217248,5578927,-2895921,-5690280
(주)남성,004270,2011/12,4351800,-328193,3180928,5821918,-2982676,-5438900
(주)남성,004270,2012/12,3883950,-35940,4051250,6094938,-3797782,-5179913
(주)남성,004270,2013/12,3152255,2046577,3294806,5309707,-3054663,-4974169
(주)남성,004270,2014/12,3517751,1582754,2596783,3871534,-2499285,-3637581
(주)남성,004270,2015/12,3677218,2786303,2860566,4277504,-2817452,-4099711
(주)남성,004270,2016/12,4118637,4559142,3284079,4525818,-3307524,-4839352
(주)남성,004270,2017/12,5822850,7210225,3057154,4027403,-2480386,-3095957
