회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
케이피엑스케미칼(주),025000,2017/12,498488549,548114232
케이피엑스케미칼(주),025000,2018/12,486104555,535273094
케이피엑스케미칼(주),025000,2019/12,485101234,537885808
케이피엑스홀딩스(주),092230,2011/12,375466273,1133171774
케이피엑스홀딩스(주),092230,2012/12,380998433,1224858574
케이피엑스홀딩스(주),092230,2013/12,385255764,1180182446
케이피엑스홀딩스(주),092230,2014/12,364466297,1154028780
케이피엑스홀딩스(주),092230,2015/12,377961785,1171162837
케이피엑스홀딩스(주),092230,2016/12,379654389,1209888939
케이피엑스홀딩스(주),092230,2017/12,409731992,1512487171
케이피엑스홀딩스(주),092230,2018/12,398260737,1416576552
케이피엑스홀딩스(주),092230,2019/12,406232395,1448992400
코나아이(주),052400,2011/12,153385131,190196291
코나아이(주),052400,2012/12,156594405,195436465
코나아이(주),052400,2013/12,219180149,255416014
코나아이(주),052400,2014/12,267499543,306529969
코나아이(주),052400,2015/12,261035107,289835822
코나아이(주),052400,2016/12,222567718,253370169
코나아이(주),052400,2017/12,182835121,196829791
코나아이(주),052400,2018/12,146470939,153651968
코나아이(주),052400,2019/12,282835825,288455847
코드네이처(주),078940,2011/12,48895358,49258304
코드네이처(주),078940,2012/12,38340516,38617725
코드네이처(주),078940,2013/12,34745603,35049237
코드네이처(주),078940,2014/12,26111278,26202426
코드네이처(주),078940,2015/12,28909052,28930869
코드네이처(주),078940,2016/12,55094926,70600453
코드네이처(주),078940,2017/12,33216494,44233566
코드네이처(주),078940,2018/12,33778672,36027791
코드네이처(주),078940,2019/12,36325593,41171992
코리아에프티(주),123410,2011/12,,
코리아에프티(주),123410,2012/12,125056672,177968439
코리아에프티(주),123410,2013/12,139746116,200854673
코리아에프티(주),123410,2014/12,157896686,236293554
코리아에프티(주),123410,2015/12,175472524,268874479
코리아에프티(주),123410,2016/12,183769400,304064215
코리아에프티(주),123410,2017/12,199622434,327074020
코리아에프티(주),123410,2018/12,194259940,334118357
코리아에프티(주),123410,2019/12,210469725,332861087
코스맥스(주),192820,2014/12,209928922,325701557
코스맥스(주),192820,2015/12,266152320,438932112
코스맥스(주),192820,2016/12,431150054,665916424
코스맥스(주),192820,2017/12,515856102,934019129
코스맥스(주),192820,2018/12,613713020,1061541156
코스맥스(주),192820,2019/12,750534415,1204354193
코스맥스비티아이(주),044820,2011/12,156895817,199267362
코스맥스비티아이(주),044820,2012/12,178117059,241673476
코스맥스비티아이(주),044820,2013/12,185999526,307948554
코스맥스비티아이(주),044820,2014/12,264276965,405561144
코스맥스비티아이(주),044820,2015/12,299648956,544562916
코스맥스비티아이(주),044820,2016/12,349241101,670707619
코스맥스비티아이(주),044820,2017/12,397927193,740812969
코스맥스비티아이(주),044820,2018/12,434004621,879814437
코스맥스비티아이(주),044820,2019/12,429927532,892716238
코스맥스엔비티(주),222040,2015/12,104612882,114370821
코스맥스엔비티(주),222040,2016/12,149377297,182991826
코스맥스엔비티(주),222040,2017/12,154657204,199405443
코스맥스엔비티(주),222040,2018/12,207091912,275513504
코스맥스엔비티(주),222040,2019/12,258477382,286152979
코스모신소재(주),005070,2011/12,218464597,
코스모신소재(주),005070,2012/12,233863970,
코스모신소재(주),005070,2013/12,274132680,
코스모신소재(주),005070,2014/12,265168970,
코스모신소재(주),005070,2015/12,222555116,
코스모신소재(주),005070,2016/12,229677054,
코스모신소재(주),005070,2017/12,197678366,
코스모신소재(주),005070,2018/12,237347906,
코스모신소재(주),005070,2019/12,264756490,
코스모화학(주),005420,2011/12,527599743,
코스모화학(주),005420,2012/12,519897778,
코스모화학(주),005420,2013/12,513672334,764170955
코스모화학(주),005420,2014/12,558677060,808936621
코스모화학(주),005420,2015/12,421946224,630470683
코스모화학(주),005420,2016/12,262201764,478103825
코스모화학(주),005420,2017/12,241006048,454835931
코스모화학(주),005420,2018/12,238680297,492981419
코스모화학(주),005420,2019/12,261481610,517011539
코아스템(주),166480,2015/12,63473278,74954410
코아스템(주),166480,2016/12,61790754,85687396
코아스템(주),166480,2017/12,58721765,90670635
코아스템(주),166480,2018/12,54212635,89263401
코아스템(주),166480,2019/12,48728403,85647966
코오롱글로벌(주),003070,2011/12,2566710520,2793465702
코오롱글로벌(주),003070,2012/12,2568633537,2761406575
코오롱글로벌(주),003070,2013/12,2269049095,2439992829
코오롱글로벌(주),003070,2014/12,2080410213,2218075186
코오롱글로벌(주),003070,2015/12,1972563937,1979654412
코오롱글로벌(주),003070,2016/12,2064214691,2083700283
코오롱글로벌(주),003070,2017/12,2235229699,2263440652
코오롱글로벌(주),003070,2018/12,1986634860,2033409112
코오롱글로벌(주),003070,2019/12,2094859315,2205364575
코오롱생명과학(주),102940,2011/12,149568347,
코오롱생명과학(주),102940,2012/12,192295576,
코오롱생명과학(주),102940,2013/12,206897997,
코오롱생명과학(주),102940,2014/12,208895962,
코오롱생명과학(주),102940,2015/12,228616423,
코오롱생명과학(주),102940,2016/12,354572942,
코오롱생명과학(주),102940,2017/12,716796713,
코오롱생명과학(주),102940,2018/12,618903273,
코오롱생명과학(주),102940,2019/12,278294781,
코오롱인더스트리(주),120110,2011/12,3578931698,4797614385
코오롱인더스트리(주),120110,2012/12,3561314087,4628342099
코오롱인더스트리(주),120110,2013/12,3589875531,4719887457
코오롱인더스트리(주),120110,2014/12,3537037715,4749217251
코오롱인더스트리(주),120110,2015/12,3583909465,4986071748
코오롱인더스트리(주),120110,2016/12,3745727583,5249146053
코오롱인더스트리(주),120110,2017/12,4043326294,5661948640
코오롱인더스트리(주),120110,2018/12,4183163023,5572860217
코오롱인더스트리(주),120110,2019/12,4059763206,5293102916
코오롱티슈진(주),950160,2017/12,192525701,
코오롱티슈진(주),950160,2018/12,164621431,
코오롱티슈진(주),950160,2019/12,124536732,
코오롱플라스틱(주),138490,2011/12,195514531,196479500
코오롱플라스틱(주),138490,2012/12,208979642,208488636
코오롱플라스틱(주),138490,2013/12,220176093,219566895
코오롱플라스틱(주),138490,2014/12,214498016,214287723
코오롱플라스틱(주),138490,2015/12,208485895,208616752
코오롱플라스틱(주),138490,2016/12,306939491,308309318
코오롱플라스틱(주),138490,2017/12,352922161,353840137
코오롱플라스틱(주),138490,2018/12,345241465,340974553
코오롱플라스틱(주),138490,2019/12,344044003,338684832
코웨이(주),021240,2011/12,1576459029,1624718677
코웨이(주),021240,2012/12,1701507546,1755108360
코웨이(주),021240,2013/12,1641057456,1667858723
코웨이(주),021240,2014/12,1576028328,1621649446
코웨이(주),021240,2015/12,1742357394,1775397143
코웨이(주),021240,2016/12,1972649617,1967707893
코웨이(주),021240,2017/12,2150385492,2158873075
코웨이(주),021240,2018/12,2331880544,2378903077
코웨이(주),021240,2019/12,2693165172,2854954794
코웰패션(주),033290,2011/12,133512788,238326548
코웰패션(주),033290,2012/12,134944727,235013332
코웰패션(주),033290,2013/12,113496208,126782967
코웰패션(주),033290,2014/12,107981187,109074729
코웰패션(주),033290,2015/12,175906583,182134506
코웰패션(주),033290,2016/12,192578718,208455921
코웰패션(주),033290,2017/12,254315619,273003789
코웰패션(주),033290,2018/12,294116921,321841007
코웰패션(주),033290,2019/12,326404607,364382589
코위버(주),056360,2011/12,65711205,65545145
코위버(주),056360,2012/12,67052701,67803461
코위버(주),056360,2013/12,78600493,80615357
코위버(주),056360,2014/12,81672051,85070781
코위버(주),056360,2015/12,95229541,101963301
코위버(주),056360,2016/12,107494921,114636177
코위버(주),056360,2017/12,111096297,118351714
코위버(주),056360,2018/12,128777113,129376793
코위버(주),056360,2019/12,164277748,164870776
콜마비앤에이치(주),200130,2014/12,,
콜마비앤에이치(주),200130,2015/12,124263481,127082935
콜마비앤에이치(주),200130,2016/12,147553556,158689572
콜마비앤에이치(주),200130,2017/12,194922655,271195826
콜마비앤에이치(주),200130,2018/12,223197623,291536883
콜마비앤에이치(주),200130,2019/12,294775725,386373979
쿠쿠홀딩스(주),192400,2014/12,521021636,553346403
쿠쿠홀딩스(주),192400,2015/12,609690428,620980563
쿠쿠홀딩스(주),192400,2016/12,705504035,714794407
쿠쿠홀딩스(주),192400,2017/12,408796252,489648520
쿠쿠홀딩스(주),192400,2018/12,591649737,747036859
쿠쿠홀딩스(주),192400,2019/12,599296613,812577597
쿠쿠홈시스(주),284740,2018/12,492812169,512572791
쿠쿠홈시스(주),284740,2019/12,557976654,626581362
큐렉소(주),060280,2011/12,73149729,88065873
큐렉소(주),060280,2012/12,60337202,51430750
큐렉소(주),060280,2013/12,62140339,39537735
큐렉소(주),060280,2014/12,60534701,40335195
큐렉소(주),060280,2015/12,62968883,58625344
큐렉소(주),060280,2016/12,78247885,
큐렉소(주),060280,2017/12,75551927,
큐렉소(주),060280,2018/12,73338771,
큐렉소(주),060280,2019/12,47125377,
크로바하이텍(주),043590,2011/12,81234974,80647376
크로바하이텍(주),043590,2012/12,78589377,76730309
크로바하이텍(주),043590,2013/12,73392781,73024099
크로바하이텍(주),043590,2014/12,68989061,69211162
크로바하이텍(주),043590,2015/12,66657962,66694028
크로바하이텍(주),043590,2016/12,62997057,64402172
크로바하이텍(주),043590,2017/12,55786459,57727285
크로바하이텍(주),043590,2018/12,63496122,65140546
크로바하이텍(주),043590,2019/12,25652205,27010183
크루셜텍(주),114120,2011/12,205621559,267239724
크루셜텍(주),114120,2012/12,189841192,289600501
크루셜텍(주),114120,2013/12,185104814,355595416
크루셜텍(주),114120,2014/12,198239710,344590665
크루셜텍(주),114120,2015/12,316069945,289380143
크루셜텍(주),114120,2016/12,277603797,286280182
크루셜텍(주),114120,2017/12,254358739,248990199
크루셜텍(주),114120,2018/12,220926238,152030333
크루셜텍(주),114120,2019/12,82490801,107061952
크리스탈지노믹스(주),083790,2011/12,63253824,62963972
크리스탈지노믹스(주),083790,2012/12,54814837,54559546
크리스탈지노믹스(주),083790,2013/12,89627543,88769402
크리스탈지노믹스(주),083790,2014/12,106823823,106051985
크리스탈지노믹스(주),083790,2015/12,111680484,127284550
크리스탈지노믹스(주),083790,2016/12,113396969,128666439
크리스탈지노믹스(주),083790,2017/12,119585874,119465138
크리스탈지노믹스(주),083790,2018/12,257055553,256919699
크리스탈지노믹스(주),083790,2019/12,231529185,379189388
키네마스터(주),139670,2011/12,19214311,
키네마스터(주),139670,2012/12,21640537,
키네마스터(주),139670,2013/12,27093412,
키네마스터(주),139670,2014/12,30029307,30108688
키네마스터(주),139670,2015/12,28158668,28153437
키네마스터(주),139670,2016/12,21809896,21840802
키네마스터(주),139670,2017/12,16578004,16620815
키네마스터(주),139670,2018/12,12744070,14016800
키네마스터(주),139670,2019/12,12753329,14348847
태경산업(주),015890,2011/12,220017265,422190911
태경산업(주),015890,2012/12,205551175,428780317
태경산업(주),015890,2013/12,204424534,435097316
태경산업(주),015890,2014/12,201149673,431307721
태경산업(주),015890,2015/12,199441102,467026320
태경산업(주),015890,2016/12,189550262,498398107
태경산업(주),015890,2017/12,189742689,474559999
태경산업(주),015890,2018/12,195862588,542740904
태경산업(주),015890,2019/12,206941396,561358060
태경케미컬(주),006890,2011/12,82971175,84348411
태경케미컬(주),006890,2012/12,86173316,90176361
태경케미컬(주),006890,2013/12,98639441,101276656
태경케미컬(주),006890,2014/12,111557201,113103974
태경케미컬(주),006890,2015/12,117788563,117932058
태경케미컬(주),006890,2016/12,112684380,113086853
태경케미컬(주),006890,2017/12,110772064,110660845
태경케미컬(주),006890,2018/12,122674220,123194402
태경케미컬(주),006890,2019/12,127428211,135621495
태광산업(주),003240,2011/12,2764784725,3834259530
태광산업(주),003240,2012/12,2694812595,3880265818
태광산업(주),003240,2013/12,2780789695,3994992553
태광산업(주),003240,2014/12,2566879309,3879647029
태광산업(주),003240,2015/12,2545069165,3824851529
태광산업(주),003240,2016/12,2597594637,3822296399
태광산업(주),003240,2017/12,2786335879,4109516134
태광산업(주),003240,2018/12,3215064260,4502656502
태광산업(주),003240,2019/12,3068983391,4357125482
태림포장(주),011280,2011/12,517230256,
태림포장(주),011280,2012/12,537562161,
태림포장(주),011280,2013/12,568149736,
태림포장(주),011280,2014/12,562807093,
태림포장(주),011280,2015/12,504207912,621990367
태림포장(주),011280,2016/12,687278968,728839659
태림포장(주),011280,2017/12,585722171,633207637
태림포장(주),011280,2018/12,559110700,606842052
태림포장(주),011280,2019/12,522196574,566299273
태양금속공업(주),004100,2011/12,315471372,338416981
태양금속공업(주),004100,2012/12,327672990,404649952
태양금속공업(주),004100,2013/12,321001676,364458391
태양금속공업(주),004100,2014/12,319735280,364383982
태양금속공업(주),004100,2015/12,333861958,370136182
태양금속공업(주),004100,2016/12,323543278,373071345
태양금속공업(주),004100,2017/12,337013675,377069521
태양금속공업(주),004100,2018/12,341821353,396326285
태양금속공업(주),004100,2019/12,335398092,393674465
태원물산(주),001420,2011/12,47711093,
태원물산(주),001420,2012/12,45085791,
태원물산(주),001420,2013/12,42416670,
태원물산(주),001420,2014/12,42447896,
태원물산(주),001420,2015/12,43650059,
태원물산(주),001420,2016/12,44707584,
태원물산(주),001420,2017/12,41123791,
태원물산(주),001420,2018/12,38346073,
태원물산(주),001420,2019/12,38191578,
태평양물산(주),007980,2011/12,303023405,321869195
태평양물산(주),007980,2012/12,398614556,460491054
태평양물산(주),007980,2013/12,492824181,567236761
태평양물산(주),007980,2014/12,536060153,601877691
태평양물산(주),007980,2015/12,544443126,611246572
태평양물산(주),007980,2016/12,512099850,553742011
태평양물산(주),007980,2017/12,485884259,531201348
태평양물산(주),007980,2018/12,495309159,556510004
태평양물산(주),007980,2019/12,527185356,613319316
테고사이언스(주),191420,2014/12,24393665,
테고사이언스(주),191420,2015/12,25760635,
테고사이언스(주),191420,2016/12,44596421,44644585
테고사이언스(주),191420,2017/12,48591783,48388757
테고사이언스(주),191420,2018/12,47387707,47562132
테고사이언스(주),191420,2019/12,48539936,48569091
테라사이언스(주),073640,2011/12,139243249,143337738
테라사이언스(주),073640,2012/12,137703479,140365792
테라사이언스(주),073640,2013/12,138418746,144924752
테라사이언스(주),073640,2014/12,136523124,144264755
테라사이언스(주),073640,2015/12,55850622,59020404
테라사이언스(주),073640,2016/12,45953578,
테라사이언스(주),073640,2017/12,50667007,51045160
테라사이언스(주),073640,2018/12,47742760,47627853
테라사이언스(주),073640,2019/12,52700654,50474430
텔코웨어(주),078000,2011/12,112139766,111961617
텔코웨어(주),078000,2012/12,109999171,110408601
텔코웨어(주),078000,2013/12,126957948,127430930
텔코웨어(주),078000,2014/12,115263375,115489037
텔코웨어(주),078000,2015/12,119685083,119593383
텔코웨어(주),078000,2016/12,116004289,116004471
텔코웨어(주),078000,2017/12,119150590,119150756
텔코웨어(주),078000,2018/12,125823265,125823445
텔코웨어(주),078000,2019/12,127327096,127373937
티와이엠(주),002900,2011/12,331960122,326638660
티와이엠(주),002900,2012/12,350024942,338915310
티와이엠(주),002900,2013/12,353677520,336812212
티와이엠(주),002900,2014/12,374106536,349591690
티와이엠(주),002900,2015/12,341967039,341816689
티와이엠(주),002900,2016/12,353639162,355460123
티와이엠(주),002900,2017/12,331275242,536617638
티와이엠(주),002900,2018/12,341565437,581549457
티와이엠(주),002900,2019/12,399071577,628615584
티제이미디어(주),032540,2011/12,91399445,96291992
티제이미디어(주),032540,2012/12,92123395,97698875
티제이미디어(주),032540,2013/12,92050827,96001615
티제이미디어(주),032540,2014/12,89411800,92397160
티제이미디어(주),032540,2015/12,93208811,94675942
티제이미디어(주),032540,2016/12,94930772,96239704
티제이미디어(주),032540,2017/12,98323323,98850829
티제이미디어(주),032540,2018/12,98358533,99795523
티제이미디어(주),032540,2019/12,104010766,105918758
티케이지애강(주),022220,2011/12,128286151,143781773
티케이지애강(주),022220,2012/12,118401902,118379298
티케이지애강(주),022220,2013/12,113880475,113584427
티케이지애강(주),022220,2014/12,88132944,88065649
티케이지애강(주),022220,2015/12,89988490,89685082
티케이지애강(주),022220,2016/12,81957138,81952271
티케이지애강(주),022220,2017/12,77429144,77429144
티케이지애강(주),022220,2018/12,83071031,83071031
티케이지애강(주),022220,2019/12,94318503,94318503
티케이지휴켐스(주),069260,2011/12,699453771,711538354
티케이지휴켐스(주),069260,2012/12,732612807,771018336
티케이지휴켐스(주),069260,2013/12,730769759,776494191
티케이지휴켐스(주),069260,2014/12,699065487,742872576
티케이지휴켐스(주),069260,2015/12,667984009,710593242
티케이지휴켐스(주),069260,2016/12,700505926,748874587
티케이지휴켐스(주),069260,2017/12,868634130,881579305
티케이지휴켐스(주),069260,2018/12,843448208,864734491
티케이지휴켐스(주),069260,2019/12,893230019,913867791
팅크웨어(주),084730,2011/12,139819098,
팅크웨어(주),084730,2012/12,163042118,
팅크웨어(주),084730,2013/12,204188099,208004825
팅크웨어(주),084730,2014/12,194766197,197685268
팅크웨어(주),084730,2015/12,192761412,198964701
팅크웨어(주),084730,2016/12,201958589,207081894
팅크웨어(주),084730,2017/12,203051511,205687951
팅크웨어(주),084730,2018/12,196606236,198626631
팅크웨어(주),084730,2019/12,202722615,208700708
파나케이아(주),058530,2011/12,44993254,44501035
파나케이아(주),058530,2012/12,38423337,38682471
파나케이아(주),058530,2013/12,40320647,41188722
파나케이아(주),058530,2014/12,41980108,42842916
파나케이아(주),058530,2015/12,50568649,50669501
파나케이아(주),058530,2016/12,77057601,94693328
파나케이아(주),058530,2017/12,94279784,131715727
파나케이아(주),058530,2018/12,115881227,171434545
파나케이아(주),058530,2019/12,96528365,152329511
파미셀(주),005690,2011/12,100904653,101152986
파미셀(주),005690,2012/12,130760805,136426638
파미셀(주),005690,2013/12,97663863,99368849
파미셀(주),005690,2014/12,98844665,
파미셀(주),005690,2015/12,102101332,
파미셀(주),005690,2016/12,101953350,
파미셀(주),005690,2017/12,63751942,
파미셀(주),005690,2018/12,59117136,
파미셀(주),005690,2019/12,63265983,
팜젠사이언스(주),004720,2011/12,42704817,42823798
팜젠사이언스(주),004720,2012/12,42595258,42613631
팜젠사이언스(주),004720,2013/12,39373709,39329045
팜젠사이언스(주),004720,2014/12,42255175,42043232
팜젠사이언스(주),004720,2015/12,46543161,46449650
팜젠사이언스(주),004720,2016/12,64453938,64300325
팜젠사이언스(주),004720,2017/12,68311027,68480423
팜젠사이언스(주),004720,2018/12,98014382,98193428
팜젠사이언스(주),004720,2019/12,101304359,100034914
패션플랫폼(주),225590,2015/12,,
패션플랫폼(주),225590,2016/12,,
패션플랫폼(주),225590,2017/12,,
패션플랫폼(주),225590,2018/12,43262813,
패션플랫폼(주),225590,2019/12,54773061,
팬오션(주),028670,2011/12,6354050000,7016406000
팬오션(주),028670,2012/12,6652610000,7150182000
팬오션(주),028670,2013/12,4639640000,4880129000
팬오션(주),028670,2014/12,4439432000,4557930000
팬오션(주),028670,2015/12,4228195000,4314284000
팬오션(주),028670,2016/12,4259612000,4330646000
팬오션(주),028670,2017/12,3820957000,3894362000
팬오션(주),028670,2018/12,4054723000,4119496000
팬오션(주),028670,2019/12,4394868000,4454177000
퍼스텍(주),010820,2011/12,106860273,116424272
퍼스텍(주),010820,2012/12,124785480,132133694
퍼스텍(주),010820,2013/12,139660201,147578857
퍼스텍(주),010820,2014/12,187777184,200022792
퍼스텍(주),010820,2015/12,183980164,203613976
퍼스텍(주),010820,2016/12,179175959,202340678
퍼스텍(주),010820,2017/12,169952998,197157482
퍼스텍(주),010820,2018/12,160686362,
퍼스텍(주),010820,2019/12,182110598,
펌텍코리아(주),251970,2019/12,214705584,294174682
페이퍼코리아(주),001020,2011/12,400911563,418284547
페이퍼코리아(주),001020,2012/12,403772344,434804634
페이퍼코리아(주),001020,2013/12,422837836,453347281
페이퍼코리아(주),001020,2014/12,477722444,504606288
페이퍼코리아(주),001020,2015/12,479181315,554699622
페이퍼코리아(주),001020,2016/12,457225841,541922930
페이퍼코리아(주),001020,2017/12,473049078,667698215
페이퍼코리아(주),001020,2018/12,458451986,588414093
페이퍼코리아(주),001020,2019/12,415525790,627860659
평화산업(주),090080,2011/12,65895748,66945856
평화산업(주),090080,2012/12,68575630,69784966
평화산업(주),090080,2013/12,67839223,68160050
평화산업(주),090080,2014/12,160316857,161204694
평화산업(주),090080,2015/12,163659850,164280658
평화산업(주),090080,2016/12,164187430,165068412
평화산업(주),090080,2017/12,179756366,178292605
평화산업(주),090080,2018/12,180335918,178368753
평화산업(주),090080,2019/12,190995353,194159754
평화홀딩스(주),010770,2011/12,210322310,602375346
평화홀딩스(주),010770,2012/12,209023259,566324408
평화홀딩스(주),010770,2013/12,212127018,563167943
평화홀딩스(주),010770,2014/12,201795518,452378447
평화홀딩스(주),010770,2015/12,195677735,454722206
평화홀딩스(주),010770,2016/12,196049853,455219603
평화홀딩스(주),010770,2017/12,192537983,509012525
평화홀딩스(주),010770,2018/12,200896196,495396871
평화홀딩스(주),010770,2019/12,202193059,502912079
포스코스틸리온(주),058430,2011/12,521470744,
포스코스틸리온(주),058430,2012/12,468910265,
포스코스틸리온(주),058430,2013/12,449660945,451584709
포스코스틸리온(주),058430,2014/12,423833493,438621813
포스코스틸리온(주),058430,2015/12,413900752,431890799
포스코스틸리온(주),058430,2016/12,382814995,405761030
포스코스틸리온(주),058430,2017/12,407627992,426747278
포스코스틸리온(주),058430,2018/12,433862877,454196339
포스코스틸리온(주),058430,2019/12,473494909,503427114
포스코홀딩스(주),005490,2011/12,52727876388,78408837832
포스코홀딩스(주),005490,2012/12,52320436140,79265850804
포스코홀딩스(주),005490,2013/12,54242277654,84455406685
포스코홀딩스(주),005490,2014/12,52597323083,85252172613
포스코홀딩스(주),005490,2015/12,51309408699,80408759246
포스코홀딩스(주),005490,2016/12,52055752946,79762994520
포스코홀딩스(주),005490,2017/12,53692257510,79024959080
포스코홀딩스(주),005490,2018/12,54125979686,78248265217
포스코홀딩스(주),005490,2019/12,55710766417,79058661131
풍국주정공업(주),023900,2011/12,87288795,110676243
풍국주정공업(주),023900,2012/12,86813041,116479112
풍국주정공업(주),023900,2013/12,92042390,122531167
풍국주정공업(주),023900,2014/12,94223368,128761473
풍국주정공업(주),023900,2015/12,100198927,138654863
풍국주정공업(주),023900,2016/12,104342531,152041005
풍국주정공업(주),023900,2017/12,115525044,162812567
풍국주정공업(주),023900,2018/12,122733584,174072139
풍국주정공업(주),023900,2019/12,124685857,180073444
피씨엘(주),241820,2017/12,15873793,
피씨엘(주),241820,2018/12,10620981,
피씨엘(주),241820,2019/12,15745442,
피앤씨테크(주),237750,2016/12,57878055,
피앤씨테크(주),237750,2017/12,64071370,
피앤씨테크(주),237750,2018/12,65162377,
피앤씨테크(주),237750,2019/12,68213532,
피에스케이(주),319660,2019/12,212387286,223929932
피에스케이홀딩스(주),031980,2011/12,142146244,141796262
피에스케이홀딩스(주),031980,2012/12,146183792,157196774
피에스케이홀딩스(주),031980,2013/12,176653215,189782574
피에스케이홀딩스(주),031980,2014/12,189258913,198582776
피에스케이홀딩스(주),031980,2015/12,192889570,206561951
피에스케이홀딩스(주),031980,2016/12,224655313,235455514
피에스케이홀딩스(주),031980,2017/12,272529708,276692093
피에스케이홀딩스(주),031980,2018/12,311767437,319834249
피에스케이홀딩스(주),031980,2019/12,101016381,101648328
피에스텍(주),002230,2011/12,81101088,90823304
피에스텍(주),002230,2012/12,80630018,100375881
피에스텍(주),002230,2013/12,133245652,133918376
피에스텍(주),002230,2014/12,116376036,117182202
피에스텍(주),002230,2015/12,136712121,137522138
피에스텍(주),002230,2016/12,144884086,145598819
피에스텍(주),002230,2017/12,157509294,160860295
피에스텍(주),002230,2018/12,163770235,164245869
피에스텍(주),002230,2019/12,163986607,168595348
피에이치에이(주),043370,2011/12,386164374,570279444
피에이치에이(주),043370,2012/12,411378256,640523876
피에이치에이(주),043370,2013/12,456009537,713758966
피에이치에이(주),043370,2014/12,476579483,790229269
피에이치에이(주),043370,2015/12,547489788,885010749
피에이치에이(주),043370,2016/12,570740768,914289386
피에이치에이(주),043370,2017/12,557222137,896344885
피에이치에이(주),043370,2018/12,606651728,907869461
피에이치에이(주),043370,2019/12,571696674,920596014
하나마이크론(주),067310,2011/12,306532766,304071209
하나마이크론(주),067310,2012/12,313914493,310429015
하나마이크론(주),067310,2013/12,327442640,368146437
하나마이크론(주),067310,2014/12,345047692,384967704
하나마이크론(주),067310,2015/12,349696365,394754214
하나마이크론(주),067310,2016/12,353711672,408520469
하나마이크론(주),067310,2017/12,393772776,511669698
하나마이크론(주),067310,2018/12,381914598,604901999
하나마이크론(주),067310,2019/12,445931059,706702384
하나머티리얼즈(주),166090,2017/12,135008497,
하나머티리얼즈(주),166090,2018/12,248816460,
하나머티리얼즈(주),166090,2019/12,295094740,
하나제약(주),293480,2018/12,242379668,
하나제약(주),293480,2019/12,263033794,
하이록코리아(주),013030,2011/12,219987300,224127128
하이록코리아(주),013030,2012/12,244417364,248403024
하이록코리아(주),013030,2013/12,271349660,275802244
하이록코리아(주),013030,2014/12,298292366,305540416
하이록코리아(주),013030,2015/12,327999871,335220136
하이록코리아(주),013030,2016/12,345731034,353324345
하이록코리아(주),013030,2017/12,360355376,379437474
하이록코리아(주),013030,2018/12,351513112,371320917
하이록코리아(주),013030,2019/12,361032353,381305426
하이즈항공(주),221840,2015/12,124460894,
하이즈항공(주),221840,2016/12,127456363,
하이즈항공(주),221840,2017/12,128532042,130846672
하이즈항공(주),221840,2018/12,128266572,130513801
하이즈항공(주),221840,2019/12,130308140,137289915
하이트진로(주),000080,2011/12,3435692574,3573282814
하이트진로(주),000080,2012/12,3464862523,3518666190
하이트진로(주),000080,2013/12,3398638439,3553146711
하이트진로(주),000080,2014/12,3304646403,3422364424
하이트진로(주),000080,2015/12,3336555973,3460482406
하이트진로(주),000080,2016/12,3280274823,3401085182
하이트진로(주),000080,2017/12,3403415556,3507595838
하이트진로(주),000080,2018/12,3316699691,3428143515
하이트진로(주),000080,2019/12,3132012663,3270859605
하이트진로홀딩스(주),000140,2011/12,1815175627,4714754951
하이트진로홀딩스(주),000140,2012/12,1780971764,4443598671
하이트진로홀딩스(주),000140,2013/12,1768073953,4262180556
하이트진로홀딩스(주),000140,2014/12,1777288625,4017988232
하이트진로홀딩스(주),000140,2015/12,1779992359,4068786993
하이트진로홀딩스(주),000140,2016/12,1641786913,3967110668
하이트진로홀딩스(주),000140,2017/12,1623305761,4059346912
하이트진로홀딩스(주),000140,2018/12,1626823311,3989286143
하이트진로홀딩스(주),000140,2019/12,1625389666,3836704100
한국가스공사(주),036460,2011/12,34234501920,36010498709
한국가스공사(주),036460,2012/12,39356467009,40621718532
한국가스공사(주),036460,2013/12,42271827597,43666375501
한국가스공사(주),036460,2014/12,45116042355,46772022425
한국가스공사(주),036460,2015/12,40389768736,42385339683
한국가스공사(주),036460,2016/12,37630880088,39927835678
한국가스공사(주),036460,2017/12,35330024259,37139439444
한국가스공사(주),036460,2018/12,37771848692,39689691576
한국가스공사(주),036460,2019/12,37259513824,39311854558
한국공항(주),005430,2011/12,362907479,395898225
한국공항(주),005430,2012/12,373149195,
한국공항(주),005430,2013/12,371858216,
한국공항(주),005430,2014/12,379616809,388018468
한국공항(주),005430,2015/12,372435171,381351995
한국공항(주),005430,2016/12,363128650,373405154
한국공항(주),005430,2017/12,405858743,416391199
한국공항(주),005430,2018/12,412465651,424415405
한국공항(주),005430,2019/12,453705583,464725240
한국기업평가(주),034950,2011/09,83271530,97009809
한국기업평가(주),034950,2012/09,94289406,104074848
한국기업평가(주),034950,2013/12,91543606,105787960
한국기업평가(주),034950,2014/12,92695003,109550500
한국기업평가(주),034950,2015/12,97905357,116535368
한국기업평가(주),034950,2016/12,98038010,122711460
한국기업평가(주),034950,2017/12,97991709,127666774
한국기업평가(주),034950,2018/12,98926072,130727075
한국기업평가(주),034950,2019/12,122705216,160337154
한국내화(주),010040,2011/12,189906757,
한국내화(주),010040,2012/12,185082477,
