회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원)
(주)네오리진,094860,2017/12,218915,166207
(주)네오리진,094860,2018/12,-3781297,
(주)네오리진,094860,2019/12,-2726564,
(주)네오셈,253590,2018/12,,
(주)네오셈,253590,2019/12,-1740980,-1569501
(주)네오오토,212560,2015/12,7651072,
(주)네오오토,212560,2016/12,7883058,
(주)네오오토,212560,2017/12,4135626,
(주)네오오토,212560,2018/12,5798405,
(주)네오오토,212560,2019/12,2497866,
(주)네오위즈,095660,2010/12,33205754,25208848
(주)네오위즈,095660,2011/12,79218344,72509057
(주)네오위즈,095660,2012/12,3779378,5785127
(주)네오위즈,095660,2013/12,52818309,46864398
(주)네오위즈,095660,2014/12,1272651,-8177160
(주)네오위즈,095660,2015/12,-3653848,-21852100
(주)네오위즈,095660,2016/12,3632162,9853329
(주)네오위즈,095660,2017/12,-25872555,-2143713
(주)네오위즈,095660,2018/12,-4753411,33524295
(주)네오위즈,095660,2019/12,6495544,27623322
(주)네오위즈홀딩스,042420,2010/12,22803675,40782244
(주)네오위즈홀딩스,042420,2011/12,25370700,76477186
(주)네오위즈홀딩스,042420,2012/12,23060658,13920271
(주)네오위즈홀딩스,042420,2013/12,-2832876,59898207
(주)네오위즈홀딩스,042420,2014/12,6541508,57500868
(주)네오위즈홀딩스,042420,2015/12,64723380,49969692
(주)네오위즈홀딩스,042420,2016/12,-6839712,-8386452
(주)네오위즈홀딩스,042420,2017/12,-10240089,-6798711
(주)네오위즈홀딩스,042420,2018/12,-4969594,43566139
(주)네오위즈홀딩스,042420,2019/12,5768056,40857864
(주)네오크레마,311390,2019/12,1258938,1025691
(주)네오티스,085910,2010/12,2591188,1445536
(주)네오티스,085910,2011/12,3975553,
(주)네오티스,085910,2012/12,4313757,
(주)네오티스,085910,2013/12,2230587,2426104
(주)네오티스,085910,2014/12,2581243,3063380
(주)네오티스,085910,2015/12,-4379435,-3593014
(주)네오티스,085910,2016/12,-1560928,-1601111
(주)네오티스,085910,2017/12,-7269754,-7249334
(주)네오티스,085910,2018/12,3000159,3178419
(주)네오티스,085910,2019/12,1372323,1456670
(주)네오팜,092730,2010/12,1235873,
(주)네오팜,092730,2011/12,904242,
(주)네오팜,092730,2012/12,647763,
(주)네오팜,092730,2013/12,1895050,
(주)네오팜,092730,2014/12,2568482,
(주)네오팜,092730,2015/12,3407145,
(주)네오팜,092730,2016/12,8190762,7742494
(주)네오팜,092730,2017/12,12152804,11559211
(주)네오팜,092730,2018/12,15804253,15369685
(주)네오팜,092730,2019/12,18153826,19245382
(주)네오펙트,290660,2018/12,-9665824,-9634328
(주)네오펙트,290660,2019/12,-17139135,-15875139
(주)네온테크,306620,2018/12,,
(주)네온테크,306620,2019/12,,
(주)네이블커뮤니케이션즈,153460,2012/12,5755091,
(주)네이블커뮤니케이션즈,153460,2013/12,1181896,
(주)네이블커뮤니케이션즈,153460,2014/12,512899,487174
(주)네이블커뮤니케이션즈,153460,2015/12,393860,
(주)네이블커뮤니케이션즈,153460,2016/12,150592,
(주)네이블커뮤니케이션즈,153460,2017/12,-6335770,
(주)네이블커뮤니케이션즈,153460,2018/12,-2345577,
(주)네이블커뮤니케이션즈,153460,2019/12,-372930,
(주)네이처셀,007390,2010/12,-265273,
(주)네이처셀,007390,2011/12,-1623029,
(주)네이처셀,007390,2012/12,-1898931,
(주)네이처셀,007390,2013/12,-3508978,
(주)네이처셀,007390,2014/12,1895130,
(주)네이처셀,007390,2015/12,-1335361,
(주)네이처셀,007390,2016/12,-3223414,
(주)네이처셀,007390,2017/12,-460739,
(주)네이처셀,007390,2018/12,2234809,
(주)네이처셀,007390,2019/12,902009,
(주)네패스,033640,2010/12,16945260,12173556
(주)네패스,033640,2011/12,15313134,-2295720
(주)네패스,033640,2012/12,19308651,11958578
(주)네패스,033640,2013/12,-18712505,-45807816
(주)네패스,033640,2014/12,-35342960,-11628273
(주)네패스,033640,2015/12,8781335,-16324419
(주)네패스,033640,2016/12,6876296,17966353
(주)네패스,033640,2017/12,6296840,3941829
(주)네패스,033640,2018/12,21916076,22949184
(주)네패스,033640,2019/12,22314275,31091671
(주)넥센,005720,2010/12,14214261,49353648
(주)넥센,005720,2011/12,9964307,39245536
(주)넥센,005720,2012/12,15215163,74432025
(주)넥센,005720,2013/12,17335573,69078325
(주)넥센,005720,2014/12,24869201,78942509
(주)넥센,005720,2015/12,19983341,77791797
(주)넥센,005720,2016/12,24424330,99387101
(주)넥센,005720,2017/12,37984229,81842411
(주)넥센,005720,2018/12,31162898,88542209
(주)넥센,005720,2019/12,11175516,113665525
(주)넥스턴바이오사이언스,089140,2010/12,2533225,
(주)넥스턴바이오사이언스,089140,2011/12,3078865,
(주)넥스턴바이오사이언스,089140,2012/12,2432506,
(주)넥스턴바이오사이언스,089140,2013/12,2843876,
(주)넥스턴바이오사이언스,089140,2014/12,3200426,
(주)넥스턴바이오사이언스,089140,2015/12,1360343,
(주)넥스턴바이오사이언스,089140,2016/12,17172998,
(주)넥스턴바이오사이언스,089140,2017/12,6779440,
(주)넥스턴바이오사이언스,089140,2018/12,5548998,
(주)넥스턴바이오사이언스,089140,2019/12,5757745,
(주)넥스트아이,137940,2011/12,4436962,
(주)넥스트아이,137940,2012/12,4973794,4846342
(주)넥스트아이,137940,2013/12,4206747,4256862
(주)넥스트아이,137940,2014/12,3692020,3488533
(주)넥스트아이,137940,2015/12,2269930,3027494
(주)넥스트아이,137940,2016/12,1070111,3542939
(주)넥스트아이,137940,2017/12,-2569261,-2700789
(주)넥스트아이,137940,2018/12,-14184474,-6984417
(주)넥스트아이,137940,2019/12,-8985430,-3034500
(주)넥스트엔터테인먼트월드,160550,2014/12,4239621,3053001
(주)넥스트엔터테인먼트월드,160550,2015/12,4591969,917304
(주)넥스트엔터테인먼트월드,160550,2016/12,2515577,3565697
(주)넥스트엔터테인먼트월드,160550,2017/12,-4091348,-7461325
(주)넥스트엔터테인먼트월드,160550,2018/12,-10409333,-14763933
(주)넥스트엔터테인먼트월드,160550,2019/12,-5267791,-11086371
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,-3074434,
(주)넥슨게임즈,225570,2018/12,-12575177,
(주)넥슨게임즈,225570,2019/12,-17072539,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,-2146368,-3993819
(주)넵튠,217270,2017/12,38706591,32090781
(주)넵튠,217270,2018/12,-31935240,-36924774
(주)넵튠,217270,2019/12,-22287179,-20788823
(주)노랑풍선,104620,2019/12,-1660509,-1655833
(주)노루페인트,090350,2010/12,2909786,5456902
(주)노루페인트,090350,2011/12,4962284,8855546
(주)노루페인트,090350,2012/12,4036807,4594714
(주)노루페인트,090350,2013/12,9642871,11801316
(주)노루페인트,090350,2014/12,12562677,15348682
(주)노루페인트,090350,2015/12,15892098,32736913
(주)노루페인트,090350,2016/12,26154809,9500106
(주)노루페인트,090350,2017/12,20214700,29444479
(주)노루페인트,090350,2018/12,14431267,12742107
(주)노루페인트,090350,2019/12,15600123,18899753
(주)노루홀딩스,000320,2010/12,4569421,12419444
(주)노루홀딩스,000320,2011/12,4834014,16898358
(주)노루홀딩스,000320,2012/12,14310884,18920682
(주)노루홀딩스,000320,2013/12,19472343,35979220
(주)노루홀딩스,000320,2014/12,14922978,37093086
(주)노루홀딩스,000320,2015/12,10109745,88213849
(주)노루홀딩스,000320,2016/12,69700225,20862481
(주)노루홀딩스,000320,2017/12,13031523,61978338
(주)노루홀딩스,000320,2018/12,5080181,2664076
(주)노루홀딩스,000320,2019/12,3506339,19914490
(주)노바렉스,194700,2018/12,10479899,9151951
(주)노바렉스,194700,2019/12,14933775,14506483
(주)노바텍,285490,2018/12,6735210,6867267
(주)노바텍,285490,2019/12,5445767,5493009
(주)노블엠앤비,106520,2012/12,9129624,7906235
(주)노블엠앤비,106520,2013/12,15474487,17180083
(주)노블엠앤비,106520,2014/12,-6355661,-4693738
(주)노블엠앤비,106520,2015/12,-11029188,-12191197
(주)노블엠앤비,106520,2016/12,-53658104,-48675871
(주)노블엠앤비,106520,2017/12,-28548691,-26087212
(주)노블엠앤비,106520,2018/12,-42255446,-41279668
(주)노블엠앤비,106520,2019/12,-11980056,-13979836
(주)노터스,278650,2019/12,3744943,4553784
(주)녹십자,006280,2010/12,114513756,113974766
(주)녹십자,006280,2011/12,54075048,57600774
(주)녹십자,006280,2012/12,54533187,55611788
(주)녹십자,006280,2013/12,68451075,72027708
(주)녹십자,006280,2014/12,60660754,86789123
(주)녹십자,006280,2015/12,110601286,95687082
(주)녹십자,006280,2016/12,62902751,65152451
(주)녹십자,006280,2017/12,54766059,56711043
(주)녹십자,006280,2018/12,47932741,34249900
(주)녹십자,006280,2019/12,11840904,-11287400
(주)녹십자엠에스,142280,2014/12,3716912,
(주)녹십자엠에스,142280,2015/12,695175,603258
(주)녹십자엠에스,142280,2016/12,-2046520,-2559573
(주)녹십자엠에스,142280,2017/12,-2850890,-2344279
(주)녹십자엠에스,142280,2018/12,-10571067,-11228629
(주)녹십자엠에스,142280,2019/12,-16674516,-16350335
(주)녹십자웰빙,234690,2019/12,5699385,
(주)녹십자홀딩스,005250,2010/12,14930802,130974351
(주)녹십자홀딩스,005250,2011/12,16025365,57069439
(주)녹십자홀딩스,005250,2012/12,37284191,90112725
(주)녹십자홀딩스,005250,2013/12,16195004,80790983
(주)녹십자홀딩스,005250,2014/12,19640775,101469183
(주)녹십자홀딩스,005250,2015/12,17801560,112848610
(주)녹십자홀딩스,005250,2016/12,26794034,74263537
(주)녹십자홀딩스,005250,2017/12,20576338,70728142
(주)녹십자홀딩스,005250,2018/12,19510510,19378934
(주)녹십자홀딩스,005250,2019/12,28053008,-30476552
(주)녹원씨엔아이,065560,2010/12,21936,195947
(주)녹원씨엔아이,065560,2011/12,557744,865590
(주)녹원씨엔아이,065560,2012/12,-6866524,-4716733
(주)녹원씨엔아이,065560,2013/12,-4121071,-5649832
(주)녹원씨엔아이,065560,2014/12,-3579800,-5026045
(주)녹원씨엔아이,065560,2015/12,-13401601,-13827215
(주)녹원씨엔아이,065560,2016/12,-11377390,-11030251
(주)녹원씨엔아이,065560,2017/12,-7298649,427241
(주)녹원씨엔아이,065560,2018/12,3375886,6203820
(주)녹원씨엔아이,065560,2019/12,-8666729,-9154372
(주)농심,004370,2010/12,138052325,139760984
(주)농심,004370,2011/12,86173808,83877581
(주)농심,004370,2012/12,207455,-9166417
(주)농심,004370,2013/12,92612241,86896539
(주)농심,004370,2014/12,68061676,64454972
(주)농심,004370,2015/12,115183233,117412116
(주)농심,004370,2016/12,194243948,199229661
(주)농심,004370,2017/12,80387196,90685629
(주)농심,004370,2018/12,75665004,84301647
(주)농심,004370,2019/12,56271705,71068947
(주)농심홀딩스,072710,2010/12,9489846,63177059
(주)농심홀딩스,072710,2011/12,12691426,42644072
(주)농심홀딩스,072710,2012/12,14222419,15183918
(주)농심홀딩스,072710,2013/12,16263693,48857107
(주)농심홀딩스,072710,2014/12,14758453,25646283
(주)농심홀딩스,072710,2015/12,11739694,47616483
(주)농심홀딩스,072710,2016/12,13798615,79394495
(주)농심홀딩스,072710,2017/12,22453722,40697627
(주)농심홀딩스,072710,2018/12,13805396,46770181
(주)농심홀딩스,072710,2019/12,10150816,36622341
(주)누리플랜,069140,2010/12,3525558,3554172
(주)누리플랜,069140,2011/12,3909777,3282300
(주)누리플랜,069140,2012/12,-1323904,-1159928
(주)누리플랜,069140,2013/12,-3219792,-3219792
(주)누리플랜,069140,2014/12,-9825220,
(주)누리플랜,069140,2015/12,483503,
(주)누리플랜,069140,2016/12,2371420,
(주)누리플랜,069140,2017/12,28437,-13777
(주)누리플랜,069140,2018/12,373154,369979
(주)누리플랜,069140,2019/12,-3518129,-3243838
(주)누리플렉스,040160,2010/12,-4061990,-1026354
(주)누리플렉스,040160,2011/12,-1552054,-821326
(주)누리플렉스,040160,2012/12,-13610483,-11299861
(주)누리플렉스,040160,2013/12,6675095,6882952
(주)누리플렉스,040160,2014/12,2089338,1470047
(주)누리플렉스,040160,2015/12,6298641,4417066
(주)누리플렉스,040160,2016/12,6476003,6493314
(주)누리플렉스,040160,2017/12,-4707188,-5840428
(주)누리플렉스,040160,2018/12,10441379,11747611
(주)누리플렉스,040160,2019/12,8789527,8862080
(주)누보,332290,2019/12,,
(주)뉴로스,126870,2012/12,3318307,2730708
(주)뉴로스,126870,2013/12,2180504,2919447
(주)뉴로스,126870,2014/12,-1226220,303993
(주)뉴로스,126870,2015/12,1076977,592683
(주)뉴로스,126870,2016/12,2193913,1087741
(주)뉴로스,126870,2017/12,-5593504,-5534148
(주)뉴로스,126870,2018/12,-8005993,-7535670
(주)뉴로스,126870,2019/12,-26574908,-25139887
(주)뉴보텍,060260,2010/12,-2118557,
(주)뉴보텍,060260,2011/12,-3071520,
(주)뉴보텍,060260,2012/12,345732,
(주)뉴보텍,060260,2013/12,289434,
(주)뉴보텍,060260,2014/12,-341768,
(주)뉴보텍,060260,2015/12,945319,
(주)뉴보텍,060260,2016/12,616181,
(주)뉴보텍,060260,2017/12,-950459,
(주)뉴보텍,060260,2018/12,-1880018,
(주)뉴보텍,060260,2019/12,1803529,
(주)뉴인텍,012340,2010/12,1057026,258965
(주)뉴인텍,012340,2011/12,501937,-249628
(주)뉴인텍,012340,2012/12,-5240516,-9081082
(주)뉴인텍,012340,2013/12,-3025234,-3087073
(주)뉴인텍,012340,2014/12,-4020852,-3299830
(주)뉴인텍,012340,2015/12,-240468,-1656483
(주)뉴인텍,012340,2016/12,-9653746,-9653746
(주)뉴인텍,012340,2017/12,-3699510,-3572013
(주)뉴인텍,012340,2018/12,-3901526,-3941089
(주)뉴인텍,012340,2019/12,-1101245,-1101245
(주)뉴트리,270870,2018/12,2247091,2137856
(주)뉴트리,270870,2019/12,10480516,9467873
(주)뉴파워프라즈마,144960,2016/12,11192051,11007602
(주)뉴파워프라즈마,144960,2017/12,18545022,18572325
(주)뉴파워프라즈마,144960,2018/12,13625603,13252599
(주)뉴파워프라즈마,144960,2019/12,6129544,5296883
(주)뉴프렉스,085670,2010/12,-731115,-1669858
(주)뉴프렉스,085670,2011/12,305256,-700995
(주)뉴프렉스,085670,2012/12,1227248,2247470
(주)뉴프렉스,085670,2013/12,-3576001,-3635586
(주)뉴프렉스,085670,2014/12,1968888,2252975
(주)뉴프렉스,085670,2015/12,-2016480,-1628513
(주)뉴프렉스,085670,2016/12,-2130864,-2492083
(주)뉴프렉스,085670,2017/12,2610320,4313976
(주)뉴프렉스,085670,2018/12,6852890,7370622
(주)뉴프렉스,085670,2019/12,-5770275,-9634357
(주)다나와,119860,2011/12,4515843,4363445
(주)다나와,119860,2012/12,5791614,5316174
(주)다나와,119860,2013/12,6120774,5568093
(주)다나와,119860,2014/12,5351271,4942345
(주)다나와,119860,2015/12,4509111,6053364
(주)다나와,119860,2016/12,7986970,8935066
(주)다나와,119860,2017/12,12628044,13513869
(주)다나와,119860,2018/12,17341485,16395902
(주)다나와,119860,2019/12,22185954,23583163
(주)다날,064260,2010/12,5479705,-1592997
(주)다날,064260,2011/12,5816994,-6407215
(주)다날,064260,2012/12,-4646893,-11550466
(주)다날,064260,2013/12,1041108,200553
(주)다날,064260,2014/12,2509794,339414
(주)다날,064260,2015/12,1271425,-2560814
(주)다날,064260,2016/12,9014909,-3910673
(주)다날,064260,2017/12,12924588,10686294
(주)다날,064260,2018/12,11439881,-2918329
(주)다날,064260,2019/12,30391147,22794705
(주)다보링크,340360,2019/12,,
(주)다산네트웍스,039560,2010/12,21760625,22703456
(주)다산네트웍스,039560,2011/12,855089,-3435324
(주)다산네트웍스,039560,2012/12,-12667011,-11535660
(주)다산네트웍스,039560,2013/12,3325277,3234109
(주)다산네트웍스,039560,2014/12,333428,-2721496
(주)다산네트웍스,039560,2015/12,-2123536,-3252620
(주)다산네트웍스,039560,2016/12,-19387897,-41213727
(주)다산네트웍스,039560,2017/12,1056003,-2495138
(주)다산네트웍스,039560,2018/12,-29524395,-24771007
(주)다산네트웍스,039560,2019/12,4534549,-9548924
(주)다우기술,023590,2010/12,51129146,124848802
(주)다우기술,023590,2011/12,26234080,121305698
(주)다우기술,023590,2012/12,29139953,95931116
(주)다우기술,023590,2013/12,10522567,54080871
(주)다우기술,023590,2014/12,7269107,84949965
(주)다우기술,023590,2015/12,18895478,202618955
(주)다우기술,023590,2016/12,24120616,191978017
(주)다우기술,023590,2017/12,21994321,243142590
(주)다우기술,023590,2018/12,33414490,225403523
(주)다우기술,023590,2019/12,37261552,395865387
(주)다우데이타,032190,2010/12,2274904,119921812
(주)다우데이타,032190,2011/12,1729296,114141739
(주)다우데이타,032190,2012/12,2493757,67986547
(주)다우데이타,032190,2013/12,5097835,64894276
(주)다우데이타,032190,2014/12,8737676,98091227
(주)다우데이타,032190,2015/12,6552581,257433924
(주)다우데이타,032190,2016/12,-4899119,174059793
(주)다우데이타,032190,2017/12,7967929,235838323
(주)다우데이타,032190,2018/12,10528931,232911621
(주)다우데이타,032190,2019/12,11598947,408847438
(주)다원시스,068240,2010/12,4774349,
(주)다원시스,068240,2011/12,3655521,
(주)다원시스,068240,2012/12,5480230,
(주)다원시스,068240,2013/12,5635920,
(주)다원시스,068240,2014/12,5796513,6002020
(주)다원시스,068240,2015/12,8717680,8245573
(주)다원시스,068240,2016/12,7423767,6764328
(주)다원시스,068240,2017/12,10080080,5399255
(주)다원시스,068240,2018/12,12023764,6033173
(주)다원시스,068240,2019/12,11420076,4247763
(주)다이나믹디자인,145210,2015/12,1355308,1363780
(주)다이나믹디자인,145210,2016/12,-24058660,-18627817
(주)다이나믹디자인,145210,2017/12,-84213945,-33732957
(주)다이나믹디자인,145210,2018/12,-29176750,-43968228
