,순이익증가율,순이익증가률개별,순이익증가률연결
75,30.84,-14.05,24.59
76,10.19,302.89,73.8
77,-91.61,-75.07,-91.28
78,146.91,-39.73,154.89
79,303.74,49.03,185.09
80,127.87,48.67,68.87
81,1.24,815.78,78.59
82,-320.78,-128.19,-320.78
83,1254789.63,11111111.11,11111111.11
84,1254789.63,11111111.11,11111111.11
85,-112.87,-115.98,-112.87
86,1254789.63,11111111.11,11111111.11
87,1254789.63,11111111.11,11111111.11
88,-97.28,-98.51,-97.28
89,-460.27,-839.29,-464.75
90,-67.08,11111111.11,11111111.11
91,-96.47,-38.4,-97.27
92,-16118.36,-90.69,-16118.36
93,161.02,161.02,11111111.11
94,-13798.43,-13798.43,11111111.11
95,1254789.63,11111111.11,11111111.11
96,-90.98,-115.05,-91.13
97,537.96,11111111.11,548.74
98,-48.34,-73.61,-48.36
99,9.94,63.44,39.26
100,46.89,75.88,34.27
101,-10.69,-34.0,0.92
102,-41.1,-18.75,-28.96
103,62.73,39.37,26.32
104,-3.61,-17.36,19.31
105,-12.57,-29.64,-4.99
106,54.56,10.79,58.65
107,43.49,68.48,37.56
108,-47.35,-223.62,-47.35
109,0.0,11111111.11,0.0
110,-203.79,11111111.11,-203.79
111,1254789.63,11111111.11,11111111.11
112,1254789.63,11111111.11,11111111.11
113,-10.57,11111111.11,11111111.11
114,-19.66,-24.63,-19.66
115,-2.82,-1.14,-2.82
116,20.75,24.11,20.75
117,22.9,18.32,22.9
118,2.93,5.7,2.92
119,-3.73,-3.93,-3.74
120,-32.06,-31.98,-32.07
121,12.56,12.88,12.59
122,235.2,-98.29,-96.68
123,55.95,55.95,0.0
124,-56.3,-56.3,0.0
125,-71.36,-71.36,0.0
126,-99.08,-21.14,-99.08
127,-1190.24,-186.03,-1198.12
128,1254789.63,11111111.11,11111111.11
129,1254789.63,11111111.11,11111111.11
130,-1763.05,-1792.05,-2186.0
131,1254789.63,11111111.11,11111111.11
132,-86.63,-92.54,-86.63
133,-546.44,-734.62,-546.44
134,1254789.63,11111111.11,11111111.11
135,1254789.63,11111111.11,11111111.11
136,-183.84,-160.66,-183.84
137,1254789.63,11111111.11,11111111.11
138,1254789.63,11111111.11,11111111.11
139,1254789.63,11111111.11,11111111.11
140,1254789.63,11111111.11,11111111.11
141,1922.97,108.93,1922.97
142,23.73,108.68,35.3
143,-44.35,-32.58,-49.11
144,-10.12,-30.01,-1.67
145,-3.58,-11.06,-8.8
146,55.69,99.95,58.34
147,-45.49,-16.69,-51.6
148,-18.01,-26.54,-17.71
149,20.56,33.75,135.81
150,-2.36,-2.44,-3.14
151,20.9,0.4,21.37
152,-17.41,-1.83,-15.72
153,80.96,112.73,78.59
154,122.2,48.21,123.67
155,-28.44,-43.11,-27.89
156,-6.3,40.06,-8.4
157,12.51,-10.27,12.54
158,-36.1,-13.65,-36.1
159,91.84,92.21,91.95
160,-28.03,-28.33,-27.88
161,-30.11,105.51,23.09
162,41.44,13.71,41.39
163,15.8,-18.74,16.24
164,47.04,-3.06,52.34
165,-127.99,-113.59,-127.99
166,1254789.63,11111111.11,11111111.11
167,173.81,-55.68,171.43
168,-44.62,-78.27,-42.56
169,-66.62,-158.26,-70.31
170,-112.77,11111111.11,-112.77
171,1254789.63,11111111.11,11111111.11
172,1254789.63,11111111.11,11111111.11
173,-21.27,-5.75,-21.17
174,45.31,51.76,45.29
175,76.59,43.38,76.58
176,-14.13,-17.1,-14.11
177,-20.23,13.7,-20.25
178,115.99,-23.89,116.06
179,202.34,17.48,-74.53
180,-51.34,-51.34,0.0
181,41.38,41.38,0.0
182,-26.98,-26.98,0.0
183,-59.7,-59.7,0.0
184,-57.26,-47.24,-74.02
185,-9.38,60.49,-27.47
186,352.45,175.44,387.97
187,-8.47,-26.26,-0.66
188,-80.98,-98.82,-63.83
189,171.48,3370.59,86.26
190,-30.24,-85.74,-30.1
191,269.59,1296.59,188.79
192,5.71,-35.34,18.63
193,-32.14,131.59,-32.14
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,-90.97,-90.97,0.0
197,362.85,362.85,0.0
198,-26.89,-26.89,0.0
199,-4.46,388.17,40.71
200,-2.55,-10.52,-2.64
201,-8.36,-0.13,-8.47
202,58.83,53.72,58.69
203,6.03,2.18,6.42
204,26.71,20.59,26.32
205,-10.2,3.01,-10.06
206,58.71,46.78,58.26
207,-30.13,-18.21,-30.13
208,-96.61,-96.83,-96.61
209,-745.27,-648.21,-745.27
210,1254789.63,11111111.11,11111111.11
211,1254789.63,11111111.11,11111111.11
212,1254789.63,11111111.11,11111111.11
213,1254789.63,11111111.11,11111111.11
214,-2141.05,-2176.89,-2143.17
215,1254789.63,11111111.11,11111111.11
216,1254789.63,11111111.11,11111111.11
217,184.76,11111111.11,11111111.11
218,-74.3,-74.3,0.0
219,-184.43,-3421.97,-184.43
220,1254789.63,11111111.11,11111111.11
221,1254789.63,11111111.11,11111111.11
222,1254789.63,11111111.11,11111111.11
223,0.0,11111111.11,0.0
224,-140.25,11111111.11,-140.25
225,1254789.63,11111111.11,11111111.11
226,228.8,11111111.11,228.8
227,0.01,7.97,0.01
228,117.07,110.35,117.3
229,-74.25,-71.32,-74.28
230,-20.6,-9.04,-20.6
231,-31.79,141.53,186.71
232,57.8,51.49,57.8
233,-96.19,-93.77,-96.18
234,2726.3,1314.83,2726.3
235,999.37,1300.01,999.4
236,-99.54,-102.28,-99.67
237,-636.22,11111111.11,-850.41
238,1254789.63,11111111.11,11111111.11
239,1254789.63,11111111.11,11111111.11
240,19.12,11111111.11,11111111.11
241,-77.3,-77.3,0.0
242,178.1,178.1,0.0
243,-102.14,-30.24,-102.14
244,710.82,710.82,11111111.11
245,-117.07,-95.26,-117.07
246,19608.64,19608.64,11111111.11
247,-167.63,-167.63,11111111.11
248,1254789.63,11111111.11,11111111.11
249,1254789.63,11111111.11,11111111.11
250,1254789.63,11111111.11,11111111.11
251,733.61,11111111.11,1488.13
252,44.36,31.64,40.69
253,-23.05,-50.67,-2.38
254,53.06,353.52,30.4
255,-119.87,-108.65,-117.62
256,1254789.63,11111111.11,11111111.11
257,207.09,103.31,161.88
258,-804.21,-896.51,-804.21
259,1254789.63,11111111.11,11111111.11
260,1254789.63,11111111.11,11111111.11
261,1254789.63,11111111.11,11111111.11
262,0.0,11111111.11,0.0
263,0.0,11111111.11,0.0
264,-3606.44,-3606.44,0.0
265,-146.09,11111111.11,-146.09
266,1254789.63,11111111.11,11111111.11
267,17.89,11111111.11,11111111.11
268,2.85,2.85,0.0
269,-9.67,-9.67,0.0
270,-13.04,-13.04,0.0
271,8.68,8.68,0.0
272,-0.76,-0.76,0.0
273,5.03,5.03,0.0
274,-5.75,-5.75,0.0
275,5.71,5.71,0.0
276,-105.83,-97.93,-105.83
277,26.82,26.82,11111111.11
278,31.89,-9.02,33.49
279,-0.13,16.64,2.6
280,94.33,140.92,85.94
281,-36.92,22.65,-38.87
282,-43.82,-68.39,-46.61
283,305.87,215.7,336.23
284,-43.49,-60.17,-42.79
285,-312.91,-929.88,-312.91
286,1254789.63,11111111.11,11111111.11
287,-22.03,804.19,-22.03
288,121.95,97.66,121.95
289,-41.16,13.41,-41.16
290,18.59,-17.7,18.59
291,-244.44,-250.54,-244.44
292,1254789.63,11111111.11,11111111.11
293,-314.2,-617.18,-314.2
294,1254789.63,11111111.11,11111111.11
295,1254789.63,11111111.11,11111111.11
296,1254789.63,11111111.11,11111111.11
297,1254789.63,11111111.11,11111111.11
298,1254789.63,11111111.11,11111111.11
299,1254789.63,11111111.11,11111111.11
300,1254789.63,11111111.11,11111111.11
301,1254789.63,11111111.11,11111111.11
302,1254789.63,11111111.11,11111111.11
303,9.87,11111111.11,11111111.11
304,36.75,30.63,36.75
305,32.05,9.11,32.05
306,0.06,-16.1,0.06
307,-1.59,-12.07,-1.59
308,-0.28,71.35,-0.28
309,24.24,18.85,24.24
310,3.99,-0.36,3.99
311,14.92,-32.56,14.92
312,-66.98,-40.68,-66.98
313,17.51,-9.18,17.51
314,-15.99,-54.19,-7.16
315,-39.31,-14.88,-39.69
316,-201.91,-343.03,-201.91
317,1254789.63,11111111.11,11111111.11
318,1254789.63,11111111.11,11111111.11
319,-127.24,54.06,-130.73
320,-96.23,-96.23,11111111.11
321,-406.47,-406.47,11111111.11
322,0.0,11111111.11,0.0
323,-80.27,-80.27,0.0
324,-58.51,-58.51,0.0
325,-234.99,-234.99,0.0
326,0.0,11111111.11,0.0
327,271.36,271.37,0.0
328,-124.78,-124.78,0.0
329,0.0,11111111.11,0.0
330,0.0,919.54,0.0
331,0.0,0.0,0.0
332,-210.63,-144.15,-210.63
333,1254789.63,11111111.11,11111111.11
334,-39.01,-161.19,86.42
335,9.79,11111111.11,32.28
336,52.74,1995.32,36.68
337,-577.76,-409.62,-190.73
338,1254789.63,11111111.11,11111111.11
339,1254789.63,11111111.11,11111111.11
340,-6.35,-6.35,11111111.11
341,-35.27,45.92,-26.07
342,-64.91,-56.36,-67.5
343,13.6,-7.28,62.03
344,-51.81,-5.5,39.04
345,108.99,134.75,98.86
346,-16.98,-6.07,-15.39
347,33.84,21.19,32.99
348,-26.99,-36.44,-27.62
349,-23.17,-3.89,-18.58
350,278.16,249.51,239.26
351,-37.1,-41.02,-34.61
352,85.7,119.77,74.39
353,-67.02,-95.13,-67.02
354,-60.77,-83.81,-60.77
355,-14.96,125.66,-18.28
356,96.71,-450.99,63.06
357,523.26,11111111.11,147.45
358,93.93,114.11,72.04
359,-62.97,-75.83,-49.6
360,95.34,185.32,52.98
361,-4.69,-34.2,4.46
362,459.11,-10.96,-72.09
363,24.99,29.68,25.41
364,-82.25,-51.96,-80.65
365,-115.55,88.53,-115.55
366,-18.28,-18.28,11111111.11
367,-241.36,-1115.49,-241.81
368,1254789.63,11111111.11,11111111.11
369,8.43,4295.03,8.62
370,-153.69,-179.13,-153.84
371,16.89,11111111.11,11111111.11
372,-38.48,-23.14,-44.2
373,-47.75,-57.84,-40.95
374,57.96,30.71,57.96
375,-100.97,-74.73,-100.97
376,23.28,745.93,11111111.11
377,21.76,21.76,0.0
378,105.07,14.6,105.07
379,-6.14,-2.59,-6.09
380,5.86,5.18,5.98
381,5.64,1.61,5.47
382,-15.48,-5.89,-15.74
383,96.33,83.94,96.73
384,-30.25,-33.77,-30.2
385,-60.88,-56.2,-60.88
386,-28.29,-18.14,-28.29
387,-272.18,-254.83,-272.18
388,1254789.63,11111111.11,11111111.11
389,1254789.63,11111111.11,11111111.11
390,1254789.63,11111111.11,11111111.11
391,1254789.63,11111111.11,11111111.11
392,1254789.63,11111111.11,11111111.11
393,1254789.63,11111111.11,11111111.11
394,42.99,42.99,11111111.11
395,-27.46,-68.01,-30.14
396,-40.97,-13.81,-38.0
397,-270.32,-406.9,-255.13
398,1254789.63,11111111.11,11111111.11
399,1254789.63,11111111.11,11111111.11
400,1254789.63,11111111.11,11111111.11
401,217.6,-5351.92,217.6
402,0.0,11111111.11,0.0
403,0.0,11111111.11,0.0
404,0.0,11111111.11,0.0
405,126.18,126.18,0.0
406,-37.0,-37.0,0.0
407,159.1,159.1,0.0
408,-79.39,-79.39,0.0
409,676.1,676.1,0.0
410,-38.74,-47.46,-38.17
411,61.74,56.71,61.74
412,-180.92,-192.76,-180.92
413,1254789.63,11111111.11,11111111.11
414,1254789.63,11111111.11,11111111.11
415,-623.36,11111111.11,-623.36
416,1254789.63,11111111.11,11111111.11
417,-260.41,-260.41,11111111.11
418,-32.98,11111111.11,11111111.11
419,-130.86,-128.61,-130.86
420,1254789.63,11111111.11,11111111.11
421,225.13,230.4,225.13
422,101.81,106.88,101.81
423,-22.41,-22.9,-22.41
424,14.95,14.12,14.95
425,12.36,11.51,12.36
426,-24.38,-22.82,-24.38
427,-310.34,-302.9,-310.34
428,1254789.63,11111111.11,11111111.11
429,1254789.63,11111111.11,11111111.11
430,-452.45,-452.45,11111111.11
431,1254789.63,11111111.11,11111111.11
432,1254789.63,11111111.11,11111111.11
433,1254789.63,11111111.11,11111111.11
434,1254789.63,11111111.11,11111111.11
435,73.81,68.07,73.81
436,365.67,25.4,47.56
437,-149.37,-146.56,-149.37
438,1254789.63,11111111.11,11111111.11
439,1254789.63,11111111.11,11111111.11
440,-109.28,-68.91,-116.34
441,-13.01,74.66,11111111.11
442,41.71,41.71,0.0
443,24.63,24.63,0.0
444,7.75,15.97,7.75
445,107.87,75.98,122.81
446,-22.98,-23.62,-22.79
447,9.01,20.69,9.17
448,-50.58,-109.83,-50.58
449,0.0,11111111.11,0.0
450,0.0,11111111.11,0.0
451,0.0,11111111.11,0.0
452,0.0,11111111.11,0.0
453,0.0,11111111.11,0.0
454,0.0,11111111.11,0.0
455,0.0,11111111.11,0.0
456,0.0,11111111.11,0.0
457,32.46,11111111.11,0.0
458,21.8,21.8,0.0
459,-0.4,-0.4,0.0
460,20.35,20.35,0.0
461,-60.7,17.76,-60.7
462,29.46,1.7,31.19
463,13.67,14.25,11.97
464,44.99,58.04,44.99
465,13.61,16.04,21.3
466,13.49,-28.5,199.83
467,44.22,169.3,32.52
468,-2.87,-51.2,42.19
469,-23.23,2.19,-15.72
470,-9.11,-21.9,17.13
471,87.11,169.12,44.29
472,-5.76,-72.12,2.17
473,22.17,-421.66,7.06
474,-51.43,11111111.11,-21.79
475,-85.69,117.09,-85.69
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,248.85,-118.22,122.73
479,-55.1,11111111.11,-55.1
480,0.0,11111111.11,0.0
481,82.32,82.32,0.0
482,-15.47,-15.47,0.0
483,37.08,37.08,0.0
484,6.58,6.58,0.0
485,126.98,16.71,126.98
486,-42.59,-67.14,-42.59
487,-112.58,-67.85,-112.58
488,-52.02,-52.02,11111111.11
489,7.37,7.37,11111111.11
490,-150.72,-150.72,11111111.11
491,1254789.63,11111111.11,11111111.11
492,-26.43,-26.43,11111111.11
493,-0.39,-0.39,2.18
494,-358.79,-358.79,-363.62
495,1254789.63,11111111.11,11111111.11
496,1254789.63,11111111.11,11111111.11
497,7.68,7.68,0.0
498,-240.8,-181.39,-240.8
499,1254789.63,11111111.11,11111111.11
500,1254789.63,11111111.11,11111111.11
501,1254789.63,11111111.11,11111111.11
502,1254789.63,11111111.11,11111111.11
503,1254789.63,11111111.11,11111111.11
504,1609.6,-518.48,1609.6
505,0.0,11111111.11,0.0
506,0.0,11111111.11,0.0
507,0.0,11111111.11,0.0
508,0.0,11111111.11,0.0
509,-98.5,-67.55,-98.5
510,6585.1,-1827.29,6585.1
511,0.0,11111111.11,0.0
512,0.0,11111111.11,0.0
513,-114.13,-115.67,-114.13
514,12.0,11111111.11,11111111.11
515,3.03,3.03,0.0
516,-47.54,-47.54,0.0
517,40.21,40.21,0.0
518,-56.92,-56.92,0.0
519,177.53,3071.44,552.58
520,-89.74,-95.23,-92.02
521,525.43,1297.54,710.08
522,-117.45,-97.59,-117.45
523,-387.11,-387.11,11111111.11
524,1254789.63,11111111.11,11111111.11
525,-114.84,-812.32,-121.76
526,1254789.63,11111111.11,11111111.11
527,-24.52,11111111.11,-17.6
528,26.8,290.59,176.86
529,-48.82,-9.11,-81.8
530,101.43,-112.28,330.29
531,166.65,11111111.11,-4.0
532,9.38,889.43,-13.1
533,-122.91,-110.57,-116.78
534,1254789.63,11111111.11,11111111.11
535,1254789.63,11111111.11,11111111.11
536,5.17,11111111.11,-6.22
537,-97.49,-78.17,-97.49
538,53.43,215.79,983.28
539,8.51,8.51,0.0
540,-78.17,-48.29,-78.17
541,26.27,15.72,26.27
542,-217.29,-269.66,-217.29
543,1254789.63,11111111.11,11111111.11
544,1254789.63,11111111.11,11111111.11
545,1254789.63,11111111.11,11111111.11
546,-55.48,-54.26,-54.17
547,-26.83,-34.11,662.77
548,-28.36,-28.36,0.0
549,192.55,192.55,0.0
550,35.54,35.54,0.0
551,32.65,32.65,0.0
552,-30.32,140.4,-30.32
553,49.3,48.37,49.3
554,32.96,30.05,32.96
555,25.22,14.87,25.22
556,-150.06,-153.24,-150.06
557,1254789.63,11111111.11,11111111.11
558,1254789.63,11111111.11,11111111.11
559,0.0,0.0,0.0
560,55.95,-48.2,0.0
561,-79.46,-79.46,0.0
562,-95.62,-56.6,-95.62
563,-23.21,-23.21,2180.73
564,-61.77,-61.77,0.0
565,-4307.24,-4307.24,0.0
566,0.0,11111111.11,0.0
567,0.0,11111111.11,0.0
568,0.0,11111111.11,0.0
569,0.0,11111111.11,0.0
570,0.0,11111111.11,0.0
571,0.0,11111111.11,0.0
572,-170.46,-170.46,0.0
573,0.0,11111111.11,0.0
574,0.0,11111111.11,0.0
575,0.0,11111111.11,0.0
576,-59.64,-59.64,0.0
577,-120.66,1597.67,-120.66
578,26.09,26.09,11111111.11
579,-483.05,-196.91,-483.05
580,1254789.63,11111111.11,11111111.11
581,1254789.63,11111111.11,11111111.11
582,-21.69,-21.69,11111111.11
583,-64.13,-8.43,-78.06
584,279.36,248.05,482.2
585,26.97,1.82,35.48
586,-20.48,-55.35,26.23
587,89.66,52.7,89.66
588,-8.77,13.94,-7.19
589,15.1,43.46,14.28
590,-0.47,-19.65,-1.46
591,27.76,22.22,27.76
592,-17.65,55.52,-17.65
593,-24.0,-17.96,8.19
594,-4.75,-64.14,28.37
595,21.54,-72.45,-90.22
596,-20.99,-20.99,0.0
597,16.91,16.91,0.0
598,12.54,12.54,0.0
599,-57.49,-57.49,0.0
600,1162.4,1162.4,0.0
601,-60.52,-60.52,0.0
602,-18.15,-18.15,0.0
603,3.76,3.76,0.0
604,-34.91,-22.94,0.0
605,-56.38,12.1,-56.38
606,-11.69,-15.42,-12.16
607,-14.6,-12.24,-18.05
608,-26.68,-38.52,-13.22
609,-9.65,-52.86,17.03
610,-174.93,-340.09,-176.23
611,1254789.63,11111111.11,11111111.11
612,1254789.63,11111111.11,11111111.11
613,1254789.63,11111111.11,11111111.11
614,-54.77,8.31,-69.95
615,217.6,-45.22,288.71
616,-279.04,-262.64,-309.25
617,1254789.63,11111111.11,11111111.11
618,1254789.63,11111111.11,11111111.11
619,1254789.63,11111111.11,11111111.11
620,0.0,0.0,0.0
621,-127.67,-127.67,0.0
622,0.0,11111111.11,0.0
623,0.0,11111111.11,0.0
624,0.0,11111111.11,0.0
625,-135.94,-119.32,-135.94
626,1254789.63,11111111.11,11111111.11
627,-199.12,-182.51,-215.06
628,1254789.63,11111111.11,11111111.11
629,-136.91,11111111.11,11111111.11
630,61.38,11111111.11,11111111.11
631,-48.24,-18.65,-48.11
632,156.85,138.87,156.85
633,30.06,30.28,30.06
634,113.29,26.5,113.29
635,-70.98,64.58,-70.98
636,209.94,-22.71,209.94
637,-56.72,-28.61,-56.72
638,48.33,8.1,48.33
639,16.42,-69.01,-10.59
640,54.14,196.05,11.97
641,75.92,36.07,90.16
642,-8.63,-23.36,3.1
643,170.77,-32.25,137.82
644,-83.07,589.44,-76.35
645,290.77,-81.3,197.08
646,-119.2,-61.02,-95.7
647,647.52,-30.98,647.52
648,17.1,198.88,-54.04
649,55.0,42.5,58.51
650,-52.66,-54.9,-52.66
651,-28.73,-19.14,-20.01
652,42.54,67.65,43.93
653,117.3,69.5,117.3
654,-127.32,-141.07,-127.32
655,1254789.63,11111111.11,11111111.11
656,1254789.63,11111111.11,11111111.11
657,1254789.63,11111111.11,11111111.11
658,1254789.63,11111111.11,11111111.11
659,1254789.63,11111111.11,11111111.11
660,18.03,11111111.11,11111111.11
661,1164.9,1343.95,1164.9
662,-3.11,0.85,-3.45
663,30.62,25.52,29.52
664,19.81,-11.38,20.49
665,13.13,82.33,10.25
666,-33.69,-43.13,-31.91
667,-15.44,-12.94,-12.96
668,-35.34,-12.48,-39.61
669,-110.57,-75.3,-132.96
670,70.65,-68.61,11111111.11
671,-94.57,-81.3,-94.57
672,-359.29,-394.39,-524.29
673,1254789.63,11111111.11,11111111.11
674,1254789.63,11111111.11,11111111.11
675,1254789.63,11111111.11,11111111.11
676,0.38,11111111.11,11111111.11
677,-61.94,181.18,413.62
678,122.39,132.66,57.9
679,-29.24,-56.56,-10.34
680,30.34,21.28,25.59
681,15.26,-9.36,11.21
682,-27.89,50.52,-34.19
683,-8.08,-23.21,-4.76
684,-57.42,-5.18,-72.6
685,-83.98,43.78,-257.27
686,370.19,-98.01,11111111.11
687,-644.92,-1331.12,-644.92
688,1254789.63,11111111.11,11111111.11
689,1254789.63,11111111.11,11111111.11
690,1254789.63,11111111.11,11111111.11
691,1254789.63,11111111.11,11111111.11
692,1254789.63,11111111.11,11111111.11
693,1352.07,11111111.11,1352.07
694,-247.56,-356.72,-247.56
695,-39.34,11111111.11,11111111.11
696,-110.93,-99.76,-110.93
697,44542.09,44542.09,11111111.11
698,-26.46,-26.51,-25.83
699,80.51,69.23,82.16
700,69.84,68.64,69.68
701,-54.51,-58.62,-54.48
702,-7.02,-5.87,-7.04
703,-15.77,-25.63,-15.7
704,-33.24,-77.45,-40.0
705,-65.01,12.06,-64.39
706,232.0,14.35,221.77
707,-47.41,-9.26,-47.51
708,85.59,-20.45,85.67
709,66.71,17.54,66.74
710,-48.78,62.72,-48.74
711,14.97,-38.52,14.92
712,-21.73,-26.47,-21.7
713,-8.68,-61.48,-91.04
714,-135.34,-133.86,-135.34
715,1254789.63,11111111.11,11111111.11
716,1254789.63,11111111.11,11111111.11
717,0.0,11111111.11,0.0
718,390.47,390.47,0.0
719,-100.12,-98.8,-100.12
720,1752.06,1212.21,11111111.11
721,-767.57,-1042.81,-976.76
722,1254789.63,11111111.11,11111111.11
723,1254789.63,11111111.11,11111111.11
724,1254789.63,11111111.11,11111111.11
725,-76.89,-68.7,-78.64
726,197.2,201.47,200.47
727,46.24,2.82,47.01
728,-190.0,-172.69,-189.95
729,1254789.63,11111111.11,11111111.11
730,-24.46,-15.82,-24.56
731,25.38,26.41,25.38
732,-35.77,-70.14,-75.42
733,6.91,-34.29,6.91
734,-89.59,-156.24,-89.59
735,94.97,11111111.11,94.97
736,83.53,103.71,83.53
737,-608.77,-354.96,-608.77
738,1254789.63,11111111.11,11111111.11
739,1254789.63,11111111.11,11111111.11
740,1254789.63,11111111.11,11111111.11
741,0.0,11111111.11,0.0
742,-16.28,-16.28,0.0
743,-218.08,-218.08,0.0
744,0.0,11111111.11,0.0
745,-34.82,-34.82,0.0
746,-254.25,-254.25,0.0
747,0.0,11111111.11,0.0
748,0.0,11111111.11,0.0
749,-102.25,-72.17,-102.25
750,-1144.06,-1144.06,11111111.11
751,1254789.63,11111111.11,11111111.11
752,1254789.63,11111111.11,11111111.11
753,1254789.63,11111111.11,11111111.11
754,1254789.63,11111111.11,11111111.11
755,1254789.63,11111111.11,11111111.11
756,1254789.63,11111111.11,11111111.11
757,1254789.63,11111111.11,11111111.11
758,1254789.63,11111111.11,11111111.11
759,338.22,366.4,342.87
760,32.27,6.79,16.26
761,68.72,65.7,68.72
762,-28.52,-26.53,-28.64
763,-58.69,-55.01,-60.03
764,-113.23,-95.02,-113.23
765,302.04,302.04,11111111.11
766,-261.76,-391.38,-261.76
767,1254789.63,11111111.11,11111111.11
768,-172.28,-202.42,-172.28
769,1254789.63,11111111.11,11111111.11
770,1254789.63,11111111.11,11111111.11
771,81.46,162.53,70.85
772,-233.01,-184.2,-230.71
773,-35.02,11111111.11,11111111.11
774,21.83,28.25,21.83
775,4.74,5.68,4.74
776,-10.47,-12.57,-11.24
777,21.72,-15.74,22.48
778,47.26,77.13,47.6
779,51.23,58.11,51.25
780,21.43,37.33,21.33
781,43.74,27.94,43.84
782,-127.17,-73.78,-127.17
783,-179.88,-179.88,11111111.11
784,1254789.63,11111111.11,11111111.11
785,-5.09,141.07,69.24
786,-854.48,-49.34,-854.48
787,-330.14,609.04,11111111.11
788,43.37,43.37,11111111.11
789,-75.92,-11.49,-127.31
790,739.01,165.66,11111111.11
791,-51.26,-63.44,-51.26
792,-130.92,-92.3,-130.92
793,-1581.37,-1581.37,11111111.11
794,1254789.63,11111111.11,11111111.11
795,-184.15,-89.97,-184.15
796,-736.88,-736.88,11111111.11
797,1254789.63,11111111.11,11111111.11
798,1254789.63,11111111.11,11111111.11
799,-2895.86,-2895.86,11111111.11
800,1254789.63,11111111.11,11111111.11
801,-6.88,478.54,11111111.11
802,5.69,11.08,-20.92
803,-55.73,-63.89,-43.63
804,56.82,-30.92,57.08
805,129.74,159.94,138.52
806,-5.4,27.65,-5.25
807,17.51,-8.82,26.65
808,-3.68,51.92,-7.3
809,67.91,11.51,75.63
810,-15.63,-95.36,-71.17
811,-24.56,44.21,-40.44
812,47.04,104.42,-4.55
813,39.78,71.4,51.16
814,239.28,-25.01,162.44
815,-75.55,-174.77,-32.39
816,68.78,11111111.11,35.49
817,-7.67,32.14,-1.24
818,106.43,10.16,75.54
819,-23.43,-68.48,-97.28
820,49.92,49.92,0.0
821,2.84,2.84,0.0
822,-45.98,2.85,-45.98
823,43.9,50.4,37.38
824,-17.02,-14.84,-17.96
825,-10.24,35.78,-20.18
826,25.77,19.28,11.74
827,-46.62,-5.02,-29.59
828,-91.32,-88.13,-67.89
829,-1465.9,-1875.14,-1465.9
830,1254789.63,11111111.11,11111111.11
831,1254789.63,11111111.11,11111111.11
832,1254789.63,11111111.11,11111111.11
833,-3.72,11111111.11,11111111.11
834,-56.47,-47.94,-58.82
835,53.94,32.23,55.16
836,14.51,20.97,18.63
837,10.82,-8.45,20.5
838,-5.0,-4.51,-9.27
839,-1.92,-8.53,-0.41
840,-54.84,-52.2,-53.81
841,-10.47,-4.32,-10.76
842,35.82,53.66,-35.23
843,-38.4,-38.4,0.0
844,-55.48,-55.48,0.0
845,-48.29,-27.54,-48.29
846,-40.47,-59.71,-40.47
847,97.09,224.11,85.82
848,-249.71,-177.57,-210.46
849,1254789.63,11111111.11,11111111.11
850,1254789.63,11111111.11,11111111.11
851,-12.81,11111111.11,11111111.11
852,4.9,13.31,4.9
853,-82.71,-78.71,-82.71
854,196.55,196.55,32.3
855,1.29,1.29,0.0
856,-23.64,-23.64,0.0
857,52.39,52.39,0.0
858,2282.42,636.74,2282.42
859,-75.61,-74.23,-75.61
860,347.86,-97.45,-90.26
861,-121.7,42.45,-121.7
862,-270.75,-270.75,11111111.11
863,1254789.63,11111111.11,11111111.11
864,-32.17,-113.94,-29.25
865,-637.35,11111111.11,-607.8
866,1254789.63,11111111.11,11111111.11
867,-87.21,-183.63,-85.14
868,152.79,11111111.11,105.0
869,7.53,11111111.11,270.16
870,-112.54,-112.54,0.0
871,0.0,11111111.11,0.0
872,-25.5,-25.5,0.0
873,-1219.33,-1219.33,0.0
874,0.0,11111111.11,0.0
875,42.25,42.25,0.0
876,-99.24,-99.24,0.0
877,567.55,567.55,0.0
878,-29.4,1281.01,0.0
879,-9.06,-9.06,0.0
880,-48.11,-48.11,0.0
881,307.76,307.76,0.0
882,55.01,55.01,0.0
883,12.68,12.68,0.0
884,-33.72,-33.72,0.0
885,-62.26,-62.26,0.0
886,47.75,47.75,0.0
887,-11.46,-39.64,0.0
888,289.69,289.69,0.0
889,-43.53,-43.53,0.0
890,-9.27,-9.27,0.0
891,-283.31,-283.31,0.0
892,0.0,11111111.11,0.0
893,-70.71,-102.67,-70.71
894,295.56,11111111.11,295.56
895,-71.45,-71.45,-13.69
896,-170.01,-481.52,-170.01
897,1254789.63,11111111.11,11111111.11
898,1254789.63,11111111.11,11111111.11
899,120.91,189.64,114.9
900,-144.03,-110.43,-144.03
901,1254789.63,11111111.11,11111111.11
902,1254789.63,11111111.11,11111111.11
903,-138.08,11111111.11,-145.12
904,1254789.63,11111111.11,11111111.11
905,-82.44,-100.38,-82.44
906,0.0,11111111.11,0.0
907,-2.87,-2.87,0.0
908,371.23,371.23,0.0
909,122.81,122.81,0.0
910,-1.22,-1.22,0.0
911,-65.35,-65.35,0.0
