회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원)
와이엠티(주),251370,2019/12,58518534,90433111
와토스코리아(주),079000,2011/12,50518144,
와토스코리아(주),079000,2012/12,53201416,
와토스코리아(주),079000,2013/12,55763436,
와토스코리아(주),079000,2014/12,62654174,
와토스코리아(주),079000,2015/12,67166052,
와토스코리아(주),079000,2016/12,69741620,
와토스코리아(주),079000,2017/12,72218097,
와토스코리아(주),079000,2018/12,73599606,
와토스코리아(주),079000,2019/12,73937917,
우리바이오(주),082850,2011/12,183445104,224312007
우리바이오(주),082850,2012/12,157461877,218679104
우리바이오(주),082850,2013/12,139441952,282031877
우리바이오(주),082850,2014/12,109841021,248463702
우리바이오(주),082850,2015/12,88040154,235732371
우리바이오(주),082850,2016/12,96861536,231257818
우리바이오(주),082850,2017/12,98744622,161915851
우리바이오(주),082850,2018/12,90292914,120343972
우리바이오(주),082850,2019/12,94354692,127211676
우리산업(주),215360,2015/12,54680971,54707778
우리산업(주),215360,2016/12,66670044,66575480
우리산업(주),215360,2017/12,98713833,98682986
우리산업(주),215360,2018/12,108211251,111352536
우리산업(주),215360,2019/12,112771744,116635353
우리산업홀딩스(주),072470,2011/12,43487184,49475719
우리산업홀딩스(주),072470,2012/12,48676164,57648198
우리산업홀딩스(주),072470,2013/12,61841531,74436242
우리산업홀딩스(주),072470,2014/12,72601813,87590679
우리산업홀딩스(주),072470,2015/12,102489663,154764832
우리산업홀딩스(주),072470,2016/12,102217896,168414377
우리산업홀딩스(주),072470,2017/12,99774518,195813172
우리산업홀딩스(주),072470,2018/12,98835687,221831969
우리산업홀딩스(주),072470,2019/12,97899585,222184516
우리손에프앤지농업회사법인(주),073560,2016/12,112087117,138125112
우리손에프앤지농업회사법인(주),073560,2017/12,121076383,164098541
우리손에프앤지농업회사법인(주),073560,2018/12,117791812,184079706
우리손에프앤지농업회사법인(주),073560,2019/12,118568004,187543508
우리엔터프라이즈(주),037400,2011/12,80196170,83743602
우리엔터프라이즈(주),037400,2012/12,102929622,105539253
우리엔터프라이즈(주),037400,2013/12,102189875,317204203
우리엔터프라이즈(주),037400,2014/12,100733614,282790195
우리엔터프라이즈(주),037400,2015/12,98097280,264044944
우리엔터프라이즈(주),037400,2016/12,101602360,264970424
우리엔터프라이즈(주),037400,2017/12,97240177,195453988
우리엔터프라이즈(주),037400,2018/12,86609570,158988804
우리엔터프라이즈(주),037400,2019/12,84984572,165113712
우리이앤엘(주),153490,2013/12,104155225,92359899
우리이앤엘(주),153490,2014/12,103809226,85744301
우리이앤엘(주),153490,2015/12,104581536,82793247
우리이앤엘(주),153490,2016/12,108894222,83933576
우리이앤엘(주),153490,2017/12,71630895,54046584
우리이앤엘(주),153490,2018/12,71768297,56097045
우리이앤엘(주),153490,2019/12,72089631,61049436
우림피티에스(주),101170,2011/12,72485217,72847396
우림피티에스(주),101170,2012/12,79031666,79304101
우림피티에스(주),101170,2013/12,80396651,80365360
우림피티에스(주),101170,2014/12,83183182,
우림피티에스(주),101170,2015/12,86727781,
우림피티에스(주),101170,2016/12,87277120,
우림피티에스(주),101170,2017/12,84868146,
우림피티에스(주),101170,2018/12,88392299,
우림피티에스(주),101170,2019/12,86780804,
우수AMS(주),066590,2011/12,28319394,26501411
우수AMS(주),066590,2012/12,29079359,24528574
우수AMS(주),066590,2013/12,32671989,25785979
우수AMS(주),066590,2014/12,34707983,31211754
우수AMS(주),066590,2015/12,35091846,32992623
우수AMS(주),066590,2016/12,52953434,53967494
우수AMS(주),066590,2017/12,56254887,59191072
우수AMS(주),066590,2018/12,58147084,59563340
우수AMS(주),066590,2019/12,59628599,60311882
우원개발(주),046940,2011/12,46354952,47978098
우원개발(주),046940,2012/12,48622239,48141476
우원개발(주),046940,2013/12,43780754,42168491
우원개발(주),046940,2014/12,45296065,44259335
우원개발(주),046940,2015/12,53702014,52889104
우원개발(주),046940,2016/12,60284567,59246041
우원개발(주),046940,2017/12,62983629,58935705
우원개발(주),046940,2018/12,71272820,61891502
우원개발(주),046940,2019/12,79546194,83175864
우진비앤지(주),018620,2011/12,17740191,
우진비앤지(주),018620,2012/12,18556022,
우진비앤지(주),018620,2013/12,18990913,
우진비앤지(주),018620,2014/12,20671813,
우진비앤지(주),018620,2015/12,21903985,
우진비앤지(주),018620,2016/12,22137999,
우진비앤지(주),018620,2017/12,23039304,
우진비앤지(주),018620,2018/12,27513062,26512628
우진비앤지(주),018620,2019/12,28347533,38702596
원텍(주),336570,2019/12,,
원풍물산(주),008290,2011/12,20269481,
원풍물산(주),008290,2012/12,21093216,
원풍물산(주),008290,2013/12,22675752,22130804
원풍물산(주),008290,2014/12,24364733,23647306
원풍물산(주),008290,2015/12,28219787,
원풍물산(주),008290,2016/12,29106281,
원풍물산(주),008290,2017/12,30207384,
원풍물산(주),008290,2018/12,24417416,
원풍물산(주),008290,2019/12,45552550,
웰바이오텍(주),010600,2011/12,38509673,39675922
웰바이오텍(주),010600,2012/12,36544670,36040281
웰바이오텍(주),010600,2013/12,40870970,40688803
웰바이오텍(주),010600,2014/12,39540145,35121012
웰바이오텍(주),010600,2015/12,42823721,36572649
웰바이오텍(주),010600,2016/12,44457941,33857970
웰바이오텍(주),010600,2017/12,22618980,26849847
웰바이오텍(주),010600,2018/12,73185551,76402144
웰바이오텍(주),010600,2019/12,73515601,75636486
웹케시(주),053580,2019/12,54224416,
위즈코프(주),038620,2011/12,33041012,30610289
위즈코프(주),038620,2012/12,33610954,31041912
위즈코프(주),038620,2013/12,35182578,31702750
위즈코프(주),038620,2014/12,35903519,31676297
위즈코프(주),038620,2015/12,38648116,34390577
위즈코프(주),038620,2016/12,41668199,38406536
위즈코프(주),038620,2017/12,44996699,41160380
위즈코프(주),038620,2018/12,42546308,40522774
위즈코프(주),038620,2019/12,40008755,39962966
윈텍(주),320000,2019/12,,
윙입푸드홀딩스,900340,2018/12,,83993754
윙입푸드홀딩스,900340,2019/12,,100148158
유네코(주),064510,2018/12,16196938,18126383
유네코(주),064510,2019/12,10970733,13079236
유니셈(주),036200,2011/12,47004618,47406344
유니셈(주),036200,2012/12,48373790,48983823
유니셈(주),036200,2013/12,50870521,52101040
유니셈(주),036200,2014/12,58013623,58372108
유니셈(주),036200,2015/12,65311139,64145744
유니셈(주),036200,2016/12,72848417,68038693
유니셈(주),036200,2017/12,90814745,86799443
유니셈(주),036200,2018/12,103626485,104231997
유니셈(주),036200,2019/12,123892418,123779186
유니슨(주),018000,2011/12,63594783,95341879
유니슨(주),018000,2012/12,135017730,133471723
유니슨(주),018000,2013/12,61406632,61632890
유니슨(주),018000,2014/12,50483082,46995389
유니슨(주),018000,2015/12,52611015,41400957
유니슨(주),018000,2016/12,34232597,28969163
유니슨(주),018000,2017/12,67736768,44797342
유니슨(주),018000,2018/12,102025791,72018870
유니슨(주),018000,2019/12,84530558,71195149
유니온머티리얼(주),047400,2011/12,86166152,86547648
유니온머티리얼(주),047400,2012/12,86765385,87492597
유니온머티리얼(주),047400,2013/12,90386331,91106989
유니온머티리얼(주),047400,2014/12,91993652,92710427
유니온머티리얼(주),047400,2015/12,94005783,94906036
유니온머티리얼(주),047400,2016/12,98457838,99280972
유니온머티리얼(주),047400,2017/12,90595762,91144330
유니온머티리얼(주),047400,2018/12,79325565,78527723
유니온머티리얼(주),047400,2019/12,87965129,86126272
유니퀘스트(주),077500,2011/12,95714039,102455855
유니퀘스트(주),077500,2012/12,100251997,118403929
유니퀘스트(주),077500,2013/12,114630769,146442236
유니퀘스트(주),077500,2014/12,141518448,172504737
유니퀘스트(주),077500,2015/12,146772146,169366919
유니퀘스트(주),077500,2016/12,152840405,182597525
유니퀘스트(주),077500,2017/12,146562266,180664414
유니퀘스트(주),077500,2018/12,151095243,191595305
유니퀘스트(주),077500,2019/12,154350925,214435786
유비벨록스(주),089850,2011/12,53784443,53805157
유비벨록스(주),089850,2012/12,69406264,69002452
유비벨록스(주),089850,2013/12,67842539,68639238
유비벨록스(주),089850,2014/12,66380647,66065116
유비벨록스(주),089850,2015/12,71000682,66193201
유비벨록스(주),089850,2016/12,81354792,73581897
유비벨록스(주),089850,2017/12,64043215,67585009
유비벨록스(주),089850,2018/12,43236676,170232356
유비벨록스(주),089850,2019/12,42779758,182680508
유성기업(주),002920,2011/12,165542614,200150269
유성기업(주),002920,2012/12,172042782,219378893
유성기업(주),002920,2013/12,191520273,249610789
유성기업(주),002920,2014/12,197420100,267288720
유성기업(주),002920,2015/12,201634729,282571819
유성기업(주),002920,2016/12,206279574,289111077
유성기업(주),002920,2017/12,210487337,291764525
유성기업(주),002920,2018/12,206871393,290426114
유성기업(주),002920,2019/12,215504961,305855644
유아이엘(주),049520,2011/12,100156961,102500272
유아이엘(주),049520,2012/12,106829266,105960720
유아이엘(주),049520,2013/12,117305482,121854004
유아이엘(주),049520,2014/12,123571939,137598311
유아이엘(주),049520,2015/12,114749518,145586072
유아이엘(주),049520,2016/12,136490123,173703228
유아이엘(주),049520,2017/12,127323253,174152560
유아이엘(주),049520,2018/12,109852921,167956961
유아이엘(주),049520,2019/12,100724285,169630749
유엔젤(주),072130,2011/12,81183778,80732527
유엔젤(주),072130,2012/12,67938953,69464062
유엔젤(주),072130,2013/12,64474491,64340650
유엔젤(주),072130,2014/12,54637308,53015770
유엔젤(주),072130,2015/12,54289010,52707412
유엔젤(주),072130,2016/12,45704952,46255603
유엔젤(주),072130,2017/12,39156030,39810265
유엔젤(주),072130,2018/12,39555870,40953981
유엔젤(주),072130,2019/12,35635861,35446819
유진기업(주),023410,2011/12,460830859,510577140
유진기업(주),023410,2012/12,532031390,528570308
유진기업(주),023410,2013/12,516956920,585190788
유진기업(주),023410,2014/12,587068623,574688666
유진기업(주),023410,2015/12,592557563,592786028
유진기업(주),023410,2016/12,648780434,647996492
유진기업(주),023410,2017/12,727901346,726066595
유진기업(주),023410,2018/12,766618173,780193746
유진기업(주),023410,2019/12,779040117,791395226
율촌화학(주),008730,2011/12,294337985,
율촌화학(주),008730,2012/12,304170115,
율촌화학(주),008730,2013/12,318899617,
율촌화학(주),008730,2014/12,314103603,
율촌화학(주),008730,2015/12,314803977,
율촌화학(주),008730,2016/12,321188999,
율촌화학(주),008730,2017/12,335727088,
율촌화학(주),008730,2018/12,334340294,336213095
율촌화학(주),008730,2019/12,340792792,341983595
이건산업(주),008250,2011/12,81217860,123540195
이건산업(주),008250,2012/12,82415366,123873891
이건산업(주),008250,2013/12,88041225,163078305
이건산업(주),008250,2014/12,87821220,159215149
이건산업(주),008250,2015/12,80897621,160433800
이건산업(주),008250,2016/12,80230310,162108786
이건산업(주),008250,2017/12,80718452,153345211
이건산업(주),008250,2018/12,93320803,180472991
이건산업(주),008250,2019/12,97385818,178462899
이구산업(주),025820,2011/12,123747280,
이구산업(주),025820,2012/12,116259383,
이구산업(주),025820,2013/12,106781183,
이구산업(주),025820,2014/12,108920324,
이구산업(주),025820,2015/12,96948464,
이구산업(주),025820,2016/12,100985632,
이구산업(주),025820,2017/12,110414135,
이구산업(주),025820,2018/12,104707340,
이구산업(주),025820,2019/12,101223011,
이노시스(주),056090,2015/12,62845628,
이노시스(주),056090,2016/12,62939683,59066951
이노시스(주),056090,2017/12,59535570,54292253
이노시스(주),056090,2018/12,43977132,39199688
이노시스(주),056090,2019/12,38411505,37987600
이니텍(주),053350,2011/12,72567274,101726132
이니텍(주),053350,2012/12,77482044,112872629
이니텍(주),053350,2013/12,85369700,125899615
이니텍(주),053350,2014/12,79392018,133689106
이니텍(주),053350,2015/12,83197355,152626823
이니텍(주),053350,2016/12,88037493,167776555
이니텍(주),053350,2017/12,91097729,183406027
이니텍(주),053350,2018/12,92202046,176212989
이니텍(주),053350,2019/12,91082137,200906288
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,118738678
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,128104363
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,151266974
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,145721845
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,192688895
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,193415361
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,189840782
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,191830686
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,198360430
이엠코리아(주),095190,2011/12,51114149,50490722
이엠코리아(주),095190,2012/12,58593286,58136371
이엠코리아(주),095190,2013/12,59110392,59824952
이엠코리아(주),095190,2014/12,60871365,63117978
이엠코리아(주),095190,2015/12,58213896,62230658
이엠코리아(주),095190,2016/12,55586246,59311472
이엠코리아(주),095190,2017/12,78165170,78127345
이엠코리아(주),095190,2018/12,92039394,87061354
이엠코리아(주),095190,2019/12,90285793,75412083
이연제약(주),102460,2011/12,105470068,
이연제약(주),102460,2012/12,126355265,
이연제약(주),102460,2013/12,140393988,
이연제약(주),102460,2014/12,155505805,
이연제약(주),102460,2015/12,217828173,
이연제약(주),102460,2016/12,193418040,
이연제약(주),102460,2017/12,219782423,219664337
이연제약(주),102460,2018/12,227878434,225391929
이연제약(주),102460,2019/12,224074481,222291598
이원다이애그노믹스(주),245620,2018/12,51048176,51503446
이원다이애그노믹스(주),245620,2019/12,46735809,47811539
이원컴포텍(주),088290,2011/12,13014517,13083285
이원컴포텍(주),088290,2012/12,12868535,
이원컴포텍(주),088290,2013/12,13115370,12759743
이원컴포텍(주),088290,2014/12,11847349,11510834
이원컴포텍(주),088290,2015/12,12346098,12027959
이원컴포텍(주),088290,2016/12,9724691,9724691
이원컴포텍(주),088290,2017/12,9424233,9424233
이원컴포텍(주),088290,2018/12,7398636,8531091
이원컴포텍(주),088290,2019/12,17648743,19686574
이지케어텍(주),099750,2019/03,46101046,46138508
이트론(주),096040,2011/12,18976632,15672724
이트론(주),096040,2012/12,17496402,11473033
이트론(주),096040,2013/12,23458431,18289159
이트론(주),096040,2014/12,30840785,
이트론(주),096040,2015/12,33728103,
이트론(주),096040,2016/12,50472767,
이트론(주),096040,2017/12,48726002,
이트론(주),096040,2018/12,44621645,
이트론(주),096040,2019/12,65386564,65383990
이화공영(주),001840,2011/12,32173631,
이화공영(주),001840,2012/12,33212469,
이화공영(주),001840,2013/12,33216230,
이화공영(주),001840,2014/12,40721229,
이화공영(주),001840,2015/12,41441866,
이화공영(주),001840,2016/12,42161760,
이화공영(주),001840,2017/12,42505927,
이화공영(주),001840,2018/12,42863017,
이화공영(주),001840,2019/12,42715453,
이화산업(주),000760,2011/03,44680932,210940781
이화산업(주),000760,2012/03,42548505,208567629
이화산업(주),000760,2013/03,46547631,183985511
이화산업(주),000760,2014/03,42379517,181154951
이화산업(주),000760,2015/03,66258861,187675492
이화산업(주),000760,2016/03,66162315,187802670
이화산업(주),000760,2017/12,66350059,184790555
이화산업(주),000760,2018/12,66005292,182804636
이화산업(주),000760,2019/12,62120861,177892451
이화전기공업(주),024810,2011/12,71727961,79178910
이화전기공업(주),024810,2012/12,66122294,86134873
이화전기공업(주),024810,2013/12,59342658,66311663
이화전기공업(주),024810,2014/12,40415543,53158464
이화전기공업(주),024810,2015/12,49759245,
이화전기공업(주),024810,2016/12,66261711,
이화전기공업(주),024810,2017/12,104186424,
이화전기공업(주),024810,2018/12,189437786,
이화전기공업(주),024810,2019/12,209584808,
인베니아(주),079950,2011/12,54164933,
인베니아(주),079950,2012/12,32485111,32464156
인베니아(주),079950,2013/12,36813848,36830378
인베니아(주),079950,2014/12,33141986,33076118
인베니아(주),079950,2015/12,34511184,34175804
인베니아(주),079950,2016/12,42417947,42120948
인베니아(주),079950,2017/12,43466422,43181674
인베니아(주),079950,2018/12,45454354,45464201
인베니아(주),079950,2019/12,45383777,45129858
인선이엔티(주),060150,2011/12,155287693,157296176
인선이엔티(주),060150,2012/12,148482394,148951219
인선이엔티(주),060150,2013/12,143156518,133359688
인선이엔티(주),060150,2014/12,151711481,146353785
인선이엔티(주),060150,2015/12,153816744,144979522
인선이엔티(주),060150,2016/12,155484294,145681006
인선이엔티(주),060150,2017/12,163390415,169748567
인선이엔티(주),060150,2018/12,183363582,186940061
인선이엔티(주),060150,2019/12,209324812,206345333
인지컨트롤스(주),023800,2011/12,119260193,279548869
인지컨트롤스(주),023800,2012/12,127558486,193021909
인지컨트롤스(주),023800,2013/12,138959163,195502164
인지컨트롤스(주),023800,2014/12,140281241,193000799
인지컨트롤스(주),023800,2015/12,150925977,202648003
인지컨트롤스(주),023800,2016/12,150644908,207802872
인지컨트롤스(주),023800,2017/12,148092959,201293141
인지컨트롤스(주),023800,2018/12,144955323,197829855
인지컨트롤스(주),023800,2019/12,145788165,187490340
인천도시가스(주),034590,2011/12,128357503,
인천도시가스(주),034590,2012/12,132464885,
인천도시가스(주),034590,2013/12,138683256,
인천도시가스(주),034590,2014/12,156473020,
인천도시가스(주),034590,2015/12,159535221,
인천도시가스(주),034590,2016/12,162821421,
인천도시가스(주),034590,2017/12,171030365,
인천도시가스(주),034590,2018/12,180252636,180056121
인천도시가스(주),034590,2019/12,185708555,184965972
인크로스(주),216050,2016/12,46801792,46749075
인크로스(주),216050,2017/12,61826249,61899927
인크로스(주),216050,2018/12,70080553,62939342
인크로스(주),216050,2019/12,69396603,65744492
인탑스(주),049070,2011/12,273742247,290583931
인탑스(주),049070,2012/12,308187640,333044717
인탑스(주),049070,2013/12,326381247,383407324
인탑스(주),049070,2014/12,312767775,377623696
인탑스(주),049070,2015/12,325507702,408007842
인탑스(주),049070,2016/12,361064975,423267578
인탑스(주),049070,2017/12,359337548,428347466
인탑스(주),049070,2018/12,357307636,463688644
인탑스(주),049070,2019/12,367573845,520921000
인터지스(주),129260,2011/12,194832637,201666350
인터지스(주),129260,2012/12,205593626,197485774
인터지스(주),129260,2013/12,171794248,185797764
인터지스(주),129260,2014/12,181639635,199406542
인터지스(주),129260,2015/12,193274343,214665994
인터지스(주),129260,2016/12,200641746,220847600
인터지스(주),129260,2017/12,224189394,242852687
인터지스(주),129260,2018/12,204645274,223364597
인터지스(주),129260,2019/12,164585713,180174919
인포뱅크(주),039290,2011/12,44463596,
인포뱅크(주),039290,2012/12,54989177,
인포뱅크(주),039290,2013/12,51225504,53187407
인포뱅크(주),039290,2014/12,45746875,48130728
인포뱅크(주),039290,2015/12,47704520,50270241
인포뱅크(주),039290,2016/12,49302008,52319613
인포뱅크(주),039290,2017/12,51308776,54882710
인포뱅크(주),039290,2018/12,51595588,55717526
인포뱅크(주),039290,2019/12,50869744,55587598
인화정공(주),101930,2011/12,116262973,116518511
인화정공(주),101930,2012/12,118138879,120382980
인화정공(주),101930,2013/12,120715477,131188633
인화정공(주),101930,2014/12,121230280,128967264
인화정공(주),101930,2015/12,120877652,136737547
인화정공(주),101930,2016/12,118460442,140383645
인화정공(주),101930,2017/12,120398371,144699175
인화정공(주),101930,2018/12,121582774,142076615
인화정공(주),101930,2019/12,121722052,132781551
일동제약(주),249420,2016/12,268439806,268413711
일동제약(주),249420,2017/12,284678798,285072622
일동제약(주),249420,2018/12,275860913,276824828
일동제약(주),249420,2019/12,251854891,252891513
일동홀딩스(주),000230,2011/12,304216541,310171675
일동홀딩스(주),000230,2012/12,318868676,324415804
일동홀딩스(주),000230,2013/12,321860060,326604512
일동홀딩스(주),000230,2014/12,328398817,332949695
일동홀딩스(주),000230,2015/12,345033565,349980859
일동홀딩스(주),000230,2016/12,103917542,106837854
일동홀딩스(주),000230,2017/12,171887052,174635046
일동홀딩스(주),000230,2018/12,173241586,164946011
일동홀딩스(주),000230,2019/12,156363491,321094476
일성건설(주),013360,2011/12,148626913,148812558
일성건설(주),013360,2012/12,131751409,131768315
일성건설(주),013360,2013/12,128165701,127579184
일성건설(주),013360,2014/12,92214824,88841135
일성건설(주),013360,2015/12,93700177,90141498
일성건설(주),013360,2016/12,101108154,97418015
일성건설(주),013360,2017/12,83683432,84203213
일성건설(주),013360,2018/12,90116741,90090214
일성건설(주),013360,2019/12,91453599,91095204
일성신약(주),003120,2011/12,331704598,
일성신약(주),003120,2012/12,318058997,
일성신약(주),003120,2013/12,322744183,
일성신약(주),003120,2014/12,328682557,
일성신약(주),003120,2015/12,318342584,
일성신약(주),003120,2016/12,320100826,
일성신약(주),003120,2017/12,322826230,
일성신약(주),003120,2018/12,324335049,
일성신약(주),003120,2019/12,345489453,
일신방직(주),003200,2011/12,479865732,603358758
일신방직(주),003200,2012/12,464473729,611931726
일신방직(주),003200,2013/12,483059656,647573799
일신방직(주),003200,2014/12,484044538,666132133
일신방직(주),003200,2015/12,489731684,678884516
일신방직(주),003200,2016/12,498052368,694223809
일신방직(주),003200,2017/12,492459560,704866193
일신방직(주),003200,2018/12,500319488,723239069
일신방직(주),003200,2019/12,486711928,723200211
일양약품(주),007570,2011/03,125330249,
일양약품(주),007570,2012/03,177471498,
일양약품(주),007570,2013/03,181877369,
일양약품(주),007570,2014/03,183880576,
일양약품(주),007570,2015/03,169325659,183462854
일양약품(주),007570,2016/12,194777109,217354969
일양약품(주),007570,2017/12,185497993,210983630
일양약품(주),007570,2018/12,176860676,209880043
일양약품(주),007570,2019/12,180961710,222739314
일정실업(주),008500,2011/12,43468872,49183208
일정실업(주),008500,2012/12,45413753,50701042
일정실업(주),008500,2013/12,45174440,50823490
일정실업(주),008500,2014/12,46938267,51988401
일정실업(주),008500,2015/12,52860694,57615231
일정실업(주),008500,2016/12,55020218,58900400
일정실업(주),008500,2017/12,49770941,50917321
일정실업(주),008500,2018/12,43297471,42864520
일정실업(주),008500,2019/12,34087708,29533657
일진다이아몬드(주),081000,2011/12,62065780,62218231
일진다이아몬드(주),081000,2012/12,67287520,68219506
일진다이아몬드(주),081000,2013/12,71309966,69637690
일진다이아몬드(주),081000,2014/12,75054954,70238861
일진다이아몬드(주),081000,2015/12,86110485,80656787
일진다이아몬드(주),081000,2016/12,89745681,84812035
일진다이아몬드(주),081000,2017/12,98544696,98061785
일진다이아몬드(주),081000,2018/12,102375559,103254089
일진다이아몬드(주),081000,2019/12,172710986,184624009
일진디스플레이(주),020760,2011/12,89787934,
일진디스플레이(주),020760,2012/12,150861833,
일진디스플레이(주),020760,2013/12,150394117,
일진디스플레이(주),020760,2014/12,158307090,
일진디스플레이(주),020760,2015/12,130661660,
일진디스플레이(주),020760,2016/12,63832826,
일진디스플레이(주),020760,2017/12,82663725,
일진디스플레이(주),020760,2018/12,80970752,
일진디스플레이(주),020760,2019/12,51476183,50315239
일진머티리얼즈(주),020150,2011/12,329617123,327024424
일진머티리얼즈(주),020150,2012/12,278279698,271111304
일진머티리얼즈(주),020150,2013/12,284864183,285429688
일진머티리얼즈(주),020150,2014/12,313959288,292686425
일진머티리얼즈(주),020150,2015/12,247081345,232841056
일진머티리얼즈(주),020150,2016/12,263944748,294700826
일진머티리얼즈(주),020150,2017/12,512453633,530430116
일진머티리얼즈(주),020150,2018/12,514356160,528412825
일진머티리얼즈(주),020150,2019/12,554232429,815450948
일진전기(주),103590,2011/12,333775549,333715367
일진전기(주),103590,2012/12,317335048,316620150
일진전기(주),103590,2013/12,321544853,321086822
일진전기(주),103590,2014/12,320110918,313497311
일진전기(주),103590,2015/12,320954948,321268748
일진전기(주),103590,2016/12,318077297,319909706
일진전기(주),103590,2017/12,316077835,317969248
일진전기(주),103590,2018/12,297874319,300323897
일진전기(주),103590,2019/12,300606073,303724466
일진홀딩스(주),015860,2011/12,273497518,446447117
일진홀딩스(주),015860,2012/12,268790248,417423553
일진홀딩스(주),015860,2013/12,270163583,422012535
일진홀딩스(주),015860,2014/12,306523680,439652890
일진홀딩스(주),015860,2015/12,306201739,455752321
일진홀딩스(주),015860,2016/12,300901358,452248166
일진홀딩스(주),015860,2017/12,227658707,450166505
일진홀딩스(주),015860,2018/12,248042309,447530534
일진홀딩스(주),015860,2019/12,251041587,516482289
잉글우드랩(주),950140,2016/12,77251651,74810997
잉글우드랩(주),950140,2017/12,58961064,60330864
잉글우드랩(주),950140,2018/12,57377768,56705437
잉글우드랩(주),950140,2019/12,62286532,61125065
자이글(주),234920,2016/12,81311420,
자이글(주),234920,2017/12,85098712,85134557
자이글(주),234920,2018/12,82229295,82232099
자이글(주),234920,2019/12,51663681,
자이에스앤디(주),317400,2019/12,145135273,
자화전자(주),033240,2011/12,139580763,151860569
자화전자(주),033240,2012/12,176543380,201813617
자화전자(주),033240,2013/12,209564269,240016022
자화전자(주),033240,2014/12,236750008,259354432
자화전자(주),033240,2015/12,249463748,274901842
자화전자(주),033240,2016/12,256867633,284689274
자화전자(주),033240,2017/12,268401432,283630884
자화전자(주),033240,2018/12,263012850,276961702
자화전자(주),033240,2019/12,272070181,278601831
재영솔루텍(주),049630,2011/12,45496983,43704120
재영솔루텍(주),049630,2012/12,33576901,36416952
재영솔루텍(주),049630,2013/12,29822943,31579389
재영솔루텍(주),049630,2014/12,30120953,31902790
재영솔루텍(주),049630,2015/12,31971666,34835328
재영솔루텍(주),049630,2016/12,36401259,39791092
재영솔루텍(주),049630,2017/12,16801283,15646766
재영솔루텍(주),049630,2018/12,35792447,42327400
재영솔루텍(주),049630,2019/12,48943009,55708645
전방(주),000950,2011/12,228131379,236555049
전방(주),000950,2012/12,192645183,201637028
전방(주),000950,2013/12,194301484,200398512
전방(주),000950,2014/12,172134565,176669470
전방(주),000950,2015/12,181443206,185911341
전방(주),000950,2016/12,163280819,166192582
전방(주),000950,2017/12,149793013,148902505
전방(주),000950,2018/12,127093630,124979263
전방(주),000950,2019/12,132404262,131324844
전진바이오팜(주),110020,2018/12,3910771,
전진바이오팜(주),110020,2019/12,2898442,
제너셈(주),217190,2015/12,29079978,
제너셈(주),217190,2016/12,28109452,
제너셈(주),217190,2017/12,21594501,
제너셈(주),217190,2018/12,14683147,
제너셈(주),217190,2019/12,17364215,
제룡산업(주),147830,2012/12,25156171,
제룡산업(주),147830,2013/12,30728450,
제룡산업(주),147830,2014/12,33270744,
제룡산업(주),147830,2015/12,37444867,
제룡산업(주),147830,2016/12,45574441,
제룡산업(주),147830,2017/12,53090997,
제룡산업(주),147830,2018/12,55303597,
제룡산업(주),147830,2019/12,56848783,
제룡전기(주),033100,2011/12,33025554,
제룡전기(주),033100,2012/12,33279238,
제룡전기(주),033100,2013/12,36788343,
제룡전기(주),033100,2014/12,51336974,
제룡전기(주),033100,2015/12,54084555,
제룡전기(주),033100,2016/12,50510185,
제룡전기(주),033100,2017/12,49154068,
제룡전기(주),033100,2018/12,51276390,
제룡전기(주),033100,2019/12,56056456,
제이더블유생명과학(주),234080,2016/12,85894549,90301777
제이더블유생명과학(주),234080,2017/12,96568454,102100959
제이더블유생명과학(주),234080,2018/12,103112758,109257478
제이더블유생명과학(주),234080,2019/12,116649293,122615499
제이더블유신약(주),067290,2011/12,59570122,52806001
제이더블유신약(주),067290,2012/12,60795544,49108531
제이더블유신약(주),067290,2013/12,60497827,44942866
제이더블유신약(주),067290,2014/12,62513891,42457925
제이더블유신약(주),067290,2015/12,65255959,40079248
제이더블유신약(주),067290,2016/12,68805407,38430536
제이더블유신약(주),067290,2017/12,73783792,36633606
제이더블유신약(주),067290,2018/12,74832878,33278381
제이더블유신약(주),067290,2019/12,97377241,65935601
제이더블유중외제약(주),001060,2011/12,169037492,170250775
제이더블유중외제약(주),001060,2012/12,161933564,163662665
제이더블유중외제약(주),001060,2013/12,198761805,200739270
제이더블유중외제약(주),001060,2014/12,222045831,223827569
제이더블유중외제약(주),001060,2015/12,223129784,225406684
제이더블유중외제약(주),001060,2016/12,273979637,276313153
제이더블유중외제약(주),001060,2017/12,267974397,270776505
제이더블유중외제약(주),001060,2018/12,257549602,260111096
제이더블유중외제약(주),001060,2019/12,228323080,230091819
제이더블유홀딩스(주),096760,2011/12,153570414,246623203
