회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)네오위즈홀딩스,42420,Dec-12,19093083,742971136
(주)네오위즈홀딩스,42420,Dec-13,3582577,512084970
(주)네오위즈홀딩스,42420,Dec-14,1582089,262205577
(주)네오위즈홀딩스,42420,Dec-15,634975,199471968
(주)네오위즈홀딩스,42420,Dec-16,543311,201698095
(주)네오위즈홀딩스,42420,Dec-17,551698,184864190
(주)네오위즈홀딩스,42420,Dec-18,693917,228327081
(주)네오위즈홀딩스,42420,Dec-19,1860715,253948130
(주)네오크레마,311390,Dec-19,18448423,19776649
(주)네오티스,85910,Dec-11,29184036,
(주)네오티스,85910,Dec-12,34980811,
(주)네오티스,85910,Dec-13,36283655,36116964
(주)네오티스,85910,Dec-14,37658799,37658799
(주)네오티스,85910,Dec-15,35730680,35730680
(주)네오티스,85910,Dec-16,40161938,40161938
(주)네오티스,85910,Dec-17,43473210,43473210
(주)네오티스,85910,Dec-18,45195339,45195339
(주)네오티스,85910,Dec-19,42566577,42409365
(주)네오팜,92730,Dec-11,16944305,
(주)네오팜,92730,Dec-12,18774372,
(주)네오팜,92730,Dec-13,20137821,
(주)네오팜,92730,Dec-14,25602822,
(주)네오팜,92730,Dec-15,35964570,
(주)네오팜,92730,Dec-16,42257057,42368623
(주)네오팜,92730,Dec-17,53553213,53633507
(주)네오팜,92730,Dec-18,66336414,66274582
(주)네오팜,92730,Dec-19,83586492,83240333
(주)네오펙트,290660,Dec-18,4556630,5653093
(주)네오펙트,290660,Dec-19,5240117,12311251
(주)네온테크,306620,Dec-18,,
(주)네온테크,306620,Dec-19,,
(주)네이블커뮤니케이션즈,153460,Dec-12,28494249,
(주)네이블커뮤니케이션즈,153460,Dec-13,21933881,
(주)네이블커뮤니케이션즈,153460,Dec-14,23815420,23696900
(주)네이블커뮤니케이션즈,153460,Dec-15,22857730,
(주)네이블커뮤니케이션즈,153460,Dec-16,21590435,
(주)네이블커뮤니케이션즈,153460,Dec-17,13473262,
(주)네이블커뮤니케이션즈,153460,Dec-18,15833273,
(주)네이블커뮤니케이션즈,153460,Dec-19,12360704,
(주)네이처셀,7390,Dec-11,22793853,
(주)네이처셀,7390,Dec-12,27205250,
(주)네이처셀,7390,Dec-13,29208214,
(주)네이처셀,7390,Dec-14,25355151,
(주)네이처셀,7390,Dec-15,30553552,
(주)네이처셀,7390,Dec-16,26787767,
(주)네이처셀,7390,Dec-17,27215252,
(주)네이처셀,7390,Dec-18,26715298,
(주)네이처셀,7390,Dec-19,23072026,
(주)네패스,33640,Dec-11,215792824,276089822
(주)네패스,33640,Dec-12,257273977,290541326
(주)네패스,33640,Dec-13,229529877,364128942
(주)네패스,33640,Dec-14,191486707,328792875
(주)네패스,33640,Dec-15,219352855,279220555
(주)네패스,33640,Dec-16,223644590,254535006
(주)네패스,33640,Dec-17,261721389,285034101
(주)네패스,33640,Dec-18,267505341,273317888
(주)네패스,33640,Dec-19,343577304,356317076
(주)넥센,5720,Dec-11,239883610,281033576
(주)넥센,5720,Dec-12,218800500,285150563
(주)넥센,5720,Dec-13,223755894,379858452
(주)넥센,5720,Dec-14,214828028,354340603
(주)넥센,5720,Dec-15,193901062,306141351
(주)넥센,5720,Dec-16,192727587,321408358
(주)넥센,5720,Dec-17,212026557,314030027
(주)넥센,5720,Dec-18,341728815,1360025189
(주)넥센,5720,Dec-19,352221398,2291341654
(주)넥스턴바이오사이언스,89140,Dec-11,27402406,
(주)넥스턴바이오사이언스,89140,Dec-12,21342061,
(주)넥스턴바이오사이언스,89140,Dec-13,22017749,
(주)넥스턴바이오사이언스,89140,Dec-14,20512028,
(주)넥스턴바이오사이언스,89140,Dec-15,16181653,
(주)넥스턴바이오사이언스,89140,Dec-16,74373034,
(주)넥스턴바이오사이언스,89140,Dec-17,43707618,
(주)넥스턴바이오사이언스,89140,Dec-18,26649697,
(주)넥스턴바이오사이언스,89140,Dec-19,32446754,
(주)넥스트아이,137940,Dec-11,17766393,
(주)넥스트아이,137940,Dec-12,23002665,25700825
(주)넥스트아이,137940,Dec-13,23926935,27906402
(주)넥스트아이,137940,Dec-14,26827608,29162012
(주)넥스트아이,137940,Dec-15,23004561,26565766
(주)넥스트아이,137940,Dec-16,22779239,39439948
(주)넥스트아이,137940,Dec-17,26394171,59482937
(주)넥스트아이,137940,Dec-18,26390218,87218818
(주)넥스트아이,137940,Dec-19,24578616,87989318
(주)넥스트엔터테인먼트월드,160550,Dec-14,54388887,61981056
(주)넥스트엔터테인먼트월드,160550,Dec-15,76567592,82586150
(주)넥스트엔터테인먼트월드,160550,Dec-16,103941613,125723993
(주)넥스트엔터테인먼트월드,160550,Dec-17,57004350,94538544
(주)넥스트엔터테인먼트월드,160550,Dec-18,87625568,161222834
(주)넥스트엔터테인먼트월드,160550,Dec-19,65461700,149180097
(주)넥슨게임즈,225570,Dec-15,,
(주)넥슨게임즈,225570,Dec-16,,
(주)넥슨게임즈,225570,Dec-17,22407505,
(주)넥슨게임즈,225570,Dec-18,23584094,
(주)넥슨게임즈,225570,Dec-19,28498282,
(주)넵튠,217270,Dec-15,,
(주)넵튠,217270,Dec-16,7345180,18335549
(주)넵튠,217270,Dec-17,7112477,20528450
(주)넵튠,217270,Dec-18,6580514,18174243
(주)넵튠,217270,Dec-19,7858331,18037054
(주)노랑풍선,104620,Dec-19,75861593,76779803
(주)노루페인트,90350,Dec-11,360300788,387059408
(주)노루페인트,90350,Dec-12,388476033,418644745
(주)노루페인트,90350,Dec-13,397752527,433477073
(주)노루페인트,90350,Dec-14,415584075,458147572
(주)노루페인트,90350,Dec-15,419623762,461646501
(주)노루페인트,90350,Dec-16,432008469,478935529
(주)노루페인트,90350,Dec-17,479767969,551409798
(주)노루페인트,90350,Dec-18,537142428,614726256
(주)노루페인트,90350,Dec-19,564410946,647452120
(주)노루홀딩스,320,Dec-11,24611009,547974061
(주)노루홀딩스,320,Dec-12,25779927,585634923
(주)노루홀딩스,320,Dec-13,39806209,613234216
(주)노루홀딩스,320,Dec-14,35964059,669995655
(주)노루홀딩스,320,Dec-15,34672425,683481222
(주)노루홀딩스,320,Dec-16,81209820,690144458
(주)노루홀딩스,320,Dec-17,42261655,771302006
(주)노루홀딩스,320,Dec-18,32516984,835993399
(주)노루홀딩스,320,Dec-19,29788835,884292309
(주)노바렉스,194700,Dec-18,107299812,107311222
(주)노바렉스,194700,Dec-19,159077916,159100863
(주)노바텍,285490,Dec-18,25865920,25883507
(주)노바텍,285490,Dec-19,24833626,26133499
(주)노블엠앤비,106520,Dec-12,83617749,85612148
(주)노블엠앤비,106520,Dec-13,152712125,153755286
(주)노블엠앤비,106520,Dec-14,77158349,77158349
(주)노블엠앤비,106520,Dec-15,64856256,70713722
(주)노블엠앤비,106520,Dec-16,52251867,63662855
(주)노블엠앤비,106520,Dec-17,55483850,60316673
(주)노블엠앤비,106520,Dec-18,58748007,64349679
(주)노블엠앤비,106520,Dec-19,64600882,75340573
(주)노터스,278650,Dec-19,32452769,46039645
(주)녹십자,6280,Dec-11,698866474,767911771
(주)녹십자,6280,Dec-12,715596640,811774313
(주)녹십자,6280,Dec-13,793754169,888168207
(주)녹십자,6280,Dec-14,854258393,975327106
(주)녹십자,6280,Dec-15,912910940,1047812247
(주)녹십자,6280,Dec-16,1033113771,1197903918
(주)녹십자,6280,Dec-17,1098478748,1287916286
(주)녹십자,6280,Dec-18,1141422783,1334877810
(주)녹십자,6280,Dec-19,1146093542,1369709727
(주)녹십자엠에스,142280,Dec-14,81334576,
(주)녹십자엠에스,142280,Dec-15,89301322,89298322
(주)녹십자엠에스,142280,Dec-16,86162555,86162555
(주)녹십자엠에스,142280,Dec-17,98107431,98389224
(주)녹십자엠에스,142280,Dec-18,86321685,86321905
(주)녹십자엠에스,142280,Dec-19,94084564,94085373
(주)녹십자웰빙,234690,Dec-19,66937567,
(주)녹십자홀딩스,5250,Dec-11,34013200,817952804
(주)녹십자홀딩스,5250,Dec-12,30842528,856575203
(주)녹십자홀딩스,5250,Dec-13,34467648,938298393
(주)녹십자홀딩스,5250,Dec-14,36775636,1044768160
(주)녹십자홀딩스,5250,Dec-15,47791895,1132876997
(주)녹십자홀딩스,5250,Dec-16,98335182,1354466206
(주)녹십자홀딩스,5250,Dec-17,115366471,1465489007
(주)녹십자홀딩스,5250,Dec-18,140083966,1548714795
(주)녹십자홀딩스,5250,Dec-19,63553295,1524799074
(주)녹원씨엔아이,65560,Dec-11,27504233,31094117
(주)녹원씨엔아이,65560,Dec-12,18312284,27705495
(주)녹원씨엔아이,65560,Dec-13,12938738,15090112
(주)녹원씨엔아이,65560,Dec-14,3251585,5068245
(주)녹원씨엔아이,65560,Dec-15,7489388,7329185
(주)녹원씨엔아이,65560,Dec-16,3875841,3875841
(주)녹원씨엔아이,65560,Dec-17,4347268,22075102
(주)녹원씨엔아이,65560,Dec-18,31693454,76356153
(주)녹원씨엔아이,65560,Dec-19,30113118,62274838
(주)농심,4370,Dec-11,1970686353,2170883423
(주)농심,4370,Dec-12,1958917740,2175710560
(주)농심,4370,Dec-13,1870807165,2086651379
(주)농심,4370,Dec-14,1801320197,2041702670
(주)농심,4370,Dec-15,1878665375,2181623581
(주)농심,4370,Dec-16,1862187459,2217015272
(주)농심,4370,Dec-17,1855364121,2208260640
(주)농심,4370,Dec-18,1857814054,2236436215
(주)농심,4370,Dec-19,1905694049,2343942952
(주)농심홀딩스,72710,Dec-11,19810280,323877236
(주)농심홀딩스,72710,Dec-12,19995280,314201314
(주)농심홀딩스,72710,Dec-13,19995280,357018441
(주)농심홀딩스,72710,Dec-14,20135280,387375241
(주)농심홀딩스,72710,Dec-15,17035280,449116217
(주)농심홀딩스,72710,Dec-16,19090280,497827569
(주)농심홀딩스,72710,Dec-17,19090280,496615431
(주)농심홀딩스,72710,Dec-18,18121130,543242596
(주)농심홀딩스,72710,Dec-19,18121130,536687272
(주)누리플랜,69140,Dec-11,59649314,59455540
(주)누리플랜,69140,Dec-12,44832148,45093612
(주)누리플랜,69140,Dec-13,39376335,39376335
(주)누리플랜,69140,Dec-14,30610605,
(주)누리플랜,69140,Dec-15,32142752,
(주)누리플랜,69140,Dec-16,34411741,
(주)누리플랜,69140,Dec-17,34578601,35622763
(주)누리플랜,69140,Dec-18,31804243,47668330
(주)누리플랜,69140,Dec-19,32924027,91289924
(주)누리플렉스,40160,Dec-11,37187313,63302018
(주)누리플렉스,40160,Dec-12,26445775,48208331
(주)누리플렉스,40160,Dec-13,32167243,37449748
(주)누리플렉스,40160,Dec-14,34484983,38851721
(주)누리플렉스,40160,Dec-15,53246868,58420237
(주)누리플렉스,40160,Dec-16,47591731,51323868
(주)누리플렉스,40160,Dec-17,96144114,117558807
(주)누리플렉스,40160,Dec-18,146182075,190385732
(주)누리플렉스,40160,Dec-19,100090535,147947451
(주)누보,332290,Dec-19,,
(주)뉴로스,126870,Dec-12,32366465,32115481
(주)뉴로스,126870,Dec-13,35216762,36927794
(주)뉴로스,126870,Dec-14,31790311,34971149
(주)뉴로스,126870,Dec-15,36390862,42296650
(주)뉴로스,126870,Dec-16,42756080,44107101
(주)뉴로스,126870,Dec-17,42061542,44781756
(주)뉴로스,126870,Dec-18,44688477,51336070
(주)뉴로스,126870,Dec-19,50941288,59337239
(주)뉴보텍,60260,Dec-11,36470951,
(주)뉴보텍,60260,Dec-12,34688451,
(주)뉴보텍,60260,Dec-13,34890438,
(주)뉴보텍,60260,Dec-14,30747557,
(주)뉴보텍,60260,Dec-15,35061346,
(주)뉴보텍,60260,Dec-16,35898522,
(주)뉴보텍,60260,Dec-17,41019670,
(주)뉴보텍,60260,Dec-18,39973362,
(주)뉴보텍,60260,Dec-19,41769160,
(주)뉴인텍,12340,Dec-11,54427792,58341797
(주)뉴인텍,12340,Dec-12,45639709,52010833
(주)뉴인텍,12340,Dec-13,50639549,55876597
(주)뉴인텍,12340,Dec-14,52305382,57446183
(주)뉴인텍,12340,Dec-15,46543660,50090372
(주)뉴인텍,12340,Dec-16,43567642,47895458
(주)뉴인텍,12340,Dec-17,43807312,50296811
(주)뉴인텍,12340,Dec-18,44914513,50073204
(주)뉴인텍,12340,Dec-19,47630357,54414657
(주)뉴트리,270870,Dec-18,86707331,87218814
(주)뉴트리,270870,Dec-19,120304900,125146821
(주)뉴파워프라즈마,144960,Dec-16,67392792,67407272
(주)뉴파워프라즈마,144960,Dec-17,104485987,104494422
(주)뉴파워프라즈마,144960,Dec-18,73443751,73411628
(주)뉴파워프라즈마,144960,Dec-19,60212977,60165999
(주)뉴프렉스,85670,Dec-11,66569237,69161654
(주)뉴프렉스,85670,Dec-12,113761476,115200892
(주)뉴프렉스,85670,Dec-13,136215982,135289597
(주)뉴프렉스,85670,Dec-14,137736590,137800531
(주)뉴프렉스,85670,Dec-15,119119899,120624038
(주)뉴프렉스,85670,Dec-16,144618199,145216489
(주)뉴프렉스,85670,Dec-17,151335859,152715761
(주)뉴프렉스,85670,Dec-18,195570294,195502399
(주)뉴프렉스,85670,Dec-19,137368762,128250921
(주)다나와,119860,Dec-11,21094996,21167814
(주)다나와,119860,Dec-12,24800827,25425297
(주)다나와,119860,Dec-13,24976860,26571940
(주)다나와,119860,Dec-14,25954791,35190274
(주)다나와,119860,Dec-15,27140366,45480902
(주)다나와,119860,Dec-16,32392617,64407865
(주)다나와,119860,Dec-17,42400067,107606286
(주)다나와,119860,Dec-18,68011674,121359168
(주)다나와,119860,Dec-19,94545982,202773825
(주)다날,64260,Dec-11,91499192,93496730
(주)다날,64260,Dec-12,84924201,101742236
(주)다날,64260,Dec-13,102697120,118103847
(주)다날,64260,Dec-14,92368119,98522996
(주)다날,64260,Dec-15,106581454,112948116
(주)다날,64260,Dec-16,132304954,133477893
(주)다날,64260,Dec-17,156323605,172882038
(주)다날,64260,Dec-18,147311837,209864332
(주)다날,64260,Dec-19,163395406,191162051
(주)다보링크,340360,Dec-19,,
(주)다산네트웍스,39560,Dec-11,130647481,144096268
(주)다산네트웍스,39560,Dec-12,122696806,136034007
(주)다산네트웍스,39560,Dec-13,130807735,142676651
(주)다산네트웍스,39560,Dec-14,154856147,163972551
(주)다산네트웍스,39560,Dec-15,59580717,268186401
(주)다산네트웍스,39560,Dec-16,28309465,222842801
(주)다산네트웍스,39560,Dec-17,29756967,307090231
(주)다산네트웍스,39560,Dec-18,36903448,356932941
(주)다산네트웍스,39560,Dec-19,69909377,446586616
(주)다우기술,23590,Dec-11,167578702,760690314
(주)다우기술,23590,Dec-12,200446345,759179929
(주)다우기술,23590,Dec-13,213102936,752246696
(주)다우기술,23590,Dec-14,238937492,782978984
(주)다우기술,23590,Dec-15,251318425,1049708558
(주)다우기술,23590,Dec-16,214671851,1153420151
(주)다우기술,23590,Dec-17,181903766,1351213661
(주)다우기술,23590,Dec-18,192269486,2210006672
(주)다우기술,23590,Dec-19,221308508,2901833126
(주)다우데이타,32190,Dec-11,117225114,896975499
(주)다우데이타,32190,Dec-12,72482327,914936870
(주)다우데이타,32190,Dec-13,92670772,974220018
(주)다우데이타,32190,Dec-14,128466738,1037075936
(주)다우데이타,32190,Dec-15,133416737,1307683757
(주)다우데이타,32190,Dec-16,107492139,1378367701
(주)다우데이타,32190,Dec-17,151156995,1614385776
(주)다우데이타,32190,Dec-18,168144455,2525297692
(주)다우데이타,32190,Dec-19,193233235,3261975999
(주)다원시스,68240,Dec-11,39573010,
(주)다원시스,68240,Dec-12,47641777,
(주)다원시스,68240,Dec-13,51369430,
(주)다원시스,68240,Dec-14,52004631,53005111
(주)다원시스,68240,Dec-15,65474634,67000805
(주)다원시스,68240,Dec-16,72591838,74193619
(주)다원시스,68240,Dec-17,115527028,111462046
(주)다원시스,68240,Dec-18,127384635,128747502
(주)다원시스,68240,Dec-19,169525723,175077026
(주)다이나믹디자인,145210,Dec-15,132222767,227815365
(주)다이나믹디자인,145210,Dec-16,125808178,204284452
(주)다이나믹디자인,145210,Dec-17,100374133,165349941
(주)다이나믹디자인,145210,Dec-18,75650210,120810602
(주)다이나믹디자인,145210,Dec-19,59017636,99404033
(주)대교,19680,Dec-11,818473835,932828729
(주)대교,19680,Dec-12,771528017,869494014
(주)대교,19680,Dec-13,756756065,839582029
(주)대교,19680,Dec-14,744778608,810557124
(주)대교,19680,Dec-15,750317950,813207845
(주)대교,19680,Dec-16,759844916,820717373
(주)대교,19680,Dec-17,756770280,812203104
(주)대교,19680,Dec-18,705493709,763142133
(주)대교,19680,Dec-19,700272153,761938686
(주)대구백화점,6370,Mar-11,179162883,
(주)대구백화점,6370,Mar-12,173901618,
(주)대구백화점,6370,Mar-13,162019065,
(주)대구백화점,6370,Mar-14,161636607,171071933
(주)대구백화점,6370,Mar-15,149405191,158152063
(주)대구백화점,6370,Mar-16,149709697,158291381
(주)대구백화점,6370,Mar-17,130249331,137288048
(주)대구백화점,6370,Dec-18,106226540,119956329
(주)대구백화점,6370,Dec-19,95646536,101484471
(주)대덕,8060,Dec-11,655724203,656457276
(주)대덕,8060,Dec-12,750970215,751112577
(주)대덕,8060,Dec-13,737185692,737185692
(주)대덕,8060,Dec-14,690941657,
(주)대덕,8060,Dec-15,512596614,
(주)대덕,8060,Dec-16,490868073,
(주)대덕,8060,Dec-17,512147273,
(주)대덕,8060,Dec-18,590731702,592072102
(주)대덕,8060,Dec-19,1060557644,1072245939
(주)대동,490,Dec-11,503098278,619097327
(주)대동,490,Dec-12,473786013,563460079
(주)대동,490,Dec-13,509380485,614567090
(주)대동,490,Dec-14,505157734,603238442
(주)대동,490,Dec-15,462238438,583473475
(주)대동,490,Dec-16,463775800,585413995
(주)대동,490,Dec-17,453491142,610103128
(주)대동,490,Dec-18,475866754,654760356
(주)대동,490,Dec-19,620447655,832931373
(주)대동스틸,48470,Dec-11,155434161,
(주)대동스틸,48470,Dec-12,188596628,
(주)대동스틸,48470,Dec-13,130618849,
(주)대동스틸,48470,Dec-14,109642438,
(주)대동스틸,48470,Dec-15,92348516,
(주)대동스틸,48470,Dec-16,68177746,
(주)대동스틸,48470,Dec-17,90505698,
(주)대동스틸,48470,Dec-18,101539496,
(주)대동스틸,48470,Dec-19,113290547,
(주)대륙제관,4780,Dec-11,176869298,
(주)대륙제관,4780,Dec-12,187942095,
(주)대륙제관,4780,Dec-13,201134599,
(주)대륙제관,4780,Dec-14,205331306,
(주)대륙제관,4780,Dec-15,205100796,
(주)대륙제관,4780,Dec-16,186222141,
(주)대륙제관,4780,Dec-17,197112543,
(주)대륙제관,4780,Dec-18,196346726,
(주)대륙제관,4780,Dec-19,197284517,
(주)대림제지,17650,Dec-11,78530514,
(주)대림제지,17650,Dec-12,76851211,
(주)대림제지,17650,Dec-13,61342989,
(주)대림제지,17650,Dec-14,57374784,
(주)대림제지,17650,Dec-15,54737678,
(주)대림제지,17650,Dec-16,67430955,
(주)대림제지,17650,Dec-17,90533322,118019206
(주)대림제지,17650,Dec-18,89572201,146502272
(주)대림제지,17650,Dec-19,105900335,
(주)대명소노시즌,7720,Dec-11,8401073,24126346
(주)대명소노시즌,7720,Dec-12,12122192,13677795
(주)대명소노시즌,7720,Dec-13,15476512,170576588
(주)대명소노시즌,7720,Dec-14,24378893,179185015
(주)대명소노시즌,7720,Dec-15,118797923,205477211
(주)대명소노시즌,7720,Dec-16,206149572,217451478
(주)대명소노시즌,7720,Dec-17,219151391,235523369
(주)대명소노시즌,7720,Dec-18,214323503,280961738
(주)대명소노시즌,7720,Dec-19,218566639,218566639
(주)대성미생물연구소,36480,Dec-11,17148022,
(주)대성미생물연구소,36480,Dec-12,16332474,
(주)대성미생물연구소,36480,Dec-13,21633306,
(주)대성미생물연구소,36480,Dec-14,25297656,
(주)대성미생물연구소,36480,Dec-15,31025903,
(주)대성미생물연구소,36480,Dec-16,30801319,
(주)대성미생물연구소,36480,Dec-17,24043374,
(주)대성미생물연구소,36480,Dec-18,25097138,
(주)대성미생물연구소,36480,Dec-19,25133940,
(주)대성엘텍,25440,Dec-11,239501268,254383050
(주)대성엘텍,25440,Dec-12,249582562,265749156
(주)대성엘텍,25440,Dec-13,309012177,318663155
