,순이익증가율,순이익증가률개별,순이익증가률연결,순이익증가율1
218,0.0,-74.3,0.0,0.0
219,-184.43,-3421.97,-184.43,-184.43
220,1254789.63,11111111.11,11111111.11,1254789.63
221,1254789.63,11111111.11,11111111.11,1254789.63
222,1254789.63,11111111.11,11111111.11,1254789.63
223,0.0,11111111.11,0.0,0.0
224,-140.25,11111111.11,-140.25,-140.25
225,1254789.63,11111111.11,11111111.11,1254789.63
226,228.8,11111111.11,228.8,228.8
227,0.01,7.97,0.01,0.01
228,117.3,110.35,117.3,117.3
229,-74.28,-71.32,-74.28,-74.28
230,-20.6,-9.04,-20.6,-20.6
231,186.71,141.53,186.71,186.71
232,57.8,51.49,57.8,57.8
233,-96.18,-93.77,-96.18,-96.18
234,2726.3,1314.83,2726.3,2726.3
235,999.4,1300.01,999.4,999.4
236,-99.67,-102.28,-99.67,-99.67
237,-850.41,11111111.11,-850.41,-850.41
238,1254789.63,11111111.11,11111111.11,1254789.63
239,1254789.63,11111111.11,11111111.11,1254789.63
240,1254789.63,11111111.11,11111111.11,1254789.63
241,0.0,-77.3,0.0,0.0
242,0.0,178.1,0.0,0.0
243,-102.14,-30.24,-102.14,-102.14
244,710.82,710.82,11111111.11,710.82
245,-117.07,-95.26,-117.07,-117.07
246,19608.64,19608.64,11111111.11,19608.64
247,-167.63,-167.63,11111111.11,-167.63
248,1254789.63,11111111.11,11111111.11,1254789.63
249,1254789.63,11111111.11,11111111.11,1254789.63
250,1254789.63,11111111.11,11111111.11,1254789.63
251,1488.13,11111111.11,1488.13,1488.13
252,40.69,31.64,40.69,40.69
253,-2.38,-50.67,-2.38,-2.38
254,30.4,353.52,30.4,30.4
255,-117.62,-108.65,-117.62,-117.62
256,1254789.63,11111111.11,11111111.11,1254789.63
257,161.88,103.31,161.88,161.88
258,-804.21,-896.51,-804.21,-804.21
259,1254789.63,11111111.11,11111111.11,1254789.63
260,1254789.63,11111111.11,11111111.11,1254789.63
261,1254789.63,11111111.11,11111111.11,1254789.63
262,0.0,11111111.11,0.0,0.0
263,0.0,11111111.11,0.0,0.0
264,0.0,-3606.44,0.0,0.0
265,-146.09,11111111.11,-146.09,-146.09
266,1254789.63,11111111.11,11111111.11,1254789.63
267,1254789.63,11111111.11,11111111.11,1254789.63
268,0.0,2.85,0.0,0.0
269,0.0,-9.67,0.0,0.0
270,0.0,-13.04,0.0,0.0
271,0.0,8.68,0.0,0.0
272,0.0,-0.76,0.0,0.0
273,0.0,5.03,0.0,0.0
274,0.0,-5.75,0.0,0.0
275,0.0,5.71,0.0,0.0
276,-105.83,-97.93,-105.83,-105.83
277,26.82,26.82,11111111.11,26.82
278,33.49,-9.02,33.49,33.49
279,2.6,16.64,2.6,2.6
280,85.94,140.92,85.94,85.94
281,-38.87,22.65,-38.87,-38.87
282,-46.61,-68.39,-46.61,-46.61
283,336.23,215.7,336.23,336.23
284,-42.79,-60.17,-42.79,-42.79
285,-312.91,-929.88,-312.91,-312.91
286,1254789.63,11111111.11,11111111.11,1254789.63
287,-22.03,804.19,-22.03,-22.03
288,121.95,97.66,121.95,121.95
289,-41.16,13.41,-41.16,-41.16
290,18.59,-17.7,18.59,18.59
291,-244.44,-250.54,-244.44,-244.44
292,1254789.63,11111111.11,11111111.11,1254789.63
293,-314.2,-617.18,-314.2,-314.2
294,1254789.63,11111111.11,11111111.11,1254789.63
295,1254789.63,11111111.11,11111111.11,1254789.63
296,1254789.63,11111111.11,11111111.11,1254789.63
297,1254789.63,11111111.11,11111111.11,1254789.63
298,1254789.63,11111111.11,11111111.11,1254789.63
299,1254789.63,11111111.11,11111111.11,1254789.63
300,1254789.63,11111111.11,11111111.11,1254789.63
301,1254789.63,11111111.11,11111111.11,1254789.63
302,1254789.63,11111111.11,11111111.11,1254789.63
303,1254789.63,11111111.11,11111111.11,1254789.63
304,36.75,30.63,36.75,36.75
305,32.05,9.11,32.05,32.05
306,0.06,-16.1,0.06,0.06
307,-1.59,-12.07,-1.59,-1.59
308,-0.28,71.35,-0.28,-0.28
309,24.24,18.85,24.24,24.24
310,3.99,-0.36,3.99,3.99
311,14.92,-32.56,14.92,14.92
312,-66.98,-40.68,-66.98,-66.98
313,17.51,-9.18,17.51,17.51
314,-7.16,-54.19,-7.16,-7.16
315,-39.69,-14.88,-39.69,-39.69
316,-201.91,-343.03,-201.91,-201.91
317,1254789.63,11111111.11,11111111.11,1254789.63
318,1254789.63,11111111.11,11111111.11,1254789.63
319,-130.73,54.06,-130.73,-130.73
320,-96.23,-96.23,11111111.11,-96.23
321,-406.47,-406.47,11111111.11,-406.47
322,0.0,11111111.11,0.0,0.0
323,0.0,-80.27,0.0,0.0
324,0.0,-58.51,0.0,0.0
325,0.0,-234.99,0.0,0.0
326,0.0,11111111.11,0.0,0.0
327,0.0,271.37,0.0,0.0
328,0.0,-124.78,0.0,0.0
329,0.0,11111111.11,0.0,0.0
330,0.0,919.54,0.0,0.0
331,0.0,0.0,0.0,0.0
332,-210.63,-144.15,-210.63,-210.63
333,1254789.63,11111111.11,11111111.11,1254789.63
334,86.42,-161.19,86.42,86.42
335,32.28,11111111.11,32.28,32.28
336,36.68,1995.32,36.68,36.68
337,-190.73,-409.62,-190.73,-190.73
338,1254789.63,11111111.11,11111111.11,1254789.63
339,1254789.63,11111111.11,11111111.11,1254789.63
340,-6.35,-6.35,11111111.11,-6.35
341,-26.07,45.92,-26.07,-26.07
342,-67.5,-56.36,-67.5,-67.5
343,62.03,-7.28,62.03,62.03
344,39.04,-5.5,39.04,39.04
345,98.86,134.75,98.86,98.86
346,-15.39,-6.07,-15.39,-15.39
347,32.99,21.19,32.99,32.99
348,-27.62,-36.44,-27.62,-27.62
349,-18.58,-3.89,-18.58,-18.58
350,239.26,249.51,239.26,239.26
351,-34.61,-41.02,-34.61,-34.61
352,74.39,119.77,74.39,74.39
353,-67.02,-95.13,-67.02,-67.02
354,-60.77,-83.81,-60.77,-60.77
355,-18.28,125.66,-18.28,-18.28
356,63.06,-450.99,63.06,63.06
357,147.45,11111111.11,147.45,147.45
358,72.04,114.11,72.04,72.04
359,-49.6,-75.83,-49.6,-49.6
360,52.98,185.32,52.98,52.98
361,4.46,-34.2,4.46,4.46
362,-72.09,-10.96,-72.09,-72.09
363,25.41,29.68,25.41,25.41
364,-80.65,-51.96,-80.65,-80.65
365,-115.55,88.53,-115.55,-115.55
366,-18.28,-18.28,11111111.11,-18.28
367,-241.81,-1115.49,-241.81,-241.81
368,1254789.63,11111111.11,11111111.11,1254789.63
369,8.62,4295.03,8.62,8.62
370,-153.84,-179.13,-153.84,-153.84
371,1254789.63,11111111.11,11111111.11,1254789.63
372,-44.2,-23.14,-44.2,-44.2
373,-40.95,-57.84,-40.95,-40.95
374,57.96,30.71,57.96,57.96
375,-100.97,-74.73,-100.97,-100.97
376,745.93,745.93,11111111.11,745.93
377,0.0,21.76,0.0,0.0
378,105.07,14.6,105.07,105.07
379,-6.09,-2.59,-6.09,-6.09
380,5.98,5.18,5.98,5.98
381,5.47,1.61,5.47,5.47
382,-15.74,-5.89,-15.74,-15.74
383,96.73,83.94,96.73,96.73
384,-30.2,-33.77,-30.2,-30.2
385,-60.88,-56.2,-60.88,-60.88
386,-28.29,-18.14,-28.29,-28.29
387,-272.18,-254.83,-272.18,-272.18
388,1254789.63,11111111.11,11111111.11,1254789.63
389,1254789.63,11111111.11,11111111.11,1254789.63
390,1254789.63,11111111.11,11111111.11,1254789.63
391,1254789.63,11111111.11,11111111.11,1254789.63
392,1254789.63,11111111.11,11111111.11,1254789.63
393,1254789.63,11111111.11,11111111.11,1254789.63
394,42.99,42.99,11111111.11,42.99
395,-30.14,-68.01,-30.14,-30.14
396,-38.0,-13.81,-38.0,-38.0
397,-255.13,-406.9,-255.13,-255.13
398,1254789.63,11111111.11,11111111.11,1254789.63
399,1254789.63,11111111.11,11111111.11,1254789.63
400,1254789.63,11111111.11,11111111.11,1254789.63
401,217.6,-5351.92,217.6,217.6
402,0.0,11111111.11,0.0,0.0
403,0.0,11111111.11,0.0,0.0
404,0.0,11111111.11,0.0,0.0
405,0.0,126.18,0.0,0.0
406,0.0,-37.0,0.0,0.0
407,0.0,159.1,0.0,0.0
408,0.0,-79.39,0.0,0.0
409,0.0,676.1,0.0,0.0
410,-38.17,-47.46,-38.17,-38.17
411,61.74,56.71,61.74,61.74
412,-180.92,-192.76,-180.92,-180.92
413,1254789.63,11111111.11,11111111.11,1254789.63
414,1254789.63,11111111.11,11111111.11,1254789.63
415,-623.36,11111111.11,-623.36,-623.36
416,1254789.63,11111111.11,11111111.11,1254789.63
417,-260.41,-260.41,11111111.11,-260.41
418,1254789.63,11111111.11,11111111.11,1254789.63
419,-130.86,-128.61,-130.86,-130.86
420,1254789.63,11111111.11,11111111.11,1254789.63
421,225.13,230.4,225.13,225.13
422,101.81,106.88,101.81,101.81
423,-22.41,-22.9,-22.41,-22.41
424,14.95,14.12,14.95,14.95
425,12.36,11.51,12.36,12.36
426,-24.38,-22.82,-24.38,-24.38
427,-310.34,-302.9,-310.34,-310.34
428,1254789.63,11111111.11,11111111.11,1254789.63
429,1254789.63,11111111.11,11111111.11,1254789.63
430,-452.45,-452.45,11111111.11,-452.45
431,1254789.63,11111111.11,11111111.11,1254789.63
432,1254789.63,11111111.11,11111111.11,1254789.63
433,1254789.63,11111111.11,11111111.11,1254789.63
434,1254789.63,11111111.11,11111111.11,1254789.63
435,73.81,68.07,73.81,73.81
436,47.56,25.4,47.56,47.56
437,-149.37,-146.56,-149.37,-149.37
438,1254789.63,11111111.11,11111111.11,1254789.63
439,1254789.63,11111111.11,11111111.11,1254789.63
440,-116.34,-68.91,-116.34,-116.34
441,74.66,74.66,11111111.11,74.66
442,0.0,41.71,0.0,0.0
443,0.0,24.63,0.0,0.0
444,7.75,15.97,7.75,7.75
445,122.81,75.98,122.81,122.81
446,-22.79,-23.62,-22.79,-22.79
447,9.17,20.69,9.17,9.17
448,-50.58,-109.83,-50.58,-50.58
449,0.0,11111111.11,0.0,0.0
450,0.0,11111111.11,0.0,0.0
451,0.0,11111111.11,0.0,0.0
452,0.0,11111111.11,0.0,0.0
453,0.0,11111111.11,0.0,0.0
454,0.0,11111111.11,0.0,0.0
455,0.0,11111111.11,0.0,0.0
456,0.0,11111111.11,0.0,0.0
457,0.0,11111111.11,0.0,0.0
458,0.0,21.8,0.0,0.0
459,0.0,-0.4,0.0,0.0
460,0.0,20.35,0.0,0.0
461,-60.7,17.76,-60.7,-60.7
462,31.19,1.7,31.19,31.19
463,11.97,14.25,11.97,11.97
464,44.99,58.04,44.99,44.99
465,21.3,16.04,21.3,21.3
466,199.83,-28.5,199.83,199.83
467,32.52,169.3,32.52,32.52
468,42.19,-51.2,42.19,42.19
469,-15.72,2.19,-15.72,-15.72
470,17.13,-21.9,17.13,17.13
471,44.29,169.12,44.29,44.29
472,2.17,-72.12,2.17,2.17
473,7.06,-421.66,7.06,7.06
474,-21.79,11111111.11,-21.79,-21.79
475,-85.69,117.09,-85.69,-85.69
476,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0
478,122.73,-118.22,122.73,122.73
479,-55.1,11111111.11,-55.1,-55.1
480,0.0,11111111.11,0.0,0.0
481,0.0,82.32,0.0,0.0
482,0.0,-15.47,0.0,0.0
483,0.0,37.08,0.0,0.0
484,0.0,6.58,0.0,0.0
485,126.98,16.71,126.98,126.98
486,-42.59,-67.14,-42.59,-42.59
487,-112.58,-67.85,-112.58,-112.58
488,-52.02,-52.02,11111111.11,-52.02
489,7.37,7.37,11111111.11,7.37
490,-150.72,-150.72,11111111.11,-150.72
491,1254789.63,11111111.11,11111111.11,1254789.63
492,-26.43,-26.43,11111111.11,-26.43
493,2.18,-0.39,2.18,2.18
494,-363.62,-358.79,-363.62,-363.62
495,1254789.63,11111111.11,11111111.11,1254789.63
496,1254789.63,11111111.11,11111111.11,1254789.63
497,0.0,7.68,0.0,0.0
498,-240.8,-181.39,-240.8,-240.8
499,1254789.63,11111111.11,11111111.11,1254789.63
500,1254789.63,11111111.11,11111111.11,1254789.63
501,1254789.63,11111111.11,11111111.11,1254789.63
502,1254789.63,11111111.11,11111111.11,1254789.63
503,1254789.63,11111111.11,11111111.11,1254789.63
504,1609.6,-518.48,1609.6,1609.6
505,0.0,11111111.11,0.0,0.0
506,0.0,11111111.11,0.0,0.0
507,0.0,11111111.11,0.0,0.0
508,0.0,11111111.11,0.0,0.0
509,-98.5,-67.55,-98.5,-98.5
510,6585.1,-1827.29,6585.1,6585.1
511,0.0,11111111.11,0.0,0.0
512,0.0,11111111.11,0.0,0.0
513,-114.13,-115.67,-114.13,-114.13
514,1254789.63,11111111.11,11111111.11,1254789.63
515,0.0,3.03,0.0,0.0
516,0.0,-47.54,0.0,0.0
517,0.0,40.21,0.0,0.0
518,0.0,-56.92,0.0,0.0
519,552.58,3071.44,552.58,552.58
520,-92.02,-95.23,-92.02,-92.02
521,710.08,1297.54,710.08,710.08
522,-117.45,-97.59,-117.45,-117.45
523,-387.11,-387.11,11111111.11,-387.11
524,1254789.63,11111111.11,11111111.11,1254789.63
525,-121.76,-812.32,-121.76,-121.76
526,1254789.63,11111111.11,11111111.11,1254789.63
527,-17.6,11111111.11,-17.6,-17.6
528,176.86,290.59,176.86,176.86
529,-81.8,-9.11,-81.8,-81.8
530,330.29,-112.28,330.29,330.29
531,-4.0,11111111.11,-4.0,-4.0
532,-13.1,889.43,-13.1,-13.1
533,-116.78,-110.57,-116.78,-116.78
534,1254789.63,11111111.11,11111111.11,1254789.63
535,1254789.63,11111111.11,11111111.11,1254789.63
536,-6.22,11111111.11,-6.22,-6.22
537,-97.49,-78.17,-97.49,-97.49
538,983.28,215.79,983.28,983.28
539,0.0,8.51,0.0,0.0
540,-78.17,-48.29,-78.17,-78.17
541,26.27,15.72,26.27,26.27
542,-217.29,-269.66,-217.29,-217.29
543,1254789.63,11111111.11,11111111.11,1254789.63
544,1254789.63,11111111.11,11111111.11,1254789.63
545,1254789.63,11111111.11,11111111.11,1254789.63
546,-54.17,-54.26,-54.17,-54.17
547,662.77,-34.11,662.77,662.77
548,0.0,-28.36,0.0,0.0
549,0.0,192.55,0.0,0.0
550,0.0,35.54,0.0,0.0
551,0.0,32.65,0.0,0.0
552,-30.32,140.4,-30.32,-30.32
553,49.3,48.37,49.3,49.3
554,32.96,30.05,32.96,32.96
555,25.22,14.87,25.22,25.22
556,-150.06,-153.24,-150.06,-150.06
557,1254789.63,11111111.11,11111111.11,1254789.63
558,1254789.63,11111111.11,11111111.11,1254789.63
559,0.0,0.0,0.0,0.0
560,0.0,-48.2,0.0,0.0
561,0.0,-79.46,0.0,0.0
562,-95.62,-56.6,-95.62,-95.62
563,2180.73,-23.21,2180.73,2180.73
564,0.0,-61.77,0.0,0.0
565,0.0,-4307.24,0.0,0.0
566,0.0,11111111.11,0.0,0.0
567,0.0,11111111.11,0.0,0.0
568,0.0,11111111.11,0.0,0.0
569,0.0,11111111.11,0.0,0.0
570,0.0,11111111.11,0.0,0.0
571,0.0,11111111.11,0.0,0.0
572,0.0,-170.46,0.0,0.0
573,0.0,11111111.11,0.0,0.0
574,0.0,11111111.11,0.0,0.0
575,0.0,11111111.11,0.0,0.0
576,0.0,-59.64,0.0,0.0
577,-120.66,1597.67,-120.66,-120.66
578,26.09,26.09,11111111.11,26.09
579,-483.05,-196.91,-483.05,-483.05
580,1254789.63,11111111.11,11111111.11,1254789.63
581,1254789.63,11111111.11,11111111.11,1254789.63
582,-21.69,-21.69,11111111.11,-21.69
583,-78.06,-8.43,-78.06,-78.06
584,482.2,248.05,482.2,482.2
585,35.48,1.82,35.48,35.48
586,26.23,-55.35,26.23,26.23
587,89.66,52.7,89.66,89.66
588,-7.19,13.94,-7.19,-7.19
589,14.28,43.46,14.28,14.28
590,-1.46,-19.65,-1.46,-1.46
591,27.76,22.22,27.76,27.76
592,-17.65,55.52,-17.65,-17.65
593,8.19,-17.96,8.19,8.19
594,28.37,-64.14,28.37,28.37
595,-90.22,-72.45,-90.22,-90.22
596,0.0,-20.99,0.0,0.0
597,0.0,16.91,0.0,0.0
598,0.0,12.54,0.0,0.0
599,0.0,-57.49,0.0,0.0
600,0.0,1162.4,0.0,0.0
601,0.0,-60.52,0.0,0.0
602,0.0,-18.15,0.0,0.0
603,0.0,3.76,0.0,0.0
604,0.0,-22.94,0.0,0.0
605,-56.38,12.1,-56.38,-56.38
606,-12.16,-15.42,-12.16,-12.16
607,-18.05,-12.24,-18.05,-18.05
608,-13.22,-38.52,-13.22,-13.22
609,17.03,-52.86,17.03,17.03
610,-176.23,-340.09,-176.23,-176.23
611,1254789.63,11111111.11,11111111.11,1254789.63
612,1254789.63,11111111.11,11111111.11,1254789.63
613,1254789.63,11111111.11,11111111.11,1254789.63
614,-69.95,8.31,-69.95,-69.95
615,288.71,-45.22,288.71,288.71
616,-309.25,-262.64,-309.25,-309.25
617,1254789.63,11111111.11,11111111.11,1254789.63
618,1254789.63,11111111.11,11111111.11,1254789.63
619,1254789.63,11111111.11,11111111.11,1254789.63
620,0.0,0.0,0.0,0.0
621,0.0,-127.67,0.0,0.0
622,0.0,11111111.11,0.0,0.0
623,0.0,11111111.11,0.0,0.0
624,0.0,11111111.11,0.0,0.0
625,-135.94,-119.32,-135.94,-135.94
626,1254789.63,11111111.11,11111111.11,1254789.63
627,-215.06,-182.51,-215.06,-215.06
628,1254789.63,11111111.11,11111111.11,1254789.63
629,1254789.63,11111111.11,11111111.11,1254789.63
630,1254789.63,11111111.11,11111111.11,1254789.63
631,-48.11,-18.65,-48.11,-48.11
632,156.85,138.87,156.85,156.85
633,30.06,30.28,30.06,30.06
634,113.29,26.5,113.29,113.29
635,-70.98,64.58,-70.98,-70.98
636,209.94,-22.71,209.94,209.94
637,-56.72,-28.61,-56.72,-56.72
638,48.33,8.1,48.33,48.33
639,-10.59,-69.01,-10.59,-10.59
640,11.97,196.05,11.97,11.97
641,90.16,36.07,90.16,90.16
642,3.1,-23.36,3.1,3.1
643,137.82,-32.25,137.82,137.82
644,-76.35,589.44,-76.35,-76.35
645,197.08,-81.3,197.08,197.08
646,-95.7,-61.02,-95.7,-95.7
647,647.52,-30.98,647.52,647.52
648,-54.04,198.88,-54.04,-54.04
649,58.51,42.5,58.51,58.51
650,-52.66,-54.9,-52.66,-52.66
651,-20.01,-19.14,-20.01,-20.01
652,43.93,67.65,43.93,43.93
653,117.3,69.5,117.3,117.3
654,-127.32,-141.07,-127.32,-127.32
655,1254789.63,11111111.11,11111111.11,1254789.63
656,1254789.63,11111111.11,11111111.11,1254789.63
657,1254789.63,11111111.11,11111111.11,1254789.63
658,1254789.63,11111111.11,11111111.11,1254789.63
659,1254789.63,11111111.11,11111111.11,1254789.63
660,1254789.63,11111111.11,11111111.11,1254789.63
661,1164.9,1343.95,1164.9,1164.9
662,-3.45,0.85,-3.45,-3.45
663,29.52,25.52,29.52,29.52
664,20.49,-11.38,20.49,20.49
665,10.25,82.33,10.25,10.25
666,-31.91,-43.13,-31.91,-31.91
667,-12.96,-12.94,-12.96,-12.96
668,-39.61,-12.48,-39.61,-39.61
669,-132.96,-75.3,-132.96,-132.96
670,-68.61,-68.61,11111111.11,-68.61
671,-94.57,-81.3,-94.57,-94.57
672,-524.29,-394.39,-524.29,-524.29
673,1254789.63,11111111.11,11111111.11,1254789.63
674,1254789.63,11111111.11,11111111.11,1254789.63
675,1254789.63,11111111.11,11111111.11,1254789.63
676,1254789.63,11111111.11,11111111.11,1254789.63
677,413.62,181.18,413.62,413.62
678,57.9,132.66,57.9,57.9
679,-10.34,-56.56,-10.34,-10.34
680,25.59,21.28,25.59,25.59
681,11.21,-9.36,11.21,11.21
682,-34.19,50.52,-34.19,-34.19
683,-4.76,-23.21,-4.76,-4.76
684,-72.6,-5.18,-72.6,-72.6
685,-257.27,43.78,-257.27,-257.27
686,-98.01,-98.01,11111111.11,-98.01
687,-644.92,-1331.12,-644.92,-644.92
688,1254789.63,11111111.11,11111111.11,1254789.63
689,1254789.63,11111111.11,11111111.11,1254789.63
690,1254789.63,11111111.11,11111111.11,1254789.63
691,1254789.63,11111111.11,11111111.11,1254789.63
692,1254789.63,11111111.11,11111111.11,1254789.63
693,1352.07,11111111.11,1352.07,1352.07
694,-247.56,-356.72,-247.56,-247.56
695,1254789.63,11111111.11,11111111.11,1254789.63
696,-110.93,-99.76,-110.93,-110.93
697,44542.09,44542.09,11111111.11,44542.09
698,-25.83,-26.51,-25.83,-25.83
699,82.16,69.23,82.16,82.16
700,69.68,68.64,69.68,69.68
701,-54.48,-58.62,-54.48,-54.48
702,-7.04,-5.87,-7.04,-7.04
703,-15.7,-25.63,-15.7,-15.7
704,-40.0,-77.45,-40.0,-40.0
705,-64.39,12.06,-64.39,-64.39
706,221.77,14.35,221.77,221.77
707,-47.51,-9.26,-47.51,-47.51
708,85.67,-20.45,85.67,85.67
709,66.74,17.54,66.74,66.74
710,-48.74,62.72,-48.74,-48.74
711,14.92,-38.52,14.92,14.92
712,-21.7,-26.47,-21.7,-21.7
713,-91.04,-61.48,-91.04,-91.04
714,-135.34,-133.86,-135.34,-135.34
715,1254789.63,11111111.11,11111111.11,1254789.63
716,1254789.63,11111111.11,11111111.11,1254789.63
717,0.0,11111111.11,0.0,0.0
718,0.0,390.47,0.0,0.0
719,-100.12,-98.8,-100.12,-100.12
720,1212.21,1212.21,11111111.11,1212.21
721,-976.76,-1042.81,-976.76,-976.76
722,1254789.63,11111111.11,11111111.11,1254789.63
723,1254789.63,11111111.11,11111111.11,1254789.63
724,1254789.63,11111111.11,11111111.11,1254789.63
725,-78.64,-68.7,-78.64,-78.64
726,200.47,201.47,200.47,200.47
727,47.01,2.82,47.01,47.01
728,-189.95,-172.69,-189.95,-189.95
729,1254789.63,11111111.11,11111111.11,1254789.63
730,-24.56,-15.82,-24.56,-24.56
731,25.38,26.41,25.38,25.38
732,-75.42,-70.14,-75.42,-75.42
733,6.91,-34.29,6.91,6.91
734,-89.59,-156.24,-89.59,-89.59
735,94.97,11111111.11,94.97,94.97
736,83.53,103.71,83.53,83.53
737,-608.77,-354.96,-608.77,-608.77
738,1254789.63,11111111.11,11111111.11,1254789.63
739,1254789.63,11111111.11,11111111.11,1254789.63
740,1254789.63,11111111.11,11111111.11,1254789.63
741,0.0,11111111.11,0.0,0.0
742,0.0,-16.28,0.0,0.0
743,0.0,-218.08,0.0,0.0
744,0.0,11111111.11,0.0,0.0
745,0.0,-34.82,0.0,0.0
746,0.0,-254.25,0.0,0.0
747,0.0,11111111.11,0.0,0.0
748,0.0,11111111.11,0.0,0.0
749,-102.25,-72.17,-102.25,-102.25
750,-1144.06,-1144.06,11111111.11,-1144.06
751,1254789.63,11111111.11,11111111.11,1254789.63
752,1254789.63,11111111.11,11111111.11,1254789.63
753,1254789.63,11111111.11,11111111.11,1254789.63
754,1254789.63,11111111.11,11111111.11,1254789.63
755,1254789.63,11111111.11,11111111.11,1254789.63
756,1254789.63,11111111.11,11111111.11,1254789.63
757,1254789.63,11111111.11,11111111.11,1254789.63
758,1254789.63,11111111.11,11111111.11,1254789.63
759,342.87,366.4,342.87,342.87
760,16.26,6.79,16.26,16.26
761,68.72,65.7,68.72,68.72
762,-28.64,-26.53,-28.64,-28.64
763,-60.03,-55.01,-60.03,-60.03
764,-113.23,-95.02,-113.23,-113.23
765,302.04,302.04,11111111.11,302.04
766,-261.76,-391.38,-261.76,-261.76
767,1254789.63,11111111.11,11111111.11,1254789.63
768,-172.28,-202.42,-172.28,-172.28
769,1254789.63,11111111.11,11111111.11,1254789.63
770,1254789.63,11111111.11,11111111.11,1254789.63
771,70.85,162.53,70.85,70.85
772,-230.71,-184.2,-230.71,-230.71
773,1254789.63,11111111.11,11111111.11,1254789.63
774,21.83,28.25,21.83,21.83
775,4.74,5.68,4.74,4.74
776,-11.24,-12.57,-11.24,-11.24
777,22.48,-15.74,22.48,22.48
778,47.6,77.13,47.6,47.6
779,51.25,58.11,51.25,51.25
780,21.33,37.33,21.33,21.33
781,43.84,27.94,43.84,43.84
782,-127.17,-73.78,-127.17,-127.17
783,-179.88,-179.88,11111111.11,-179.88
784,1254789.63,11111111.11,11111111.11,1254789.63
785,69.24,141.07,69.24,69.24
786,-854.48,-49.34,-854.48,-854.48
787,609.04,609.04,11111111.11,609.04
788,43.37,43.37,11111111.11,43.37
789,-127.31,-11.49,-127.31,-127.31
790,165.66,165.66,11111111.11,165.66
791,-51.26,-63.44,-51.26,-51.26
792,-130.92,-92.3,-130.92,-130.92
793,-1581.37,-1581.37,11111111.11,-1581.37
794,1254789.63,11111111.11,11111111.11,1254789.63
795,-184.15,-89.97,-184.15,-184.15
796,-736.88,-736.88,11111111.11,-736.88
797,1254789.63,11111111.11,11111111.11,1254789.63
798,1254789.63,11111111.11,11111111.11,1254789.63
799,-2895.86,-2895.86,11111111.11,-2895.86
800,1254789.63,11111111.11,11111111.11,1254789.63
801,478.54,478.54,11111111.11,478.54
802,-20.92,11.08,-20.92,-20.92
803,-43.63,-63.89,-43.63,-43.63
804,57.08,-30.92,57.08,57.08
805,138.52,159.94,138.52,138.52
806,-5.25,27.65,-5.25,-5.25
807,26.65,-8.82,26.65,26.65
808,-7.3,51.92,-7.3,-7.3
809,75.63,11.51,75.63,75.63
810,-71.17,-95.36,-71.17,-71.17
811,-40.44,44.21,-40.44,-40.44
812,-4.55,104.42,-4.55,-4.55
813,51.16,71.4,51.16,51.16
814,162.44,-25.01,162.44,162.44
815,-32.39,-174.77,-32.39,-32.39
816,35.49,11111111.11,35.49,35.49
817,-1.24,32.14,-1.24,-1.24
818,75.54,10.16,75.54,75.54
819,-97.28,-68.48,-97.28,-97.28
820,0.0,49.92,0.0,0.0
821,0.0,2.84,0.0,0.0
822,-45.98,2.85,-45.98,-45.98
823,37.38,50.4,37.38,37.38
824,-17.96,-14.84,-17.96,-17.96
825,-20.18,35.78,-20.18,-20.18
826,11.74,19.28,11.74,11.74
827,-29.59,-5.02,-29.59,-29.59
828,-67.89,-88.13,-67.89,-67.89
829,-1465.9,-1875.14,-1465.9,-1465.9
830,1254789.63,11111111.11,11111111.11,1254789.63
831,1254789.63,11111111.11,11111111.11,1254789.63
832,1254789.63,11111111.11,11111111.11,1254789.63
833,1254789.63,11111111.11,11111111.11,1254789.63
834,-58.82,-47.94,-58.82,-58.82
835,55.16,32.23,55.16,55.16
836,18.63,20.97,18.63,18.63
837,20.5,-8.45,20.5,20.5
838,-9.27,-4.51,-9.27,-9.27
839,-0.41,-8.53,-0.41,-0.41
840,-53.81,-52.2,-53.81,-53.81
841,-10.76,-4.32,-10.76,-10.76
842,-35.23,53.66,-35.23,-35.23
843,0.0,-38.4,0.0,0.0
844,0.0,-55.48,0.0,0.0
845,-48.29,-27.54,-48.29,-48.29
846,-40.47,-59.71,-40.47,-40.47
847,85.82,224.11,85.82,85.82
848,-210.46,-177.57,-210.46,-210.46
849,1254789.63,11111111.11,11111111.11,1254789.63
850,1254789.63,11111111.11,11111111.11,1254789.63
851,1254789.63,11111111.11,11111111.11,1254789.63
852,4.9,13.31,4.9,4.9
853,-82.71,-78.71,-82.71,-82.71
854,32.3,196.55,32.3,32.3
855,0.0,1.29,0.0,0.0
856,0.0,-23.64,0.0,0.0
857,0.0,52.39,0.0,0.0
858,2282.42,636.74,2282.42,2282.42
859,-75.61,-74.23,-75.61,-75.61
860,-90.26,-97.45,-90.26,-90.26
861,-121.7,42.45,-121.7,-121.7
862,-270.75,-270.75,11111111.11,-270.75
863,1254789.63,11111111.11,11111111.11,1254789.63
864,-29.25,-113.94,-29.25,-29.25
865,-607.8,11111111.11,-607.8,-607.8
866,1254789.63,11111111.11,11111111.11,1254789.63
867,-85.14,-183.63,-85.14,-85.14
