회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원)
비에이치아이(주),083650,2019/12,185887194,185652152
비케이탑스(주),030790,2011/12,25297013,
비케이탑스(주),030790,2012/12,115247663,119423124
비케이탑스(주),030790,2013/12,25728941,29664880
비케이탑스(주),030790,2014/12,6182811,6473185
비케이탑스(주),030790,2015/12,3619082,3850760
비케이탑스(주),030790,2016/12,2634559,2814932
비케이탑스(주),030790,2017/12,1898695,2076002
비케이탑스(주),030790,2018/12,534033,581159
비케이탑스(주),030790,2019/12,517438,
비플라이소프트(주),148780,2016/12,,
비플라이소프트(주),148780,2017/12,244875,246533
비플라이소프트(주),148780,2018/12,287630,287630
비플라이소프트(주),148780,2019/12,354482,406582
빛샘전자(주),072950,2012/12,12348958,
빛샘전자(주),072950,2013/12,12870519,
빛샘전자(주),072950,2014/12,19377998,26803430
빛샘전자(주),072950,2015/12,17963410,25133278
빛샘전자(주),072950,2016/12,18984288,25467942
빛샘전자(주),072950,2017/12,18450332,24531746
빛샘전자(주),072950,2018/12,18091566,24015114
빛샘전자(주),072950,2019/12,17658467,23377633
사조동아원(주),008040,2011/12,152848449,312662372
사조동아원(주),008040,2012/12,151693349,328383316
사조동아원(주),008040,2013/12,176791925,362911075
사조동아원(주),008040,2014/12,170735379,381968320
사조동아원(주),008040,2015/12,159248861,273237867
사조동아원(주),008040,2016/12,153067201,256773305
사조동아원(주),008040,2017/12,271762112,290974794
사조동아원(주),008040,2018/12,236762803,244082927
사조동아원(주),008040,2019/12,227073217,235227306
사조산업(주),007160,2011/12,123306091,448733403
사조산업(주),007160,2012/12,155402749,476260499
사조산업(주),007160,2013/12,158163385,566148682
사조산업(주),007160,2014/12,157531821,490308683
사조산업(주),007160,2015/12,160589632,390346676
사조산업(주),007160,2016/12,166972019,410954172
사조산업(주),007160,2017/12,176027929,430292503
사조산업(주),007160,2018/12,173372294,466313788
사조산업(주),007160,2019/12,168818905,460832914
사조씨푸드(주),014710,2012/12,93848428,93848428
사조씨푸드(주),014710,2013/12,92353605,93862659
사조씨푸드(주),014710,2014/12,88864627,90192937
사조씨푸드(주),014710,2015/12,87819779,87819779
사조씨푸드(주),014710,2016/12,85716222,
사조씨푸드(주),014710,2017/12,83580614,
사조씨푸드(주),014710,2018/12,80373965,
사조씨푸드(주),014710,2019/12,77994347,
삼강엠앤티(주),100090,2011/12,174180273,
삼강엠앤티(주),100090,2012/12,214577416,
삼강엠앤티(주),100090,2013/12,210759608,
삼강엠앤티(주),100090,2014/12,212273300,
삼강엠앤티(주),100090,2015/12,205347399,
삼강엠앤티(주),100090,2016/12,198897602,
삼강엠앤티(주),100090,2017/12,191748244,465038735
삼강엠앤티(주),100090,2018/12,230931384,477949933
삼강엠앤티(주),100090,2019/12,243280686,483157666
삼륭물산(주),014970,2011/12,12030069,12095978
삼륭물산(주),014970,2012/12,10668112,39050274
삼륭물산(주),014970,2013/12,9148479,43386372
삼륭물산(주),014970,2014/12,8111841,51891270
삼륭물산(주),014970,2015/12,8577392,51610146
삼륭물산(주),014970,2016/12,7243911,56148157
삼륭물산(주),014970,2017/12,6471723,57797379
삼륭물산(주),014970,2018/12,6638305,57471466
삼륭물산(주),014970,2019/12,6924847,55752821
삼목에스폼(주),018310,2011/12,85035325,
삼목에스폼(주),018310,2012/12,103361931,
삼목에스폼(주),018310,2013/12,147794304,
삼목에스폼(주),018310,2014/12,149737868,
삼목에스폼(주),018310,2015/12,170358703,
삼목에스폼(주),018310,2016/12,228325319,
삼목에스폼(주),018310,2017/12,251744929,
삼목에스폼(주),018310,2018/12,238746030,
삼목에스폼(주),018310,2019/12,218806259,
삼보모터스(주),053700,2011/12,42634847,43950938
삼보모터스(주),053700,2012/12,51584869,53469795
삼보모터스(주),053700,2013/12,59440829,263885898
삼보모터스(주),053700,2014/12,80855264,286258875
삼보모터스(주),053700,2015/12,90427042,337103977
삼보모터스(주),053700,2016/12,92555636,365795323
삼보모터스(주),053700,2017/12,94810649,367375541
삼보모터스(주),053700,2018/12,90130808,360485579
삼보모터스(주),053700,2019/12,84812803,367444262
삼보산업(주),009620,2011/12,42851725,
삼보산업(주),009620,2012/12,44835119,
삼보산업(주),009620,2013/12,76161334,116101387
삼보산업(주),009620,2014/12,72120489,115286322
삼보산업(주),009620,2015/12,71465363,127212337
삼보산업(주),009620,2016/12,79498854,145606560
삼보산업(주),009620,2017/12,82203263,135650929
삼보산업(주),009620,2018/12,81430092,139826663
삼보산업(주),009620,2019/12,80396248,136469160
삼부토건(주),001470,2011/12,49129343,301755148
삼부토건(주),001470,2012/12,42338143,302922196
삼부토건(주),001470,2013/12,72298549,403434034
삼부토건(주),001470,2014/12,8756024,343831238
삼부토건(주),001470,2015/12,7511367,313585755
삼부토건(주),001470,2016/12,6036337,17369313
삼부토건(주),001470,2017/12,5007878,15409094
삼부토건(주),001470,2018/12,4483948,26899128
삼부토건(주),001470,2019/12,5486272,27501657
삼성SDI(주),006400,2011/12,1327720369,1827201635
삼성SDI(주),006400,2012/12,1089494956,1971102028
삼성SDI(주),006400,2013/12,1107931023,1787954648
삼성SDI(주),006400,2014/12,2601767643,3324877551
삼성SDI(주),006400,2015/12,2308986600,3228961727
삼성SDI(주),006400,2016/12,1353119381,2503794949
삼성SDI(주),006400,2017/12,1463226042,2930339326
삼성SDI(주),006400,2018/12,2256737881,4608333986
삼성SDI(주),006400,2019/12,2227841477,5426843174
삼성공조(주),006660,2011/12,12651277,52573206
삼성공조(주),006660,2012/12,11686981,32128794
삼성공조(주),006660,2013/12,13258114,33163564
삼성공조(주),006660,2014/12,13009922,31502703
삼성공조(주),006660,2015/12,13261404,30419728
삼성공조(주),006660,2016/12,11656027,27584681
삼성공조(주),006660,2017/12,12501183,29865366
삼성공조(주),006660,2018/12,11549398,28801058
삼성공조(주),006660,2019/12,10595873,29713830
삼성물산(주),028260,2014/12,1958771648,2131787309
삼성물산(주),028260,2015/12,3166135551,5098048850
삼성물산(주),028260,2016/12,3138345810,5281208823
삼성물산(주),028260,2017/12,2436457534,4985943782
삼성물산(주),028260,2018/12,2321366918,5024403576
삼성물산(주),028260,2019/12,2249834262,4926029105
삼성바이오로직스(주),207940,2016/12,1090959766,
삼성바이오로직스(주),207940,2017/12,1513332618,
삼성바이오로직스(주),207940,2018/12,1717720988,
삼성바이오로직스(주),207940,2019/12,1702792524,
삼성에스디에스(주),018260,2014/12,1032118838,1137681361
삼성에스디에스(주),018260,2015/12,1138977904,1228944061
삼성에스디에스(주),018260,2016/12,977771369,1051961163
삼성에스디에스(주),018260,2017/12,969002452,1028557824
삼성에스디에스(주),018260,2018/12,987949539,1068725508
삼성에스디에스(주),018260,2019/12,1014982630,1108003641
삼성엔지니어링(주),028050,2011/12,592381414,700298365
삼성엔지니어링(주),028050,2012/12,615743554,733262703
삼성엔지니어링(주),028050,2013/12,607270529,715354363
삼성엔지니어링(주),028050,2014/12,578449852,689919595
삼성엔지니어링(주),028050,2015/12,648478745,686541360
삼성엔지니어링(주),028050,2016/12,628502490,656813251
삼성엔지니어링(주),028050,2017/12,408065321,426764584
삼성엔지니어링(주),028050,2018/12,388163888,397918404
삼성엔지니어링(주),028050,2019/12,386330264,428010738
삼성전기(주),009150,2011/12,1481528606,2278437598
삼성전기(주),009150,2012/12,1538093705,2586182957
삼성전기(주),009150,2013/12,1615244048,2949835003
삼성전기(주),009150,2014/12,1511663470,2925856975
삼성전기(주),009150,2015/12,1510720155,3298412244
삼성전기(주),009150,2016/12,1570849142,3714441305
삼성전기(주),009150,2017/12,1829322620,4154682908
삼성전기(주),009150,2018/12,2112584853,4558010183
삼성전기(주),009150,2019/12,1901738974,4514510148
삼성전자(주),005930,2011/12,43032531000,62043951000
삼성전자(주),005930,2012/12,39808935000,68484743000
삼성전자(주),005930,2013/12,41439372000,75496388000
삼성전자(주),005930,2014/12,43744259000,80872950000
삼성전자(주),005930,2015/12,45148629000,86477110000
삼성전자(주),005930,2016/12,47228830000,91473041000
삼성전자(주),005930,2017/12,62816961000,111665648000
삼성전자(주),005930,2018/12,70602493000,115416724000
삼성전자(주),005930,2019/12,74090275000,119825474000
삼성제약(주),001360,2011/12,30864064,
삼성제약(주),001360,2012/12,32247119,
삼성제약(주),001360,2013/12,32839273,
삼성제약(주),001360,2014/12,30515895,
삼성제약(주),001360,2015/12,36189981,42434108
삼성제약(주),001360,2016/12,57406160,72405351
삼성제약(주),001360,2017/12,75008623,75038445
삼성제약(주),001360,2018/12,73417379,73435191
삼성제약(주),001360,2019/12,82876014,
삼성중공업(주),010140,2011/12,4692112053,5408259479
삼성중공업(주),010140,2012/12,4643182776,5277951297
삼성중공업(주),010140,2013/12,4658532053,5253828208
삼성중공업(주),010140,2014/12,4664578605,5273010241
삼성중공업(주),010140,2015/12,4807199653,5582821927
삼성중공업(주),010140,2016/12,5739412579,6442424539
삼성중공업(주),010140,2017/12,5514590374,6162904763
삼성중공업(주),010140,2018/12,5253772430,5882273908
삼성중공업(주),010140,2019/12,5112580259,5727332104
삼아알미늄(주),006110,2011/12,83319055,
삼아알미늄(주),006110,2012/12,82307709,
삼아알미늄(주),006110,2013/12,105460616,
삼아알미늄(주),006110,2014/12,119128988,
삼아알미늄(주),006110,2015/12,119719085,
삼아알미늄(주),006110,2016/12,118157667,
삼아알미늄(주),006110,2017/12,113069037,
삼아알미늄(주),006110,2018/12,113368916,113436185
삼아알미늄(주),006110,2019/12,120103432,120172592
삼아제약(주),009300,2011/12,38614856,
삼아제약(주),009300,2012/12,41976463,
삼아제약(주),009300,2013/12,42610831,
삼아제약(주),009300,2014/12,42394090,
삼아제약(주),009300,2015/12,43750782,
삼아제약(주),009300,2016/12,42010805,
삼아제약(주),009300,2017/12,42364342,
삼아제약(주),009300,2018/12,42255427,
삼아제약(주),009300,2019/12,40205186,40205186
삼양식품(주),003230,2011/12,152683443,157389138
삼양식품(주),003230,2012/12,162335128,166683875
삼양식품(주),003230,2013/12,160962761,165007847
삼양식품(주),003230,2014/12,160436165,165008815
삼양식품(주),003230,2015/12,162327166,166352542
삼양식품(주),003230,2016/12,175477570,179890212
삼양식품(주),003230,2017/12,219994919,225257926
삼양식품(주),003230,2018/12,212526632,244640879
삼양식품(주),003230,2019/12,215951983,246412966
삼양통상(주),002170,2011/12,36563424,40956116
삼양통상(주),002170,2012/12,38367427,41170529
삼양통상(주),002170,2013/12,40435371,42965169
삼양통상(주),002170,2014/12,42299320,45353510
삼양통상(주),002170,2015/12,45351198,48145003
삼양통상(주),002170,2016/12,44389233,46956107
삼양통상(주),002170,2017/12,43997785,46269580
삼양통상(주),002170,2018/12,45397855,48145279
삼양통상(주),002170,2019/12,43771514,47530896
삼영무역(주),002810,2011/12,19668895,29762689
삼영무역(주),002810,2012/12,19234688,29056581
삼영무역(주),002810,2013/12,18922887,28493085
삼영무역(주),002810,2014/12,18546801,27860057
삼영무역(주),002810,2015/12,18865000,28098851
삼영무역(주),002810,2016/12,18808045,27760574
삼영무역(주),002810,2017/12,18431907,27202378
삼영무역(주),002810,2018/12,18407587,26998775
삼영무역(주),002810,2019/12,18359625,87646484
삼영엠텍(주),054540,2011/12,20211201,48163008
삼영엠텍(주),054540,2012/12,31163526,56637708
삼영엠텍(주),054540,2013/12,33690514,58319002
삼영엠텍(주),054540,2014/12,33330289,56077915
삼영엠텍(주),054540,2015/12,30707021,48963533
삼영엠텍(주),054540,2016/12,29236862,45119752
삼영엠텍(주),054540,2017/12,28846586,43022692
삼영엠텍(주),054540,2018/12,25877077,39424304
삼영엠텍(주),054540,2019/12,24956212,38267151
삼영이엔씨(주),065570,2011/12,7238702,
삼영이엔씨(주),065570,2012/12,9220611,
삼영이엔씨(주),065570,2013/12,13221996,
삼영이엔씨(주),065570,2014/12,18230665,
삼영이엔씨(주),065570,2015/12,17602957,
삼영이엔씨(주),065570,2016/12,16913113,
삼영이엔씨(주),065570,2017/12,16397313,17715843
삼영이엔씨(주),065570,2018/12,16603411,17993029
삼영이엔씨(주),065570,2019/12,16381543,
삼영전자공업(주),005680,2011/12,176793253,201988004
삼영전자공업(주),005680,2012/12,169754197,189760106
삼영전자공업(주),005680,2013/12,156221257,175074442
삼영전자공업(주),005680,2014/12,145747810,163714875
삼영전자공업(주),005680,2015/12,138415164,156713658
삼영전자공업(주),005680,2016/12,137543301,154234819
삼영전자공업(주),005680,2017/12,134831021,149883937
삼영전자공업(주),005680,2018/12,137854838,154163230
삼영전자공업(주),005680,2019/12,136929143,152623088
삼영화학공업(주),003720,2011/12,36755280,114388993
삼영화학공업(주),003720,2012/12,43556456,116989164
삼영화학공업(주),003720,2013/12,57145921,125721232
삼영화학공업(주),003720,2014/12,54965991,123117412
삼영화학공업(주),003720,2015/12,52352546,113260136
삼영화학공업(주),003720,2016/12,46554357,103515636
삼영화학공업(주),003720,2017/12,42405685,62503513
삼영화학공업(주),003720,2018/12,37496869,57821482
삼영화학공업(주),003720,2019/12,32420680,58861866
삼익티에이치케이(주),004380,2011/12,105878490,
삼익티에이치케이(주),004380,2012/12,106019711,
삼익티에이치케이(주),004380,2013/12,100096517,
삼익티에이치케이(주),004380,2014/12,98958635,
삼익티에이치케이(주),004380,2015/12,100354413,
삼익티에이치케이(주),004380,2016/12,98978820,
삼익티에이치케이(주),004380,2017/12,138259175,
삼익티에이치케이(주),004380,2018/12,170464765,
삼익티에이치케이(주),004380,2019/12,205155639,
삼일제약(주),000520,2011/12,36644169,37222402
삼일제약(주),000520,2012/12,35676717,36127736
삼일제약(주),000520,2013/12,35251997,35258054
삼일제약(주),000520,2014/12,39410487,39415711
삼일제약(주),000520,2015/12,38445321,38449711
삼일제약(주),000520,2016/12,39211227,39214784
삼일제약(주),000520,2017/12,71890179,71892903
삼일제약(주),000520,2018/12,62344449,62348976
삼일제약(주),000520,2019/12,68761382,71315433
삼정펄프(주),009770,2011/12,47048187,
삼정펄프(주),009770,2012/12,60114912,
삼정펄프(주),009770,2013/12,75719457,
삼정펄프(주),009770,2014/12,71622426,
삼정펄프(주),009770,2015/12,63648037,
삼정펄프(주),009770,2016/12,53287699,53287699
삼정펄프(주),009770,2017/12,47394516,47394516
삼정펄프(주),009770,2018/12,41520250,41520250
삼정펄프(주),009770,2019/12,37379042,
삼지전자(주),037460,2011/12,3342672,
삼지전자(주),037460,2012/12,5689921,
삼지전자(주),037460,2013/12,5393308,
삼지전자(주),037460,2014/12,4437034,
삼지전자(주),037460,2015/12,18516269,28226835
삼지전자(주),037460,2016/12,18193717,27687706
삼지전자(주),037460,2017/12,21071065,39341816
삼지전자(주),037460,2018/12,53130249,78854348
삼지전자(주),037460,2019/12,41560795,66438345
삼진제약(주),005500,2011/12,52734434,
삼진제약(주),005500,2012/12,61382478,
삼진제약(주),005500,2013/12,62881314,
삼진제약(주),005500,2014/12,70016572,
삼진제약(주),005500,2015/12,71146429,
삼진제약(주),005500,2016/12,72398449,
삼진제약(주),005500,2017/12,74867570,
삼진제약(주),005500,2018/12,76560878,
삼진제약(주),005500,2019/12,73784744,
삼천당제약(주),000250,2011/12,26803096,
삼천당제약(주),000250,2012/12,27901749,49666003
삼천당제약(주),000250,2013/12,28641702,49639229
삼천당제약(주),000250,2014/12,30811941,54588734
삼천당제약(주),000250,2015/12,31004261,59307475
삼천당제약(주),000250,2016/12,30770691,57927531
삼천당제약(주),000250,2017/12,29793149,55174955
삼천당제약(주),000250,2018/12,37825144,60726674
삼천당제약(주),000250,2019/12,33229918,57334229
삼천리자전거(주),024950,2011/12,30381879,
삼천리자전거(주),024950,2012/12,30371965,
삼천리자전거(주),024950,2013/12,34544197,
삼천리자전거(주),024950,2014/12,42169744,
삼천리자전거(주),024950,2015/12,39971591,
삼천리자전거(주),024950,2016/12,38597053,41970728
삼천리자전거(주),024950,2017/12,42625039,46468543
삼천리자전거(주),024950,2018/12,42881914,46969112
삼천리자전거(주),024950,2019/12,41822607,42072525
삼현철강(주),017480,2011/12,31079001,
삼현철강(주),017480,2012/12,52343038,
삼현철강(주),017480,2013/12,45438267,
삼현철강(주),017480,2014/12,46191764,
삼현철강(주),017480,2015/12,45675427,
삼현철강(주),017480,2016/12,47211440,
삼현철강(주),017480,2017/12,41981251,
삼현철강(주),017480,2018/12,40526309,
삼현철강(주),017480,2019/12,38227634,
삼호개발(주),010960,2011/12,39679756,39831249
삼호개발(주),010960,2012/12,36791050,36895401
삼호개발(주),010960,2013/12,33498367,33564477
삼호개발(주),010960,2014/12,26803339,26919971
삼호개발(주),010960,2015/12,25311804,25438769
삼호개발(주),010960,2016/12,24408272,24505370
삼호개발(주),010960,2017/12,24149094,24213068
삼호개발(주),010960,2018/12,25452068,25482724
삼호개발(주),010960,2019/12,26080389,26089249
삼화왕관(주),004450,2011/12,78995963,
삼화왕관(주),004450,2012/12,77663755,
삼화왕관(주),004450,2013/12,78393102,
삼화왕관(주),004450,2014/12,75269543,
삼화왕관(주),004450,2015/12,73958411,
삼화왕관(주),004450,2016/12,73302475,
삼화왕관(주),004450,2017/12,74057177,
삼화왕관(주),004450,2018/12,77098711,
삼화왕관(주),004450,2019/12,78759893,101063130
삼화전기(주),009470,2011/12,41605624,63892366
삼화전기(주),009470,2012/12,39706255,52626606
삼화전기(주),009470,2013/12,37602674,49049636
삼화전기(주),009470,2014/12,36155884,46819377
삼화전기(주),009470,2015/12,33232853,42985341
삼화전기(주),009470,2016/12,30774597,40673026
삼화전기(주),009470,2017/12,28826737,38160839
삼화전기(주),009470,2018/12,28382348,38184315
삼화전기(주),009470,2019/12,20259465,28497985
삼화전자공업(주),011230,2011/12,23252216,51488094
삼화전자공업(주),011230,2012/12,19058690,43262974
삼화전자공업(주),011230,2013/12,19072773,41570266
삼화전자공업(주),011230,2014/12,27603470,48118799
삼화전자공업(주),011230,2015/12,26609190,44873958
삼화전자공업(주),011230,2016/12,26487292,41952420
삼화전자공업(주),011230,2017/12,26164279,39145221
삼화전자공업(주),011230,2018/12,28475733,45316491
삼화전자공업(주),011230,2019/12,25868071,42339296
삼화콘덴서공업(주),001820,2011/12,57002559,70249953
삼화콘덴서공업(주),001820,2012/12,51174120,63061433
삼화콘덴서공업(주),001820,2013/12,47461532,57349751
삼화콘덴서공업(주),001820,2014/12,39813954,48552750
삼화콘덴서공업(주),001820,2015/12,34155247,42786106
삼화콘덴서공업(주),001820,2016/12,30803285,39054162
삼화콘덴서공업(주),001820,2017/12,36450326,43876367
삼화콘덴서공업(주),001820,2018/12,57903124,64853119
삼화콘덴서공업(주),001820,2019/12,91419845,98821666
삼화페인트공업(주),000390,2011/12,137576541,151146353
삼화페인트공업(주),000390,2012/12,154587209,167726362
삼화페인트공업(주),000390,2013/12,175417171,187460271
삼화페인트공업(주),000390,2014/12,189854497,204814790
삼화페인트공업(주),000390,2015/12,209690309,223792020
삼화페인트공업(주),000390,2016/12,219536616,233472814
삼화페인트공업(주),000390,2017/12,216353692,234298102
삼화페인트공업(주),000390,2018/12,216278913,241938124
삼화페인트공업(주),000390,2019/12,216284182,246154461
상신브레이크(주),041650,2011/12,47629044,98165187
상신브레이크(주),041650,2012/12,50267104,107177257
상신브레이크(주),041650,2013/12,48867871,118443381
상신브레이크(주),041650,2014/12,61078525,140966799
상신브레이크(주),041650,2015/12,70321339,157281483
상신브레이크(주),041650,2016/12,73268884,157112967
상신브레이크(주),041650,2017/12,75319817,173183883
상신브레이크(주),041650,2018/12,73022327,175429539
상신브레이크(주),041650,2019/12,75447046,181335004
상신이디피(주),091580,2011/12,41109178,46927541
상신이디피(주),091580,2012/12,49226716,54460000
상신이디피(주),091580,2013/12,43676771,54873168
상신이디피(주),091580,2014/12,40579029,53101556
상신이디피(주),091580,2015/12,35768715,59339165
상신이디피(주),091580,2016/12,35890697,64423286
상신이디피(주),091580,2017/12,32459766,62169743
상신이디피(주),091580,2018/12,50166512,82452345
상신이디피(주),091580,2019/12,47633861,87672728
상신전자(주),263810,2017/12,4633251,5838723
상신전자(주),263810,2018/12,3565124,6026324
상신전자(주),263810,2019/12,4171224,7712031
새론오토모티브(주),075180,2011/12,36794299,55899024
새론오토모티브(주),075180,2012/12,41155841,64488028
새론오토모티브(주),075180,2013/12,40809936,64228983
새론오토모티브(주),075180,2014/12,39194916,68625711
새론오토모티브(주),075180,2015/12,41723704,71436259
새론오토모티브(주),075180,2016/12,42582577,68994747
새론오토모티브(주),075180,2017/12,45166420,69844611
새론오토모티브(주),075180,2018/12,43486595,91012436
새론오토모티브(주),075180,2019/12,39604191,78936865
샘표(주),007540,2011/12,84403138,91147273
샘표(주),007540,2012/12,96867717,102988792
샘표(주),007540,2013/12,103246173,109609381
샘표(주),007540,2014/12,101709677,108605631
샘표(주),007540,2015/12,100379689,107437177
샘표(주),007540,2016/12,10357299,14119612
샘표(주),007540,2017/12,10348786,123620372
샘표(주),007540,2018/12,10340273,132230419
샘표(주),007540,2019/12,10331761,141874706
샘표식품(주),248170,2016/12,96727413,103716793
샘표식품(주),248170,2017/12,96681186,102663924
샘표식품(주),248170,2018/12,105357299,111447634
샘표식품(주),248170,2019/12,115153563,121342118
서암기계공업(주),100660,2011/12,17973654,
서암기계공업(주),100660,2012/12,18455716,
서암기계공업(주),100660,2013/12,16896295,
서암기계공업(주),100660,2014/12,16339133,
서암기계공업(주),100660,2015/12,16674120,
서암기계공업(주),100660,2016/12,15937812,
서암기계공업(주),100660,2017/12,15805233,
서암기계공업(주),100660,2018/12,14700518,
서암기계공업(주),100660,2019/12,15664925,
서울도시가스(주),017390,2011/12,524356988,530206087
서울도시가스(주),017390,2012/12,530091389,561808157
서울도시가스(주),017390,2013/12,551661484,594544744
서울도시가스(주),017390,2014/12,588750221,626991804
서울도시가스(주),017390,2015/12,572293077,643027181
서울도시가스(주),017390,2016/12,569415605,653743366
서울도시가스(주),017390,2017/12,562907475,650416458
서울도시가스(주),017390,2018/12,549569858,636258817
서울도시가스(주),017390,2019/12,550677105,572042996
서울반도체(주),046890,2011/12,180462956,211111741
서울반도체(주),046890,2012/12,168180504,195466447
서울반도체(주),046890,2013/12,168040197,464191788
서울반도체(주),046890,2014/12,201814417,559950544
서울반도체(주),046890,2015/12,199731618,547862042
서울반도체(주),046890,2016/12,174610732,480135191
서울반도체(주),046890,2017/12,219736523,540558842
서울반도체(주),046890,2018/12,225411822,576795049
서울반도체(주),046890,2019/12,136874196,600059909
서울식품공업(주),004410,2011/12,31389962,32014884
서울식품공업(주),004410,2012/12,30773322,31593883
서울식품공업(주),004410,2013/12,32201449,33255982
서울식품공업(주),004410,2014/12,33429573,34581186
서울식품공업(주),004410,2015/12,38903713,40645598
서울식품공업(주),004410,2016/12,42332815,
서울식품공업(주),004410,2017/12,49444669,
서울식품공업(주),004410,2018/12,49990696,
서울식품공업(주),004410,2019/12,49705902,
서울전자통신(주),027040,2011/12,2536085,18541249
서울전자통신(주),027040,2012/12,3273331,34649449
서울전자통신(주),027040,2013/12,3226947,44204889
서울전자통신(주),027040,2014/12,3591304,11593865
서울전자통신(주),027040,2015/12,2143782,9036721
서울전자통신(주),027040,2016/12,2695940,9132405
서울전자통신(주),027040,2017/12,1411619,10425618
서울전자통신(주),027040,2018/12,985371,9106169
서울전자통신(주),027040,2019/12,1120955,11920213
서호전기(주),065710,2011/12,14894967,14936742
서호전기(주),065710,2012/12,14772292,14811857
서호전기(주),065710,2013/12,14835630,14872258
서호전기(주),065710,2014/12,14784114,14831914
서호전기(주),065710,2015/12,14710929,14856374
서호전기(주),065710,2016/12,14587279,14713835
서호전기(주),065710,2017/12,14503654,14609193
서호전기(주),065710,2018/12,14882811,14979548
서호전기(주),065710,2019/12,24914897,25019490
선도전기(주),007610,2011/12,20314179,20314192
선도전기(주),007610,2012/12,19681189,19681202
선도전기(주),007610,2013/12,22234605,22234618
선도전기(주),007610,2014/12,35883824,35883837
선도전기(주),007610,2015/12,35284546,35350657
선도전기(주),007610,2016/12,34796765,35152233
선도전기(주),007610,2017/12,39286215,39558703
선도전기(주),007610,2018/12,38470413,38659921
선도전기(주),007610,2019/12,46445141,48026629
성문전자(주),014910,2011/12,6886669,12264667
성문전자(주),014910,2012/12,6799396,11669436
성문전자(주),014910,2013/12,5594224,10395696
성문전자(주),014910,2014/12,7304703,10847104
성문전자(주),014910,2015/12,7212540,12080386
성문전자(주),014910,2016/12,7025739,11016788
성문전자(주),014910,2017/12,6280249,10917391
성문전자(주),014910,2018/12,8715351,12718385
성문전자(주),014910,2019/12,10956835,15828335
성보화학(주),003080,2011/12,39191126,
성보화학(주),003080,2012/12,38922475,
성보화학(주),003080,2013/12,38730043,
성보화학(주),003080,2014/12,38341307,
성보화학(주),003080,2015/12,38062604,
성보화학(주),003080,2016/12,24169392,
성보화학(주),003080,2017/12,45505364,
성보화학(주),003080,2018/12,41755010,
성보화학(주),003080,2019/12,42076193,
성신양회(주),004980,2011/12,760957200,772938134
성신양회(주),004980,2012/12,672591408,683867993
성신양회(주),004980,2013/12,685874865,696588176
성신양회(주),004980,2014/12,671443331,678697896
성신양회(주),004980,2015/12,644469832,651351988
성신양회(주),004980,2016/12,617664509,625040755
성신양회(주),004980,2017/12,650063048,656586097
성신양회(주),004980,2018/12,532785945,638871790
성신양회(주),004980,2019/12,524270025,630433387
성우전자(주),081580,2011/12,12776790,22500575
성우전자(주),081580,2012/12,12984018,28790166
성우전자(주),081580,2013/12,13304470,32896228
성우전자(주),081580,2014/12,12965105,32705346
성우전자(주),081580,2015/12,13087448,49344079
성우전자(주),081580,2016/12,16389036,60032652
성우전자(주),081580,2017/12,15588220,52027775
성우전자(주),081580,2018/12,14755176,52652974
성우전자(주),081580,2019/12,16043925,54198588
성우테크론(주),045300,2011/12,22928107,33896490
성우테크론(주),045300,2012/12,22635349,29434879
성우테크론(주),045300,2013/12,32997447,39600154
성우테크론(주),045300,2014/12,32919632,39440580
성우테크론(주),045300,2015/12,31836804,37843378
성우테크론(주),045300,2016/12,31263377,36457538
성우테크론(주),045300,2017/12,30994597,35990561
성우테크론(주),045300,2018/12,30562761,35749070
성우테크론(주),045300,2019/12,29752355,34734715
성창기업지주(주),000180,2011/12,13962084,234089097
성창기업지주(주),000180,2012/12,14116628,219208178
성창기업지주(주),000180,2013/12,14175689,228375569
성창기업지주(주),000180,2014/12,14141327,232886320
성창기업지주(주),000180,2015/12,14034942,232644608
성창기업지주(주),000180,2016/12,214483826,512613365
성창기업지주(주),000180,2017/12,214323063,532980712
성창기업지주(주),000180,2018/12,214281948,537811692
성창기업지주(주),000180,2019/12,255904565,596775990
성호전자(주),043260,2011/12,14711736,43874797
성호전자(주),043260,2012/12,14272478,43151532
성호전자(주),043260,2013/12,18176225,45616125
성호전자(주),043260,2014/12,17782439,47366153
성호전자(주),043260,2015/12,17531893,46232433
성호전자(주),043260,2016/12,17645531,43539090
성호전자(주),043260,2017/12,17241736,40157007
성호전자(주),043260,2018/12,22126199,43841928
성호전자(주),043260,2019/12,21964415,42653311
세기상사(주),002420,2011/12,42317583,43052295
세기상사(주),002420,2012/12,41891972,42626684
세기상사(주),002420,2013/12,41581873,42316585
세기상사(주),002420,2014/12,41171839,41906551
세기상사(주),002420,2015/12,40758465,41493177
세기상사(주),002420,2016/12,40317393,41052105
세기상사(주),002420,2017/12,40897454,
세기상사(주),002420,2018/12,40184824,
세기상사(주),002420,2019/12,39735731,
세명전기공업(주),017510,2011/12,40337507,
세명전기공업(주),017510,2012/12,42148425,
세명전기공업(주),017510,2013/12,44109080,
세명전기공업(주),017510,2014/12,42239680,
세명전기공업(주),017510,2015/12,42081639,
세명전기공업(주),017510,2016/12,44153287,
세명전기공업(주),017510,2017/12,44526296,
세명전기공업(주),017510,2018/12,31965130,
세명전기공업(주),017510,2019/12,31650991,
세방(주),004360,2011/12,193666037,243648840
세방(주),004360,2012/12,196506840,216610779
