회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)테라젠이텍스,66700,13-Dec,2.74,6.27,3.3,9.5,45.29,11.0,,34.6,1.6,1.89,2.03,2.63,1.24,237.61,191.52,24.11,51.83,12.64,-7.85,-3.57,-21.2,65.86,1.2,4.43,2.13,2.93,5.56,1.2,2.18,1.16,160244.43,57323.99,617144.94,0.0,63.74,0.17,1.78,0.22,-7.55,6.95,232850.0,3917214.0,  의약품 제조업
(주)테라젠이텍스,66700,14-Dec,2.44,3.91,-0.43,5.66,-3.24,2.93,13.05,33.89,1.54,2.13,1.31,1.51,1.33,235.54,193.7,9.24,53.29,12.62,-0.8,-0.33,-2.21,65.24,1.32,4.52,2.21,3.4,5.82,1.32,2.51,1.27,140711.53,54832.24,566176.41,0.0,75.54,0.19,1.94,0.22,13.27,5.39,244870.0,2816343.0,  의약품 제조업
(주)테라젠이텍스,66700,15-Dec,4.24,9.73,18.78,4.45,-5.45,-7.43,-618.15,36.56,-8.62,-11.27,1.89,2.51,-6.47,176.39,148.03,10.96,81.72,12.93,0.07,0.04,0.24,55.03,1.25,4.2,1.95,2.89,5.91,1.25,1.87,1.12,138450.81,41607.01,547325.6,0.0,55.72,0.14,1.85,0.2,13.51,5.57,85480.0,3333609.0,  의약품 제조업
(주)테라젠이텍스,66700,16-Dec,1.37,2.2,21.18,-12.13,9.08,4.11,,30.71,2.01,3.16,0.94,1.29,1.46,171.5,137.27,14.05,78.38,25.58,-6.73,-4.11,-11.56,56.06,1.31,4.63,1.98,2.46,6.69,1.31,1.63,1.2,166126.65,54380.06,520134.67,0.0,61.63,0.2,1.88,0.27,7.54,6.09,51300.0,3668686.0,  의약품 제조업
(주)테라젠이텍스,66700,17-Dec,0.21,3.17,-0.71,1.64,0.3,18.51,-43.41,30.21,1.07,1.6,0.14,0.19,0.8,207.56,166.68,13.62,55.28,19.16,-6.38,-3.07,-11.85,64.4,1.25,4.74,2.04,2.4,6.9,1.25,1.89,1.35,155303.66,56811.37,504935.23,0.0,69.13,0.21,1.89,0.29,6.27,4.72,104800.0,3118131.0,  의약품 제조업
(주)테라젠이텍스,66700,18-Dec,-3.14,20.12,2.49,30.34,17.95,-4.13,-964.6,24.38,-8.47,-12.18,-2.45,-3.34,-6.22,207.66,170.64,29.33,94.55,25.23,-9.89,-7.15,-19.06,51.4,1.28,5.14,2.05,2.59,7.33,1.28,1.72,1.27,151126.05,63166.59,584205.76,0.0,47.02,0.12,1.12,0.18,3.82,5.94,580123.0,3725102.0,  의약품 제조업
(주)테라젠이텍스,66700,19-Dec,1.24,38.25,2.94,4.84,14.48,61.86,,27.31,31.84,40.27,1.78,2.68,21.13,152.36,122.7,13.69,66.18,19.46,-9.64,-6.72,-19.73,60.18,1.17,5.0,2.18,2.97,8.78,1.17,1.53,1.28,148494.73,68136.37,764234.72,0.0,190.6,0.37,4.15,0.65,5.69,5.6,0.0,3687145.0,  의약품 제조업
(주)텔레칩스,54450,11-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,-1.84,26.31,-4.64,-3.57,-4.13,-6.5,-2.95,611.04,511.94,25.85,23.08,0.0,33.19,9.44,0.0,81.25,0.77,4.97,9.41,14.55,,0.77,3.64,,17733.34,5984.6,413667.5,0.0,238.14,0.1,7.06,0.15,-1.12,11.57,7080139.0,8333585.0,  반도체 제조업
(주)텔레칩스,54450,12-Dec,-252.87,-0.14,-10.06,-3.28,51.92,-2.69,0.0,24.19,0.95,0.8,-1.73,-2.55,0.64,531.04,395.76,32.36,26.31,0.0,18.31,5.62,0.0,79.17,0.85,4.21,18.92,16.65,,0.85,3.43,,16195.19,5135.82,419446.63,0.0,276.5,0.11,8.72,0.16,-1.52,10.13,10357514.0,7496438.0,  반도체 제조업
(주)텔레칩스,54450,13-Dec,11111111.11,-16.61,-9.39,-4.73,-7.37,-20.28,0.0,18.14,-23.41,-22.33,-7.92,-10.7,-17.32,611.68,460.17,48.54,32.13,0.0,11.31,3.38,0.0,75.68,0.95,3.91,29.91,18.44,,0.95,3.3,,14731.39,3585.27,351142.84,0.0,83.14,0.03,3.42,0.04,-0.38,10.29,7386320.0,7612868.0,  반도체 제조업
(주)텔레칩스,54450,14-Dec,11111111.11,4.98,-1.94,5.17,-12.84,0.39,0.0,24.86,1.9,2.07,1.83,2.27,1.53,519.84,413.13,46.73,38.16,0.0,21.29,7.46,0.0,72.38,1.09,4.05,13.2,19.92,,1.09,3.11,,14279.63,2594.73,364397.55,0.0,351.54,0.14,19.35,0.17,1.16,6.5,7342177.0,4893698.0,  반도체 제조업
(주)텔레칩스,54450,15-Dec,11111111.11,4.57,-1.11,-9.21,20.34,1.96,0.0,36.72,2.46,2.89,4.68,5.56,2.07,430.34,313.24,47.45,41.7,0.0,25.37,9.08,0.0,70.57,1.18,3.63,11.86,22.07,,1.18,2.95,,13651.82,2477.41,368398.65,0.0,293.32,0.11,16.16,0.13,3.44,14.1,10340190.0,11574744.0,  반도체 제조업
(주)텔레칩스,54450,16-Dec,11111111.11,14.34,11.21,5.65,3.43,14.23,-5.35,42.62,10.42,13.07,5.82,6.58,9.21,350.0,257.07,41.09,41.83,0.0,38.31,12.77,0.0,70.51,1.34,3.64,11.18,25.82,,1.34,3.2,,15092.41,2701.45,418094.66,0.0,986.83,0.36,55.13,0.4,0.74,19.1,9812204.0,19267102.0,  반도체 제조업
(주)텔레칩스,54450,17-Dec,11111111.11,7.91,-5.46,24.01,52.91,1.84,-85.34,32.2,1.26,1.9,5.34,5.16,1.3,314.05,211.24,53.95,50.28,0.0,29.97,10.07,0.0,66.54,1.51,4.07,9.76,30.61,12.72,1.51,3.28,1.8,14113.65,2918.72,446243.49,0.0,959.63,0.3,46.4,0.3,1.1,10.64,7261947.0,13022724.0,  반도체 제조업
(주)텔레칩스,54450,18-Dec,11111111.11,11.99,375.51,-2.05,-7.93,18.35,498.08,39.93,7.31,10.3,6.25,6.47,7.06,318.35,220.38,67.95,42.21,0.0,37.26,12.1,0.0,70.32,1.41,3.19,9.28,11.25,12.02,1.41,3.07,1.69,13232.0,3434.71,477278.64,0.0,1088.32,0.3,41.93,0.33,4.71,14.9,5878860.0,18792166.0,  반도체 제조업
(주)텔레칩스,54450,19-Dec,203.02,12.91,12.3,8.54,-8.01,6.16,-9.79,44.54,6.29,8.32,5.21,5.78,5.66,264.47,195.49,35.42,51.24,0.45,41.24,16.46,3085.46,66.12,1.32,3.35,9.91,6.72,13.58,1.32,2.82,1.71,17086.74,27663.95,485172.69,0.0,887.52,0.31,5.48,0.37,11.07,17.99,10184257.0,23755167.0,  반도체 제조업
(주)텔레필드,91440,11-Dec,3.2,-100.0,-100.0,-100.0,-100.0,-100.0,33.61,33.1,3.02,3.5,2.5,3.41,2.21,210.96,134.05,10.07,70.99,25.16,-2.02,-1.25,-3.33,58.48,1.16,1.6,2.22,9.81,6.28,1.16,1.99,,49864.57,0.0,432904.7,0.0,98.15,0.11,,0.17,12.35,7.47,1531000.0,1978006.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,12-Dec,4.31,-3.57,-7.31,-10.03,3.26,2.33,0.0,31.88,3.36,3.9,4.27,6.13,2.35,221.92,129.06,30.69,61.13,21.19,40.4,21.57,72.33,62.06,1.16,1.75,2.64,6.17,5.3,1.16,1.75,,44742.47,0.0,404107.55,0.0,131.08,0.15,,0.2,3.3,3.15,2589000.0,850063.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,13-Dec,2.05,9.59,-5.21,14.67,3.92,1.25,0.0,33.03,1.16,1.37,1.51,2.15,0.82,190.31,118.14,7.71,74.41,19.2,17.07,10.82,37.94,57.34,1.18,1.72,2.53,6.84,4.21,1.18,1.74,,39083.68,0.0,408144.25,0.0,115.83,0.11,,0.16,8.51,7.35,1280000.0,2061424.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,14-Dec,9.83,8.98,4.55,20.13,57.77,9.25,0.0,33.04,5.06,8.84,6.65,6.63,5.07,272.12,136.6,8.15,73.98,26.28,-17.85,-7.89,-28.87,57.48,1.75,2.04,2.88,10.7,6.3,1.75,2.35,,35929.83,0.0,391111.83,0.0,285.55,0.26,,0.27,13.73,7.45,0.0,3250147.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,15-Dec,4.52,8.14,-4.5,14.4,-3.44,4.04,0.0,32.17,2.07,2.91,1.89,2.38,1.64,250.11,144.98,9.78,80.84,16.11,-1.18,-0.69,-3.28,55.3,1.41,1.48,2.03,9.19,4.03,1.41,1.82,,31095.94,0.0,383299.73,0.0,262.8,0.21,,0.28,10.34,7.94,0.0,2971198.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,16-Dec,-4.43,-2.61,-7.84,-4.85,2.99,-9.72,-123.73,23.41,-6.12,-10.76,-3.06,-3.92,-4.78,190.97,103.51,27.54,121.58,31.65,-1.91,-1.34,-3.31,45.13,1.67,1.92,2.39,11.27,4.24,1.67,1.91,,30368.53,4523.91,448507.94,0.0,202.49,0.14,13.59,0.18,-3.91,7.4,738000.0,3189143.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,17-Dec,1.35,-0.6,-4.44,-1.63,8.62,2.72,,34.61,1.7,2.11,1.63,2.39,1.16,164.53,81.33,19.18,114.43,31.44,2.26,1.77,3.84,46.63,1.48,1.29,2.55,10.25,4.7,1.48,1.26,0.95,29499.92,4750.75,453191.9,0.0,364.07,0.24,22.61,0.35,-1.63,8.95,2284893.0,2922129.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,18-Dec,-10.79,-9.84,-1.81,-11.59,-8.42,-12.63,-2112.34,4.64,-42.32,-52.2,-20.84,-35.96,-24.54,243.75,116.07,42.77,121.28,33.47,-4.97,-4.45,-8.13,45.19,1.26,1.52,2.62,8.55,4.85,1.26,1.07,0.82,30476.54,4658.7,429927.9,-0.01,-25.93,-0.02,-1.7,-0.03,-4.96,13.43,1410776.0,3568033.0,  통신 및 방송 장비 제조업
(주)텔레필드,91440,19-Dec,4.92,17.76,-5.51,25.33,19.9,21.81,,32.28,8.65,19.28,10.57,10.06,9.08,145.1,72.39,16.46,113.91,30.02,-7.91,-4.34,-14.03,46.75,2.28,1.92,4.46,16.59,10.06,2.28,1.95,1.45,29567.89,5898.84,519823.09,0.0,494.01,0.28,24.76,0.29,-2.61,12.13,0.0,3947783.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,14-Dec,139.45,-17.97,-48.99,0.54,-80.88,58.75,37.91,21.09,11.47,20.52,20.18,13.73,16.86,1043.92,944.43,505.31,10.53,2.35,154.85,11.99,627.66,90.47,,,,,,,,,20353.42,39441.25,575404.66,0.0,785.65,0.28,4.05,0.23,0.0,2.62,,1533093.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,15-Dec,-30.17,0.83,-11.12,-5.13,-54.98,1.81,-94.83,16.05,1.22,0.8,-0.6,-1.0,0.73,1087.35,1038.17,475.07,9.46,0.0,44.93,6.55,0.0,91.36,0.65,7.96,2.38,17.89,12.86,0.65,6.55,0.67,19005.33,44360.19,609553.18,0.0,347.6,0.11,1.49,0.18,-4.82,6.12,0.0,1688399.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,16-Dec,-7.56,145.96,376.68,-7.61,110.66,87.22,-1987.59,10.3,-22.03,-7.79,-9.72,-27.14,-7.89,160.7,144.13,37.32,43.81,17.7,-3.71,-4.49,-6.39,69.54,0.47,9.22,2.14,6.89,5.74,0.47,1.48,0.75,73533.35,62663.91,1287430.65,0.0,34.75,0.02,0.41,0.08,16.46,7.74,0.0,1708995.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,17-Dec,-3.6,77.0,125.19,35.4,-12.34,64.06,,12.36,-47.5,-18.77,-7.36,-28.92,-12.1,74.09,69.14,23.58,55.15,31.56,-9.94,-17.73,-11.2,64.45,0.38,9.91,3.31,3.59,7.27,0.38,0.76,0.93,171457.61,91419.95,2230236.65,0.0,-25.6,-0.02,-0.48,-0.1,2.17,7.76,0.0,2306501.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,18-Dec,-1.54,-13.28,-58.8,-50.42,30.2,15.05,,16.48,-26.29,-10.5,-4.02,-13.65,-7.75,97.3,80.24,27.49,16.95,10.54,-36.29,-16.56,-49.89,85.51,0.4,12.14,5.02,5.07,12.9,0.4,1.14,1.49,34044.2,43476.23,1157927.76,0.0,75.02,0.02,0.59,0.07,67.02,4.88,0.0,2338286.0,  통신 및 방송 장비 제조업
(주)텔콘알에프제약,200230,19-Dec,1.63,-28.77,-10.35,27.2,-6.75,-27.23,,26.77,-97.12,-41.23,1.92,5.29,-35.31,223.19,194.5,107.7,14.46,9.4,-12.95,-3.74,-17.4,87.36,0.42,9.55,4.07,8.99,15.8,0.42,2.65,1.94,39970.59,54775.26,893011.73,0.0,-689.22,-0.31,-5.03,-0.71,-7.64,3.18,0.0,1628478.0,  통신 및 방송 장비 제조업
(주)토니모리,214420,15-Dec,71.94,20.15,368.57,237.51,364.64,3.44,,54.16,6.11,11.48,11.21,7.93,8.64,296.44,243.98,118.53,32.95,2.57,-2.47,-0.43,-23.77,75.22,,,,,,,,,104445.02,0.0,781790.3,0.0,190.4,0.25,,0.18,0.0,0.0,720000.0,0.0,  기타 화학제품 제조업
(주)토니모리,214420,16-Dec,141.73,16.9,31.76,5.84,73.92,8.62,-4.0,53.32,5.53,10.57,10.45,7.57,7.65,219.52,155.68,77.81,43.08,2.2,0.5,0.12,6.8,69.89,1.91,4.08,9.3,7.21,12.39,1.91,5.0,2.06,115592.27,51.31,993778.99,0.0,201.63,0.23,4542.69,0.18,-8.04,0.0,0.0,0.0,  기타 화학제품 제조업
(주)토니모리,214420,17-Dec,-2.37,9.79,52.73,-6.98,-7.82,-10.16,-142.68,59.85,-2.68,-4.56,-1.0,-0.93,-2.89,237.3,168.92,60.72,74.86,20.6,-0.25,-0.1,-0.52,57.19,1.71,2.54,7.68,4.43,10.4,1.71,2.93,1.83,241011.73,24451.28,1202782.11,0.0,42.62,0.09,4.2,0.08,-9.29,0.0,,0.0,  기타 화학제품 제조업
(주)토니모리,214420,18-Dec,-2.26,2.26,19.18,-7.23,4.81,-7.58,-17.1,57.16,-4.31,-6.89,-2.49,-2.78,-3.86,175.1,118.1,36.02,93.5,28.14,-8.0,-4.36,-13.73,51.68,1.65,2.43,7.36,2.94,13.6,1.65,1.97,1.73,241056.82,39045.01,1292298.88,0.0,46.78,0.09,2.89,0.1,-4.82,0.0,,0.0,  기타 화학제품 제조업
(주)토니모리,214420,19-Dec,-0.08,17.97,12.13,20.29,-23.33,-6.58,-83.34,58.48,-3.31,-5.33,-0.12,-0.16,-2.56,133.68,105.94,59.75,144.35,43.03,-4.25,-3.52,-5.84,40.92,1.69,2.47,6.71,2.42,17.52,1.69,1.43,1.55,337746.92,38114.65,1442379.22,0.0,48.91,0.11,4.33,0.16,5.7,0.0,,0.0,  기타 화학제품 제조업
(주)토박스코리아,215480,15-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,1001.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)토박스코리아,215480,16-Dec,11111111.11,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)토박스코리아,215480,17-Dec,29.47,,,,,,0.0,59.65,1.8,2.67,14.48,14.85,1.75,2029.62,1466.57,484.79,52.31,29.78,-14.75,-5.2,-17.01,65.66,,,,,,,,,27710.91,0.0,712019.05,0.0,140.5,0.05,,0.06,0.0,0.42,,128533.0,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)토박스코리아,215480,18-Dec,-3.31,-10.79,-13.88,-9.99,12.88,-15.54,0.0,47.5,-15.9,-20.42,-8.15,-9.91,-13.07,244.06,159.15,8.0,60.86,33.56,-25.75,-11.17,-29.03,62.16,1.28,1.51,8.55,21.48,77.22,1.28,2.28,,22340.72,0.0,594618.89,0.0,-346.31,-0.13,,-0.15,6.82,0.62,0.0,150327.0,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)토박스코리아,215480,19-Dec,1.73,14.97,-5.49,15.5,29.15,30.75,0.0,53.96,0.54,0.76,3.74,3.96,0.51,1004.74,613.9,44.17,41.44,24.32,-10.32,-3.43,-12.43,70.7,1.42,1.27,11.43,27.78,92.68,1.42,2.84,,25446.18,0.0,823846.23,0.0,45.82,0.01,,0.02,-17.02,0.55,0.0,155587.0,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)토탈소프트뱅크,45340,11-Dec,-47.57,-100.0,-100.0,-100.0,-100.0,-100.0,-49.68,25.88,-16.59,-15.9,-11.21,-17.69,-10.52,336.61,335.7,120.92,57.5,5.87,21.9,13.0,136.18,63.49,0.96,187.87,8.28,19.73,559.64,0.96,1.87,,2195.51,0.0,123416.51,0.0,1671.5,0.3,,0.48,-1.43,11.21,950241.0,1174180.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,12-Dec,-40.02,-11.56,173.76,-20.98,6.0,-18.67,0.0,24.42,-28.95,-29.69,-11.92,-19.01,-18.14,290.5,289.44,99.37,71.25,6.64,6.41,4.0,40.18,58.39,1.03,244.28,6.18,6.46,505.49,1.03,1.61,,3221.33,0.0,133293.04,0.0,991.53,0.24,,0.36,-18.12,8.91,1319753.0,895967.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,13-Dec,-57.39,-30.7,73.15,-41.3,128.32,-43.22,0.0,35.03,-49.55,-55.94,-18.78,-30.76,-30.25,189.65,186.96,121.81,108.99,9.58,-16.38,-11.46,-89.18,47.85,1.13,96.2,4.82,2.5,6558.07,1.13,1.33,,25866.0,0.0,89977.36,0.0,63.55,0.18,,0.24,2.65,15.7,592022.0,1222041.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,14-Dec,8.1,29.34,80.0,-2.52,-82.62,12.03,0.0,58.82,4.85,6.93,4.35,6.88,3.07,308.72,307.95,209.59,141.28,22.22,1.16,1.22,3.07,41.45,1.43,72.58,5.57,1.37,,1.43,1.13,,52979.39,0.0,127355.75,0.0,80.35,0.33,,0.6,-8.62,12.37,458814.0,935596.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,15-Dec,-15.07,-3.64,5.71,-15.82,-63.4,-12.42,0.0,43.29,-17.97,-21.84,-10.66,-22.16,-8.65,198.39,198.17,98.55,165.46,23.06,-4.04,-5.14,-10.92,37.67,1.22,416.65,4.07,0.87,960.49,1.22,0.8,,53809.82,0.0,128793.49,0.0,66.32,0.28,,0.57,-4.72,21.1,209982.0,1345226.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,16-Dec,8.47,22.2,23.6,28.22,319.25,21.21,0.0,44.82,11.04,19.18,5.65,8.67,7.19,255.15,254.24,101.93,167.63,29.94,-10.43,-11.02,-21.81,37.37,1.74,430.51,4.37,1.12,1237.42,1.74,1.04,,99932.65,0.0,170930.16,0.0,60.28,0.35,,0.59,-7.92,10.34,86794.0,973965.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,17-Dec,3.33,1.84,-0.57,10.84,12.58,4.7,0.0,37.24,3.36,5.38,2.58,4.24,2.04,239.62,238.75,115.75,160.3,28.48,-0.99,-1.02,-2.15,38.42,1.6,295.22,4.36,1.05,5537.74,1.6,0.98,,95269.02,0.0,166891.04,0.0,58.09,0.33,,0.55,4.3,20.09,21739.0,1958206.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,18-Dec,15.39,25.83,-0.12,61.65,179.97,42.7,0.0,40.43,24.1,37.13,10.68,16.79,15.33,229.49,228.04,108.75,129.53,19.69,7.28,7.19,20.86,43.57,1.54,166.14,5.59,1.26,956.58,1.54,1.08,,87904.08,0.0,193994.62,0.0,82.6,0.37,,0.66,8.25,16.83,0.0,1957782.0,  소프트웨어 개발 및 공급업
(주)토탈소프트뱅크,45340,19-Dec,25.5,4.88,-0.6,14.12,71.22,26.58,0.0,47.11,21.81,25.64,11.64,20.56,12.35,286.92,284.21,165.26,90.19,15.45,9.47,8.12,29.08,52.58,1.18,75.0,5.37,1.28,1039.24,1.18,1.09,,87372.73,0.0,203466.34,0.0,90.99,0.39,,0.71,0.0,20.54,0.0,2427825.0,  소프트웨어 개발 및 공급업
(주)톱텍,108230,11-Dec,76.16,526.25,347.51,646.53,8402.21,715.35,0.0,17.12,9.55,23.43,17.47,12.49,13.37,206.3,184.08,56.19,46.08,6.77,10.82,2.27,50.43,68.46,2.45,8.77,6.35,5.5,6.17,2.45,3.26,,102274.73,530.87,499221.84,0.0,132.77,0.27,255.78,0.18,16.52,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,12-Dec,27.62,22.39,7.53,16.64,62.08,9.67,-25.09,15.63,5.61,8.35,6.2,6.83,5.09,175.54,149.25,49.38,63.57,12.67,14.1,6.04,43.26,61.14,1.54,10.65,4.07,3.48,5.87,1.54,2.81,,136243.49,346.66,617341.16,0.0,65.01,0.14,255.49,0.16,-1.12,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,13-Dec,7.02,38.45,20.57,58.98,88.27,9.5,31.91,15.2,4.83,10.15,8.61,8.58,4.85,195.24,160.61,92.72,106.81,24.89,17.7,9.12,36.73,48.35,2.17,9.21,6.61,4.65,6.52,2.17,2.52,1.81,124380.88,22731.06,714487.25,0.0,87.48,0.15,4.79,0.15,19.62,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,14-Dec,4.73,-7.2,28.06,-17.44,-11.34,2.13,-38.67,13.74,4.09,6.11,6.52,8.64,3.08,146.88,118.9,67.38,87.92,22.67,12.72,7.59,26.25,53.21,1.49,5.52,4.62,2.71,4.63,1.49,1.53,1.17,185082.25,54280.32,678024.64,0.0,67.07,0.18,2.29,0.23,-2.21,0.0,,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,15-Dec,8.93,-0.52,-2.33,2.97,-59.21,32.78,87.83,14.32,5.49,9.73,9.29,8.45,6.03,236.52,218.67,27.87,40.79,8.67,22.7,5.96,75.86,71.03,1.77,11.59,6.12,3.41,7.71,1.77,2.9,1.79,168334.15,52648.12,653435.59,0.0,89.99,0.23,2.88,0.21,3.23,0.0,,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,16-Dec,51.76,125.13,27.43,187.84,844.6,26.91,104.54,13.34,6.59,15.34,12.36,10.7,7.61,139.69,105.1,47.65,149.75,9.47,15.26,10.97,96.57,40.04,2.33,6.6,5.44,5.18,4.04,2.33,2.29,1.55,182184.09,29798.47,1134306.64,0.0,89.99,0.14,5.5,0.17,29.69,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,17-Dec,103.12,-5.43,-3.68,-6.9,-68.56,73.71,477.8,20.3,13.13,57.85,46.23,18.6,32.64,320.8,293.98,218.96,35.97,3.02,100.57,10.4,880.56,73.55,4.41,14.8,14.36,13.64,9.73,4.41,5.69,3.13,161882.58,17729.94,941181.53,0.0,319.87,0.55,29.21,0.22,13.98,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,18-Dec,26.17,-11.77,15.09,-18.79,-24.2,5.02,-88.16,8.84,5.73,5.96,1.96,2.66,4.22,652.87,601.92,476.18,14.23,3.42,149.55,23.71,545.11,87.54,0.92,10.92,7.81,3.51,7.42,0.92,3.7,0.97,187921.3,19422.1,890687.66,0.0,81.85,0.17,7.92,0.22,-6.77,0.0,,0.0,  특수 목적용 기계 제조업
(주)톱텍,108230,19-Dec,-1.75,14.82,58.65,-3.4,170.96,-0.58,-98.81,12.61,0.13,1.09,-1.56,-3.93,0.05,256.97,200.72,137.56,31.93,9.63,-20.28,-13.24,-50.97,75.8,0.49,3.54,4.92,1.37,6.63,0.49,2.11,0.6,255833.61,56533.58,1071284.29,0.0,42.28,0.1,1.91,0.27,-4.54,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)투비소프트,79970,11-Dec,238.35,-100.0,-100.0,-100.0,-100.0,-100.0,5171.88,51.75,10.5,15.51,10.57,9.24,12.02,293.87,293.87,47.85,31.19,5.48,30.77,7.0,133.4,76.23,1.48,,2.12,33.89,27.73,1.48,5.09,,2804.07,0.0,94751.97,0.0,1987.17,0.59,,0.56,15.0,8.77,1604875.0,1995529.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,12-Dec,1975.06,11.9,5.05,13.93,,18.86,-71.74,55.13,10.9,15.91,12.48,10.69,12.72,364.95,364.95,57.21,25.09,0.0,73.53,12.64,0.0,79.94,1.56,,2.28,42.97,22.87,1.56,5.78,,2198.36,0.0,94967.26,0.0,3360.47,0.78,,0.67,13.04,8.01,0.0,2275683.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,13-Dec,15.81,35.35,-7.64,48.5,,17.35,-3.28,58.98,10.44,14.16,12.21,12.2,10.45,482.47,482.47,168.48,44.28,13.57,49.52,17.45,112.02,69.31,1.36,,2.19,44.33,25.18,1.36,3.83,1.37,2116.97,0.0,129037.87,0.0,3715.5,0.61,,0.7,-0.38,7.53,0.0,2145050.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,14-Dec,29.78,-1.56,16.55,-28.21,,16.09,-21.01,59.55,7.61,9.58,6.92,7.28,7.23,306.65,306.65,81.23,22.35,0.0,79.35,15.13,0.0,81.73,1.26,,2.46,46.17,39.6,1.26,3.87,1.45,2260.27,0.0,123686.89,0.0,3624.42,0.66,,0.69,2.7,11.95,1564924.0,3104459.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,15-Dec,2867.48,9.24,-4.69,6.43,,9.43,-23.1,59.22,5.78,6.55,3.15,3.4,5.36,300.8,300.8,76.28,22.14,0.0,35.67,7.28,0.0,81.88,1.13,,2.38,44.5,33.94,1.13,5.1,1.7,2118.94,0.0,134105.53,0.0,3861.75,0.61,,0.69,0.75,13.34,1943528.0,3667665.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,16-Dec,3.15,119.05,26.72,77.99,,41.41,-126.44,47.44,-1.24,-1.37,4.47,6.54,-0.85,93.11,93.11,22.35,89.2,38.09,2.7,2.56,3.34,52.85,1.1,,2.44,49.36,26.37,1.1,1.8,1.45,2137.69,0.0,295971.56,0.0,3700.45,0.27,,0.54,-0.75,6.44,3010522.0,2241696.0,  소프트웨어 개발 및 공급업
(주)투비소프트,79970,17-Dec,-8.82,22.11,448.76,-12.25,,11.77,-3432.77,40.58,-65.01,-57.97,-11.45,-25.36,-29.33,61.35,54.37,9.04,106.7,43.04,-2.5,-3.14,-3.0,48.38,0.9,13.62,2.1,13.71,19.98,0.9,0.91,1.22,7149.47,3897.81,356050.66,0.0,-401.87,-0.08,-7.37,-0.2,1.5,8.85,2926906.0,2735667.0,  소프트웨어 개발 및 공급업
